Estimulo;C1;C5
1;340060.346445,24438513.517837,32.5551,36.040152,340060.520269,24438526.52781,32.555105,36.040167;824232.107837,37430118.375546,29.935551,42.332682,824232.209945,37430142.759487,29.935564,42.332709
0;340060.622846,24438546.638757,32.555111,36.040187,340060.622846,24438546.638757,32.555111,36.040187;824232.826346,37430199.08419,29.935574,42.332748,824232.826346,37430199.08419,29.935574,42.332748
2;340060.871291,24438569.002531,32.555114,36.040207,340061.727529,24438604.372939,32.555111,36.04023;824233.841683,37430250.231095,29.935582,42.332785,824235.639465,37430290.077756,29.935587,42.332816
1;340062.928855,24438615.411077,32.555112,36.040242,340062.990384,24438641.758806,32.555113,36.040262;824237.361014,37430314.618942,29.93559,42.332835,824237.701912,37430351.665907,29.935594,42.332861
2;340063.411643,24438651.756592,32.555119,36.040279,340063.558962,24438667.981051,32.555121,36.040292;824238.132706,37430369.968082,29.935608,42.33289,824238.210775,37430404.962021,29.935614,42.332914
0;340064.543625,24438723.75342,32.555124,36.040337,340064.543625,24438723.75342,32.555124,36.040337;824239.143194,37430504.396968,29.935631,42.332985,824239.143194,37430504.396968,29.935631,42.332985
0;340073.309792,24438906.471247,32.555153,36.040503,340073.309792,24438906.471247,32.555153,36.040503;824251.172386,37430846.65486,29.935708,42.333247,824251.172386,37430846.65486,29.935708,42.333247
2;340077.107457,24438957.271794,32.555165,36.040556,340077.840183,24438974.40812,32.555166,36.04057;824256.005468,37430949.614235,29.935737,42.333337,824256.593058,37430972.974149,29.935742,42.333356
2;340079.386608,24439049.622772,32.555163,36.040622,340079.564068,24439068.341476,32.555167,36.040641;824258.858203,37431093.696527,29.935755,42.333433,824259.18222,37431126.392583,29.935769,42.333465
2;340083.126877,24439191.526624,32.555178,36.040744,340083.68586,24439212.12196,32.555181,36.040759;824269.217501,37431476.610169,29.935809,42.333706,824269.372136,37431515.719579,29.935815,42.33373
1;340084.291028,24439231.535308,32.555178,36.040771,340085.716977,24439251.364522,32.555179,36.040787;824270.075954,37431545.754919,29.935817,42.333748,824270.659523,37431587.428209,29.935826,42.33378
2;340086.154203,24439277.313773,32.555181,36.040807,340086.18342,24439298.154978,32.555188,36.040829;824271.275359,37431650.76795,29.935839,42.333826,824271.388972,37431716.664811,29.935865,42.333887
0;340086.978514,24439316.487963,32.555188,36.040844,340086.978514,24439316.487963,32.555188,36.040844;824273.379375,37431767.309831,29.935872,42.333927,824273.379375,37431767.309831,29.935872,42.333927
0;340090.652591,24439458.810907,32.5552,36.040958,340090.652591,24439458.810907,32.5552,36.040958;824285.872655,37432132.548514,29.935919,42.334173,824285.872655,37432132.548514,29.935919,42.334173
2;340100.314448,24439553.359205,32.555212,36.041052,340101.25498,24439593.102647,32.55521,36.041078;824308.885682,37432373.468671,29.935955,42.334364,824309.488624,37432441.719212,29.935961,42.334404
2;340102.409481,24439639.412859,32.555222,36.041122,340102.620753,24439655.665828,32.555224,36.041137;824311.054358,37432537.397772,29.935986,42.33448,824311.720539,37432566.464646,29.935994,42.334503
0;340105.887877,24439667.592314,32.555225,36.041151,340105.887877,24439667.592314,32.555225,36.041151;824314.35821,37432595.100224,29.935998,42.334527,824314.35821,37432595.100224,29.935998,42.334527
2;340112.263088,24439773.169193,32.555233,36.041245,340113.78062,24439808.418651,32.555226,36.041265;824327.341181,37432831.803859,29.936037,42.334715,824328.066865,37432868.822187,29.936041,42.334741
2;340114.269335,24439826.716571,32.555234,36.041287,340115.647161,24439846.56561,32.555236,36.041303;824328.559984,37432899.857463,29.936058,42.334775,824329.87058,37432939.316605,29.936066,42.334802
0;340116.589436,24439866.547459,32.555236,36.041319,340116.589436,24439866.547459,32.555236,36.041319;824330.997292,37432973.714494,29.936072,42.334828,824330.997292,37432973.714494,29.936072,42.334828
1;340117.060266,24439878.864376,32.555237,36.04133,340117.428853,24439896.899863,32.555241,36.041349;824331.710282,37433005.046922,29.936077,42.33485,824332.044857,37433064.133764,29.936087,42.334894
2;340117.98032,24439921.313134,32.555245,36.04137,340119.946179,24439938.713508,32.555256,36.041393;824332.612459,37433106.024395,29.936099,42.334928,824334.635033,37433141.360224,29.936117,42.334965
1;340120.021985,24439947.700525,32.55526,36.041403,340120.59527,24439963.87034,32.555263,36.041417;824334.886589,37433155.586127,29.936122,42.334978,824335.597669,37433180.602155,29.93613,42.335
2;340121.202413,24439988.925073,32.55527,36.04144,340121.293851,24440016.088691,32.555271,36.04146;824336.031274,37433231.768506,29.93614,42.335036,824336.375446,37433277.404575,29.936145,42.335064
0;340121.458123,24440031.556778,32.555271,36.041471,340121.458123,24440031.556778,32.555271,36.041471;824337.01194,37433298.073441,29.936148,42.335079,824337.01194,37433298.073441,29.936148,42.335079
1;340125.503985,24440136.567811,32.555281,36.04156,340126.63614,24440166.278584,32.555281,36.041582;824341.338286,37433501.9936,29.936181,42.335224,824343.280859,37433545.513867,29.936186,42.335253
0;340126.873561,24440184.016994,32.555283,36.041597,340126.873561,24440184.016994,32.555283,36.041597;824344.903634,37433574.158833,29.93619,42.335274,824344.903634,37433574.158833,29.93619,42.335274
1;340127.686986,24440236.535947,32.555291,36.041643,340127.686986,24440236.535947,32.555291,36.041643;824345.843668,37433678.549841,29.936205,42.335346,824345.843668,37433678.549841,29.936205,42.335346
2;340185.644924,24441611.650828,32.555353,36.042778,340187.196436,24441637.583751,32.555353,36.042797;824421.970655,37435864.551862,29.936555,42.33696,824422.818445,37435900.731408,29.936559,42.336983
2;340187.31158,24441649.337401,32.555358,36.042811,340187.524487,24441672.434939,32.555361,36.04283;824423.049705,37435929.450553,29.936568,42.337006,824423.4839,37435967.711711,29.936576,42.337033
0;340187.668184,24441691.060482,32.555368,36.042854,340187.668184,24441691.060482,32.555368,36.042854;824423.622073,37435994.001095,29.93659,42.337064,824423.622073,37435994.001095,29.93659,42.337064
2;340187.815003,24441719.097279,32.555368,36.042874,340187.864756,24441750.999111,32.555369,36.042895;824423.794823,37436051.474381,29.936591,42.337097,824423.835397,37436095.940122,29.936598,42.337124
0;340193.440676,24441869.304579,32.55541,36.043025,340193.440676,24441869.304579,32.55541,36.043025;824433.864848,37436336.161953,29.936664,42.337325,824433.864848,37436336.161953,29.936664,42.337325
1;340199.143937,24441970.180714,32.555421,36.043116,340200.718528,24441993.745094,32.555427,36.043139;824442.11367,37436488.812314,29.936697,42.337449,824443.951268,37436530.052654,29.936708,42.337483
1;340200.794647,24442008.867352,32.55543,36.043152,340200.916558,24442017.99117,32.555433,36.043162;824444.125774,37436559.30766,29.936712,42.337502,824444.581545,37436575.548468,29.936718,42.337519
0;340201.510015,24442035.353529,32.555434,36.043176,340201.510015,24442035.353529,32.555434,36.043176;824445.318495,37436605.12332,29.936722,42.337539,824445.318495,37436605.12332,29.936722,42.337539
1;340201.71434,24442050.136558,32.555434,36.043189,340202.032738,24442061.394704,32.555439,36.043205;824445.853567,37436630.340439,29.936724,42.337556,824446.254901,37436648.097285,29.936734,42.33758
2;340202.149846,24442085.927179,32.555444,36.043225,340202.695301,24442105.913787,32.555445,36.043241;824446.407111,37436698.583139,29.936742,42.337614,824446.784415,37436734.407735,29.936747,42.337638
2;340202.990203,24442117.371412,32.555446,36.04325,340203.022921,24442133.228358,32.555448,36.043263;824446.874503,37436745.295331,29.936751,42.337647,824447.087736,37436776.629664,29.936756,42.337667
0;340205.832675,24442191.420976,32.555455,36.043317,340205.832675,24442191.420976,32.555455,36.043317;824453.143545,37436880.065383,29.936771,42.337748,824453.143545,37436880.065383,29.936771,42.337748
1;340206.208204,24442212.295751,32.555454,36.043333,340207.701254,24442229.222871,32.555456,36.043349;824453.803772,37436920.947106,29.936772,42.337773,824455.416871,37436948.657332,29.936777,42.337795
1;340212.312114,24442332.565735,32.555469,36.043443,340212.395315,24442351.735688,32.555474,36.043461;824462.094775,37437115.52432,29.936812,42.337926,824462.545058,37437149.429619,29.936822,42.337953
0;340213.484495,24442366.135943,32.555475,36.043476,340213.484495,24442366.135943,32.555475,36.043476;824462.862364,37437178.637593,29.936828,42.337977,824462.862364,37437178.637593,29.936828,42.337977
1;340215.616383,24442459.297674,32.555484,36.043559,340217.134471,24442481.515785,32.555485,36.043577;824466.800039,37437333.65481,29.936854,42.338098,824468.390094,37437368.712532,29.936859,42.338123
2;340217.667136,24442504.366603,32.555488,36.043595,340218.386623,24442528.11776,32.55549,36.043619;824469.530742,37437404.070083,29.936865,42.338148,824470.882392,37437434.13696,29.936874,42.33818
0;340218.485568,24442541.571251,32.555493,36.043634,340218.485568,24442541.571251,32.555493,36.043634;824471.027844,37437445.611194,29.936881,42.338198,824471.027844,37437445.611194,29.936881,42.338198
2;340220.102225,24442617.826476,32.555491,36.043693,340220.69049,24442676.327222,32.555489,36.043733;824473.927318,37437580.093233,29.936889,42.338285,824474.546833,37437663.712942,29.936893,42.338337
2;340222.950481,24442804.746739,32.555495,36.043831,340223.456624,24442813.964351,32.555496,36.04384;824478.289623,37437880.801288,29.936923,42.338481,824479.178974,37437900.864092,29.936925,42.338493
0;340223.898694,24442843.145159,32.555503,36.043867,340223.898694,24442843.145159,32.555503,36.043867;824479.758343,37437938.992631,29.936938,42.338528,824479.758343,37437938.992631,29.936938,42.338528
1;340224.441445,24442895.54123,32.555519,36.043919,340226.094221,24442916.699264,32.555526,36.043943;824480.011714,37438024.14223,29.936967,42.338601,824481.595843,37438063.391457,29.93698,42.338636
2;340226.192063,24442935.963648,32.55553,36.043959,340226.330633,24442962.037897,32.555531,36.043978;824482.302017,37438089.125707,29.936988,42.338658,824482.893164,37438123.851936,29.936995,42.338681
0;340227.886529,24442987.62119,32.555528,36.043996,340227.886529,24442987.62119,32.555528,36.043996;824484.056731,37438145.736086,29.936998,42.3387,824484.056731,37438145.736086,29.936998,42.3387
2;340231.973523,24443092.995474,32.555534,36.044084,340232.277919,24443118.8587,32.555538,36.044105;824486.745792,37438315.987061,29.937027,42.338822,824487.230628,37438351.99607,29.937036,42.338851
2;340232.769122,24443133.31933,32.555542,36.044121,340233.129489,24443162.458483,32.555542,36.04414;824487.970244,37438393.898032,29.937043,42.33888,824488.455792,37438429.394671,29.937046,42.338902
0;340233.312926,24443183.024036,32.55554,36.044153,340233.312926,24443183.024036,32.55554,36.044153;824488.636933,37438446.591846,29.937047,42.338912,824488.636933,37438446.591846,29.937047,42.338912
1;340233.363913,24443195.498511,32.55554,36.044163,340233.738007,24443206.116747,32.555541,36.044171;824488.827863,37438468.749355,29.93705,42.338929,824489.427809,37438489.372146,29.937052,42.338942
2;340233.893051,24443235.066104,32.555546,36.044195,340233.953885,24443265.516864,32.555546,36.044215;824489.544449,37438539.673467,29.937061,42.338976,824489.681188,37438574.601577,29.937066,42.338999
0;340237.266148,24443373.863244,32.555562,36.044314,340237.266148,24443373.863244,32.555562,36.044314;824493.338823,37438762.249839,29.937102,42.339137,824493.338823,37438762.249839,29.937102,42.339137
1;340238.172639,24443389.352987,32.555561,36.044325,340238.291061,24443422.417939,32.555561,36.044349;824494.234881,37438780.814056,29.937106,42.339151,824494.490079,37438839.44425,29.93711,42.339187
1;340241.034872,24443620.157676,32.555588,36.044525,340242.593426,24443661.183739,32.555585,36.044554;824498.475724,37439158.539189,29.93718,42.339442,824499.93481,37439222.402793,29.937185,42.339482
2;340243.053314,24443672.815331,32.555585,36.044563,340243.437079,24443710.293181,32.555586,36.044591;824500.174071,37439235.906361,29.937187,42.339493,824500.981549,37439311.638927,29.937193,42.339538
1;340243.502136,24443740.731622,32.555586,36.044611,340243.620902,24443759.895707,32.555591,36.044631;824501.163192,37439329.010565,29.9372,42.339553,824501.24463,37439366.649448,29.93721,42.339584
0;340243.695415,24443774.665965,32.555595,36.044646,340243.695415,24443774.665965,32.555595,36.044646;824501.376521,37439394.300174,29.937219,42.339608,824501.376521,37439394.300174,29.937219,42.339608
1;340244.439465,24443842.449948,32.555591,36.044691,340245.511605,24443882.554859,32.55559,36.044717;824503.304989,37439489.364745,29.937225,42.339665,824504.215432,37439554.063442,29.937229,42.3397
2;340245.622104,24443903.090779,32.555593,36.044737,340246.39724,24443922.162946,32.555592,36.044752;824504.436985,37439586.944916,29.937235,42.339728,824505.369733,37439617.536412,29.937237,42.339748
0;340246.547568,24443964.479587,32.55559,36.044776,340246.547568,24443964.479587,32.55559,36.044776;824505.405572,37439671.47544,29.937238,42.339776,824505.405572,37439671.47544,29.937238,42.339776
2;340246.659119,24443983.338738,32.555592,36.044792,340247.87963,24443999.798799,32.555593,36.044804;824505.568348,37439707.616391,29.937245,42.339799,824506.482751,37439730.092862,29.937247,42.339815
1;340251.845138,24444133.13068,32.555622,36.044926,340252.249678,24444148.576183,32.555624,36.044939;824512.08363,37440002.635261,29.9373,42.340012,824512.70212,37440041.889004,29.937302,42.340036
0;340252.593787,24444163.920854,32.555626,36.044951,340252.593787,24444163.920854,32.555626,36.044951;824513.857304,37440079.13685,29.937309,42.340063,824513.857304,37440079.13685,29.937309,42.340063
1;340253.155911,24444175.223098,32.555632,36.044967,340253.450675,24444196.430985,32.555634,36.044987;824514.805715,37440100.155529,29.937318,42.340087,824515.411648,37440140.784436,29.937325,42.340116
1;340260.419439,24444366.254492,32.555613,36.045097,340261.166061,24444394.395035,32.555612,36.045116;824528.956442,37440378.431574,29.937329,42.340254,824529.904259,37440427.804048,29.937332,42.340283
0;340263.947116,24444422.712139,32.555605,36.045133,340263.947116,24444422.712139,32.555605,36.045133;824532.837629,37440460.591299,29.937331,42.340303,824532.837629,37440460.591299,29.937331,42.340303
