Estimulo;C1;C3;C5
2;1546848.837869,39167582.626766,28.586845,42.535447,1546877.131286,39168332.437027,28.587066,42.536044;838422.829238,38010983.997485,28.684611,41.441354,838427.20525,38011126.13571,28.68467,41.441483;814128.876628,38478735.284522,28.063604,41.191727,814158.431242,38479477.662393,28.063815,41.19231
2;1546878.325041,39168377.828167,28.587083,42.536084,1546890.109881,39169007.782038,28.587243,42.536543;838427.411577,38011138.909997,28.684676,41.441496,838429.771423,38011274.840357,28.684712,41.441596;814158.855442,38479530.5161,28.063834,41.192355,814171.637855,38480209.682367,28.063967,41.192808
1;1546892.603513,39169094.225928,28.587251,42.536594,1546892.740279,39169119.94245,28.58728,42.536632;838430.98687,38011299.584317,28.684713,41.44161,838431.578638,38011309.478814,28.68472,41.441621;814173.986699,38480259.883098,28.063977,41.192842,814175.011119,38480286.605519,28.064003,41.192878
1;1546893.011528,39169215.153976,28.587303,42.536697,1546896.298507,39169260.239908,28.587325,42.536742;838431.700796,38011325.855738,28.684726,41.441635,838432.440114,38011338.795232,28.684733,41.441648;814175.211046,38480343.489199,28.064024,41.192923,814178.627899,38480407.150807,28.064047,41.192976
0;1546896.459563,39169349.661239,28.587347,42.536801,1546896.459563,39169349.661239,28.587347,42.536801;838432.835139,38011355.204913,28.684739,41.441661,838432.835139,38011355.204913,28.684739,41.441661;814179.068484,38480465.646375,28.064071,41.193022,814179.068484,38480465.646375,28.064071,41.193022
2;1546905.992207,39169474.889206,28.587349,42.53688,1546919.619295,39170351.781658,28.587779,42.537712;838433.583129,38011374.409481,28.684743,41.441677,838439.382424,38011558.684412,28.684842,41.441861;814182.64258,38480558.158475,28.064086,41.193095,814216.223939,38481488.907942,28.064465,41.193911
2;1546919.82626,39170395.33704,28.587787,42.537741,1546947.269241,39171251.299044,28.588246,42.538576;838439.705843,38011568.331505,28.684844,41.441868,838444.108048,38011780.147369,28.684952,41.442069;814216.744668,38481524.003102,28.064473,41.193938,814246.267642,38482493.527062,28.064884,41.19479
2;1546948.960287,39171283.504523,28.588257,42.538603,1546950.781471,39171475.770369,28.588312,42.538745;838444.17191,38011792.274474,28.684955,41.442077,838445.072649,38011821.343146,28.684969,41.442105;814246.980464,38482534.569997,28.064895,41.19482,814251.813867,38482714.128604,28.064946,41.194961
1;1546951.534103,39171520.241244,28.588326,42.538775,1546957.751342,39171593.492215,28.588384,42.538872;838445.303481,38011832.104432,28.684973,41.442113,838445.425579,38011851.081555,28.684989,41.442138;814251.988142,38482744.455534,28.064958,41.194985,814252.58373,38482833.35215,28.06502,41.195085
0;1546966.005096,39171670.342725,28.588391,42.538921,1546966.005096,39171670.342725,28.588391,42.538921;838445.931262,38011867.213139,28.684991,41.442148,838445.931262,38011867.213139,28.684991,41.442148;814253.838884,38482888.703143,28.065028,41.195118,814253.838884,38482888.703143,28.065028,41.195118
2;1546970.36967,39171734.16004,28.588392,42.538956,1546973.404961,39171828.889158,28.588394,42.539004;838446.610033,38011879.267801,28.684991,41.442155,838447.705978,38011911.321073,28.684993,41.442174;814256.135394,38482920.349193,28.065033,41.19514,814259.365608,38482970.029651,28.065044,41.195177
1;1546973.594218,39171876.669475,28.588402,42.539034,1546975.785498,39172052.088832,28.588511,42.539214;838447.89786,38011924.401695,28.684996,41.442183,838448.527516,38011965.672589,28.685024,41.442229;814261.19877,38483011.755094,28.065057,41.19521,814267.665157,38483213.151404,28.06516,41.195402
2;1546976.393586,39172085.33165,28.588521,42.539238,1546989.334916,39173066.861207,28.588951,42.540113;838448.612222,38011980.591097,28.685028,41.442239,838452.602407,38012207.356445,28.685136,41.442451;814268.017058,38483266.073275,28.065171,41.195436,814289.133948,38484462.419493,28.065556,41.196377
1;1546989.777835,39173099.805818,28.588963,42.540139,1547001.417924,39173315.852728,28.589029,42.540304;838452.653521,38012222.443597,28.685141,41.442463,838454.122846,38012264.610078,28.685156,41.442498;814289.184473,38484508.460933,28.065572,41.196413,814298.324539,38484686.445781,28.065631,41.196556
0;1547010.44862,39173424.414674,28.589052,42.540379,1547010.44862,39173424.414674,28.589052,42.540379;838455.049146,38012277.497421,28.685164,41.442512,838455.049146,38012277.497421,28.685164,41.442512;814303.339084,38484727.128829,28.065653,41.196602,814303.339084,38484727.128829,28.065653,41.196602
1;1547015.463148,39173449.054603,28.589054,42.540398,1547015.884665,39173515.642844,28.589059,42.540433;838455.952205,38012286.928775,28.685164,41.442519,838455.958207,38012298.815508,28.685166,41.442527;814305.138879,38484751.681154,28.065656,41.196618,814306.875685,38484796.952449,28.065661,41.196645
1;1547016.067304,39173599.961378,28.589069,42.540481,1547016.341159,39173645.231889,28.589085,42.540515;838456.038455,38012322.297757,28.68517,41.442541,838456.154236,38012332.617386,28.685173,41.442549;814307.406818,38484905.735409,28.06567,41.196703,814307.666459,38484951.731231,28.065683,41.196735
1;1547017.976836,39173687.901508,28.589094,42.540544,1547019.319844,39173754.386637,28.589097,42.540585;838456.511854,38012350.409176,28.685177,41.442561,838456.566468,38012368.414935,28.68518,41.442574;814308.739641,38485020.722692,28.065694,41.196775,814308.942099,38485055.307008,28.065708,41.196809
2;1547020.431978,39173788.234152,28.589103,42.540607,1547021.084298,39173836.371687,28.58911,42.540635;838456.850114,38012378.597967,28.685182,41.442581,838456.898536,38012394.128574,28.685184,41.44259;814310.540316,38485089.698916,28.065713,41.196832,814310.824155,38485150.595622,28.065722,41.196865
2;1547022.206931,39173900.19608,28.589114,42.54067,1547022.694101,39173922.211917,28.589122,42.540689;838457.118445,38012401.590133,28.685188,41.442596,838457.39198,38012410.039895,28.68519,41.442603;814312.626642,38485194.769602,28.065729,41.196894,814313.056058,38485225.115859,28.065736,41.196918
0;1547023.004611,39174015.179981,28.589118,42.540729,1547023.004611,39174015.179981,28.589118,42.540729;838457.7957,38012417.807258,28.685191,41.442608,838457.7957,38012417.807258,28.685191,41.442608;814314.337219,38485254.239123,28.06574,41.196935,814314.337219,38485254.239123,28.06574,41.196935
1;1547023.193307,39174041.548994,28.589127,42.540749,1547030.075117,39174295.990572,28.589276,42.541013;838457.982926,38012427.196992,28.685194,41.442615,838460.089251,38012490.393279,28.685237,41.442686;814314.866349,38485273.858872,28.065753,41.196955,814327.362484,38485595.597203,28.065897,41.197251
1;1547030.93198,39174340.94895,28.58929,42.54105,1547033.527732,39174404.138798,28.589335,42.541117;838460.413976,38012505.926691,28.685242,41.442699,838461.1704,38012524.629221,28.685257,41.442719;814329.10231,38485657.534599,28.065914,41.197298,814330.653771,38485721.772967,28.065963,41.197367
2;1547033.845072,39174478.470001,28.589353,42.541168,1547033.934286,39174546.988439,28.589361,42.541205;838461.295655,38012536.506744,28.685262,41.44273,838461.317345,38012552.559311,28.685265,41.44274;814330.903679,38485769.823119,28.065985,41.197411,814331.240851,38485808.714085,28.065996,41.197439
0;1547034.604682,39174614.269045,28.589365,42.541243,1547034.604682,39174614.269045,28.589365,42.541243;838461.34406,38012560.214168,28.685268,41.442748,838461.34406,38012560.214168,28.685268,41.442748;814332.244168,38485852.070338,28.066006,41.197474,814332.244168,38485852.070338,28.066006,41.197474
2;1547035.226557,39174654.539146,28.589372,42.541274,1547041.432211,39175035.871309,28.589608,42.541673;838461.925337,38012571.042087,28.68527,41.442757,838463.871084,38012678.517787,28.685342,41.442876;814334.239398,38485892.411845,28.066015,41.197508,814346.756838,38486409.779782,28.066274,41.197995
2;1547041.932338,39175074.310191,28.589626,42.541708,1547042.786222,39175122.717465,28.589637,42.541744;838464.395897,38012692.534668,28.68535,41.44289,838464.466167,38012700.306929,28.685356,41.4429;814350.588311,38486463.111651,28.066296,41.198044,814352.079589,38486516.850549,28.066312,41.198087
1;1547043.398561,39175176.730163,28.589639,42.541771,1547043.398561,39175176.730163,28.589639,42.541771;838464.872245,38012711.348865,28.685357,41.442907,838464.872245,38012711.348865,28.685357,41.442907;814352.541462,38486555.787334,28.066318,41.198112,814352.541462,38486555.787334,28.066318,41.198112
1;1547415.696869,39187559.250299,28.590193,42.54877,1547418.234968,39187608.869809,28.590232,42.548834;838601.951739,38016450.865722,28.685823,41.445329,838602.939495,38016476.164799,28.685842,41.44536;814912.368388,38501432.233732,28.067453,41.207096,814915.727739,38501527.328193,28.06752,41.207211
1;1547418.732759,39187632.513292,28.59024,42.548854,1547419.236733,39187649.511309,28.590241,42.548865;838603.445036,38016493.729563,28.685846,41.445373,838603.928105,38016498.625375,28.685847,41.445377;814916.582328,38501586.196746,28.067535,41.207253,814917.454388,38501598.105348,28.067538,41.207262
2;1547419.55532,39187682.256695,28.590245,42.548887,1547419.911135,39187698.058932,28.590253,42.548902;838604.430168,38016509.245664,28.685851,41.445388,838604.741816,38016519.608548,28.685857,41.445398;814918.26184,38501623.635634,28.067556,41.207296,814918.846687,38501660.7634,28.067573,41.207328
0;1547421.509401,39187735.621279,28.590258,42.548926,1547421.509401,39187735.621279,28.590258,42.548926;838606.115587,38016540.43505,28.68586,41.445412,838606.115587,38016540.43505,28.68586,41.445412;814919.731154,38501725.183643,28.067584,41.207371,814919.731154,38501725.183643,28.067584,41.207371
1;1547422.314777,39187746.461842,28.59026,42.548933,1547422.840498,39187768.319936,28.590259,42.548944;838606.402273,38016546.839572,28.685861,41.445417,838607.046768,38016555.342442,28.685861,41.445422;814921.528648,38501740.378209,28.067587,41.207382,814923.795237,38501765.676147,28.067587,41.207396
2;1547423.117414,39187794.156887,28.590265,42.548962,1547435.144439,39188240.296316,28.590566,42.549431;838607.243187,38016573.164444,28.685864,41.445434,838614.269677,38016759.114126,28.685998,41.445637;814923.976295,38501811.617232,28.067602,41.207433,814949.263208,38502717.093465,28.068062,41.208254
2;1547435.718488,39188257.139905,28.590573,42.549446,1547443.789001,39188368.197791,28.590663,42.549586;838614.320127,38016768.371296,28.686003,41.445646,838617.707395,38016814.664213,28.686044,41.445707;814949.374299,38502755.623005,28.068075,41.208285,814967.768531,38502992.605293,28.068214,41.208536
2;1547450.135522,39188384.192212,28.590674,42.549611,1547454.99404,39188451.197243,28.59068,42.549652;838621.623379,38016824.177313,28.68605,41.445721,838624.432135,38016852.637858,28.686054,41.445741;814978.48862,38503024.191296,28.068234,41.208582,814991.8176,38503145.638455,28.068245,41.208661
0;1547457.774377,39188655.587024,28.590801,42.549847,1547457.774377,39188655.587024,28.590801,42.549847;838626.366698,38016947.137463,28.686107,41.44583,838626.366698,38016947.137463,28.686107,41.44583;814998.018742,38503597.133868,28.068428,41.209027,814998.018742,38503597.133868,28.068428,41.209027
1;1547458.612721,39188685.469824,28.590806,42.549865,1547459.007964,39188750.872468,28.590835,42.549918;838627.018231,38016964.125405,28.686111,41.445841,838627.685388,38016990.493405,28.686125,41.445865;814999.824741,38503659.584287,28.068439,41.209065,815001.820744,38503740.422996,28.068489,41.209142
2;1547459.711529,39188766.413044,28.590841,42.549931,1547459.866248,39188793.871658,28.590846,42.549948;838627.859347,38016998.384932,28.68613,41.445873,838627.8792,38017009.537338,28.686134,41.445882;815001.975991,38503780.56001,28.0685,41.209171,815002.758043,38503831.612846,28.06851,41.209204
1;1547460.238171,39188808.705946,28.59085,42.549959,1547460.466659,39188827.375634,28.590852,42.54997;838628.124125,38017019.582359,28.686137,41.445889,838628.961567,38017034.098964,28.686136,41.445897;815003.114,38503889.552358,28.068515,41.209238,815003.798213,38503917.37018,28.068517,41.209254
0;1547460.70433,39188844.21482,28.590856,42.549982,1547460.70433,39188844.21482,28.590856,42.549982;838629.074932,38017044.921465,28.686139,41.445905,838629.074932,38017044.921465,28.686139,41.445905;815003.992748,38503952.110446,28.068525,41.209278,815003.992748,38503952.110446,28.068525,41.209278
2;1547460.838949,39188854.968971,28.590856,42.549988,1547461.365336,39188880.029416,28.59086,42.550004;838629.254226,38017051.278149,28.686139,41.445908,838629.869018,38017061.884642,28.686141,41.445916;815004.163715,38503966.160421,28.068526,41.209286,815004.946709,38503985.985875,28.068539,41.209307
1;1547461.454605,39188896.911327,28.590863,42.550014,1547462.650939,39188914.708437,28.590868,42.550028;838630.019674,38017071.784136,28.686143,41.445923,838631.13818,38017081.644926,28.686145,41.44593;815005.0243,38504019.36384,28.068544,41.209327,815005.206651,38504058.75126,28.068552,41.209351
1;1547462.734477,39188935.472435,28.590871,42.55004,1547462.922257,39188968.47664,28.590874,42.55006;838631.154247,38017095.730281,28.686147,41.445938,838631.262157,38017104.868535,28.68615,41.445946;815005.498153,38504104.276375,28.06856,41.20938,815005.923826,38504130.205353,28.068571,41.209404
1;1547463.00662,39188978.568774,28.590877,42.550068,1547464.93926,39189018.772528,28.590933,42.550139;838631.294671,38017112.155248,28.686152,41.445952,838632.418616,38017127.998244,28.686178,41.445983;815006.023858,38504165.321297,28.068576,41.209426,815009.612218,38504246.463038,28.068672,41.209551
0;1547465.579744,39189053.354431,28.590949,42.550172,1547465.579744,39189053.354431,28.590949,42.550172;838632.808672,38017141.513588,28.686189,41.446,838632.808672,38017141.513588,28.686189,41.446;815010.545974,38504302.876885,28.068706,41.209611,815010.545974,38504302.876885,28.068706,41.209611
1;1547466.404386,39189076.862481,28.590957,42.55019,1547467.476388,39189128.341314,28.59097,42.550226;838633.259149,38017156.573568,28.686193,41.446012,838633.803283,38017182.115576,28.6862,41.44603;815011.439835,38504340.515399,28.068723,41.209642,815013.348484,38504442.526739,28.068747,41.20971
1;1547467.482578,39189146.893408,28.590977,42.55024,1547468.545971,39189189.286169,28.590976,42.550262;838633.896307,38017191.242795,28.686204,41.446037,838634.002332,38017200.305096,28.686205,41.446043;815013.827267,38504480.261685,28.068758,41.209736,815015.713341,38504523.589896,28.068762,41.20976
1;1547468.892006,39189216.593694,28.590987,42.550285,1547469.335031,39189261.766565,28.591005,42.550321;838634.103789,38017214.847345,28.686211,41.446057,838634.440973,38017241.345743,28.686219,41.446076;815016.325914,38504587.898157,28.068784,41.209812,815017.392438,38504694.664399,28.06881,41.209885
2;1547469.384118,39189274.308252,28.59101,42.550331,1547479.5499,39189723.453681,28.591301,42.550809;838634.54829,38017249.117639,28.686222,41.446082,838639.447264,38017432.271442,28.686345,41.446282;815018.057827,38504731.950273,28.068817,41.209909,815043.395674,38505571.353513,28.069259,41.21071
2;1547480.342364,39189756.457632,28.591302,42.550826,1547502.163501,39189976.199637,28.591543,42.551172;838639.834057,38017450.43769,28.686346,41.446293,838650.823246,38017542.192796,28.686446,41.446439;815046.376799,38505644.73073,28.069258,41.210748,815080.832078,38505993.150921,28.069689,41.211323
0;1547524.064244,39190093.538627,28.591525,42.551238,1547524.064244,39190093.538627,28.591525,42.551238;838661.826728,38017604.334443,28.686435,41.446475,838661.826728,38017604.334443,28.686435,41.446475;815126.222368,38506228.144962,28.069654,41.211461,815126.222368,38506228.144962,28.069654,41.211461
2;1547524.542372,39190113.193893,28.591528,42.551251,1547526.576307,39190293.347584,28.591657,42.551453;838662.320984,38017617.464525,28.686437,41.446483,838663.348159,38017690.858871,28.686494,41.446568;815126.831175,38506267.937783,28.069661,41.211486,815132.437915,38506652.531577,28.069851,41.211838
1;1547526.753228,39190304.20467,28.591663,42.551463,1547530.832278,39190446.225864,28.591756,42.551614;838663.714292,38017698.802016,28.686497,41.446575,838665.741424,38017759.496137,28.686542,41.446644;815132.932841,38506676.418182,28.069861,41.211859,815141.473819,38506950.670952,28.070011,41.212122
1;1547531.219862,39190461.972254,28.591763,42.551626,1547531.880182,39190523.179249,28.591782,42.551674;838665.822101,38017768.896075,28.686546,41.446651,838666.274614,38017789.581152,28.686555,41.446669;815142.035674,38507007.989457,28.070018,41.212154,815145.035111,38507092.709766,28.070053,41.212225
1;1547532.456875,39190538.891717,28.591789,42.551687,1547532.84655,39190588.959495,28.59183,42.551746;838666.546144,38017798.858847,28.686559,41.446677,838666.705625,38017818.16597,28.686579,41.446704;815146.067228,38507115.320317,28.070066,41.212248,815147.080197,38507197.61332,28.070135,41.212345
0;1547534.994173,39190611.025663,28.591839,42.551767,1547534.994173,39190611.025663,28.591839,42.551767;838667.170878,38017831.107582,28.686586,41.446717,838667.170878,38017831.107582,28.686586,41.446717;815150.493001,38507244.906241,28.070152,41.212387,815150.493001,38507244.906241,28.070152,41.212387
2;1547535.038004,39190630.584502,28.591844,42.55178,1547535.472679,39190665.903428,28.591845,42.551798;838667.274387,38017841.535394,28.686589,41.446724,838667.471826,38017849.737818,28.686591,41.446731;815151.071913,38507272.493898,28.070162,41.212411,815153.767778,38507298.616601,28.070171,41.212431
2;1547535.687592,39190677.204485,28.591849,42.551808,1547539.523382,39190982.226652,28.59199,42.552092;838667.553108,38017857.931093,28.686593,41.446737,838669.819124,38017985.163433,28.686652,41.446858;815154.693954,38507329.008966,28.070177,41.212455,815165.326119,38507930.407988,28.070383,41.212947
1;1547539.634846,39191010.350807,28.591995,42.552112,1547539.844492,39191035.227238,28.591995,42.552125;838669.917511,38018000.439737,28.686655,41.446869,838669.951388,38018003.805113,28.686657,41.446872;815165.721923,38507990.199343,28.07039,41.212985,815165.925949,38508013.111777,28.070396,41.213
1;1547540.265637,39191065.928374,28.592003,42.552147,1547540.359643,39191083.486295,28.592006,42.552158;838670.001181,38018013.509372,28.686662,41.446882,838670.083941,38018021.420271,28.686664,41.446888;815166.038212,38508048.16702,28.070416,41.213038,815166.425892,38508070.638432,28.070425,41.213059
0;1547540.864686,39191117.833036,28.592009,42.55218,1547540.864686,39191117.833036,28.592009,42.55218;838671.588928,38018040.398788,28.686666,41.446901,838671.588928,38018040.398788,28.686666,41.446901;815169.084127,38508139.414453,28.070436,41.213106,815169.084127,38508139.414453,28.070436,41.213106
2;1547541.524556,39191167.94673,28.59202,42.552217,1547547.022643,39191475.139589,28.59222,42.552556;838672.112305,38018060.345647,28.686673,41.446918,838674.012317,38018181.892147,28.686758,41.447059;815171.98958,38508266.355196,28.070454,41.213193,815185.758653,38508896.818453,28.070744,41.213779
1;1547547.146786,39191488.166581,28.592226,42.552568,1547549.280009,39191524.975301,28.59223,42.55259;838674.038919,38018189.413205,28.686762,41.447066,838675.613528,38018204.634141,28.686765,41.447077;815185.985369,38508929.969127,28.070753,41.213804,815190.091496,38509000.485426,28.070764,41.213847
2;1547550.298745,39191549.030984,28.592235,42.552605,1547550.72406,39191560.955806,28.592237,42.552614;838676.707021,38018220.205895,28.686768,41.447087,838677.188061,38018227.027602,28.686769,41.447092;815190.752789,38509074.574446,28.070772,41.21389,815190.891842,38509105.316669,28.070774,41.213907
2;1547552.093096,39191575.180176,28.592242,42.552627,1547553.781447,39191658.807148,28.592243,42.552666;838678.019283,38018233.462594,28.686773,41.447099,838678.868235,38018276.462329,28.686773,41.44712;815192.831896,38509128.821266,28.070783,41.213929,815196.040348,38509309.875358,28.070782,41.214012
0;1547554.65708,39191905.104761,28.592435,42.552946,1547554.65708,39191905.104761,28.592435,42.552946;838679.275304,38018381.136595,28.686855,41.44724,838679.275304,38018381.136595,28.686855,41.44724;815197.717374,38509890.787332,28.071089,41.214559,815197.717374,38509890.787332,28.071089,41.214559
1;1547555.161126,39191917.294096,28.592444,42.552959,1547555.662892,39191970.657726,28.592465,42.553;838679.394072,38018388.620509,28.686862,41.447248,838680.314368,38018410.009882,28.686874,41.447267;815199.18781,38509916.428803,28.071108,41.214585,815200.958492,38510031.72713,28.071144,41.214667
1;1547555.78148,39191984.242842,28.59247,42.553012,1547562.651718,39192034.128956,28.592484,42.553056;838680.343482,38018419.960556,28.686876,41.447275,838683.398504,38018449.892568,28.686882,41.447299;815201.18031,38510054.69874,28.071154,41.21469,815211.202635,38510160.83921,28.071178,41.214775
2;1547562.779403,39192051.486435,28.592492,42.553071,1547571.551097,39192760.631801,28.592873,42.553763;838683.426863,38018459.601927,28.686888,41.447309,838687.55426,38018784.524752,28.687051,41.447619;815211.721233,38510204.961017,28.071197,41.214815,815229.687924,38511711.613193,28.071768,41.216066
1;1547571.84634,39192782.306917,28.592879,42.553779,1547572.887939,39192794.925525,28.592884,42.553791;838687.676378,38018795.417944,28.687056,41.447628,838688.21324,38018803.913581,28.687058,41.447636;815231.134852,38511762.224122,28.071776,41.216099,815232.184043,38511798.831751,28.071786,41.216127
0;1547573.695781,39192812.06831,28.592888,42.553802,1547573.695781,39192812.06831,28.592888,42.553802;838688.403029,38018815.416667,28.687061,41.447643,838688.403029,38018815.416667,28.687061,41.447643;815232.787064,38511825.226747,28.071795,41.216148,815232.787064,38511825.226747,28.071795,41.216148
2;1547573.843644,39192822.163733,28.592895,42.553814,1547579.153311,39193056.691042,28.593039,42.554061;838688.885825,38018822.213365,28.687065,41.447651,838693.102757,38018935.086608,28.687123,41.44776;815233.999123,38511847.540982,28.071809,41.216172,815252.830696,38512347.14592,28.072015,41.216613
2;1547579.380067,39193066.814308,28.593044,42.55407,1547579.694485,39193099.82011,28.593053,42.554094;838693.251963,38018940.322014,28.687126,41.447766,838693.501756,38018959.619128,28.68713,41.447779;815253.208462,38512366.045773,28.072025,41.216631,815253.326386,38512434.135619,28.072042,41.216677
2;1547580.066417,39193134.296448,28.593055,42.554113,1547586.62549,39193518.495163,28.593288,42.55451;838693.678378,38018968.93992,28.687133,41.447786,838698.268405,38019134.030208,28.687232,41.447961;815254.723545,38512463.461561,28.072052,41.216701,815272.81618,38513185.209524,28.072405,41.217384
1;1547587.225686,39193541.82405,28.593297,42.55453,1547590.838752,39193655.402872,28.593378,42.55466;838698.704072,38019145.330051,28.687239,41.447972,838701.168425,38019197.159113,28.687278,41.448033;815276.158526,38513233.122292,28.072427,41.217425,815286.202985,38513473.223839,28.072558,41.217664
2;1547592.301451,39193701.952693,28.593387,42.554693,1547592.538127,39193711.301423,28.593391,42.554702;838702.044173,38019221.825616,28.687282,41.448051,838702.158279,38019228.738046,28.687284,41.448056;815289.254846,38513567.08509,28.072567,41.217723,815289.503094,38513597.047566,28.072575,41.217743
0;1547592.910588,39193737.612266,28.593394,42.554716,1547592.910588,39193737.612266,28.593394,42.554716;838702.690555,38019237.669728,28.687287,41.448063,838702.690555,38019237.669728,28.687287,41.448063;815290.070793,38513618.640663,28.072581,41.217759,815290.070793,38513618.640663,28.072581,41.217759
1;1547593.378518,39193745.642729,28.593398,42.554724,1547593.807689,39193762.437242,28.593412,42.554745;838702.8497,38019243.356774,28.687289,41.448068,838702.959969,38019252.23745,28.687298,41.448081;815290.770512,38513636.04257,28.07259,41.217776,815290.888216,38513686.07585,28.072614,41.217823
1;1547594.004626,39193781.908202,28.593419,42.554762,1547594.692911,39193804.402765,28.593419,42.554773;838703.137377,38019262.597337,28.687302,41.44809,838703.781771,38019268.654942,28.687303,41.448094;815291.218836,38513719.04951,28.072626,41.21785,815291.612739,38513751.230597,28.072627,41.217867
2;1547595.221245,39193820.235216,28.593425,42.554789,1547603.229016,39194082.43515,28.593642,42.555113;838703.92448,38019274.987763,28.687306,41.448101,838707.899917,38019384.881936,28.687396,41.448237;815292.15705,38513781.48289,28.072637,41.217893,815307.682094,38514268.29372,28.072978,41.218439
0;1547616.097861,39194138.885721,28.593643,42.555151,1547616.097861,39194138.885721,28.593643,42.555151;838713.701858,38019407.169198,28.687398,41.448254,838713.701858,38019407.169198,28.687398,41.448254;815338.863919,38514402.561003,28.072974,41.218526,815338.863919,38514402.561003,28.072974,41.218526
1;1547617.461149,39194184.127631,28.593656,42.555183,1547617.461149,39194184.127631,28.593656,42.555183;838714.491583,38019431.814295,28.687405,41.448272,838714.491583,38019431.814295,28.687405,41.448272;815339.803268,38514499.099058,28.072996,41.218589,815339.803268,38514499.099058,28.072996,41.218589
2;1547617.565302,39194192.098054,28.593663,42.555196,1547617.973278,39194228.355608,28.593667,42.555217;838714.552517,38019438.300483,28.687409,41.44828,838715.012904,38019460.591399,28.687412,41.448294;815340.036303,38514524.414677,28.073011,41.21862,815340.974426,38514584.706857,28.073019,41.218658
1;1547617.991379,39194249.067843,28.593669,42.55523,1547624.177248,39194345.696408,28.593698,42.555308;838715.051664,38019471.627747,28.687413,41.448301,838718.434294,38019513.073152,28.687428,41.448337;815341.529286,38514646.216471,28.073021,41.218694,815352.086863,38514779.59957,28.073071,41.218813
2;1547624.780957,39194370.759388,28.593707,42.555327,1547625.06484,39194387.586787,28.593708,42.555336;838718.971159,38019530.222075,28.687433,41.448351,838719.311396,38019541.67649,28.687433,41.448357;815353.23302,38514818.076922,28.073086,41.218843,815353.505237,38514837.405057,28.073088,41.218854
2;1547625.842728,39194408.950221,28.593715,42.555353,1547626.92822,39194433.505722,28.593717,42.555367;838720.551917,38019556.902175,28.687437,41.448368,838721.443895,38019569.881817,28.687438,41.448376;815355.158918,38514875.428565,28.073104,41.218886,815355.921471,38514912.411895,28.073108,41.218907
0;1547628.158885,39194444.662666,28.593719,42.555377,1547628.158885,39194444.662666,28.593719,42.555377;838722.076791,38019576.697858,28.68744,41.448382,838722.076791,38019576.697858,28.68744,41.448382;815356.836514,38514955.380232,28.073113,41.218933,815356.836514,38514955.380232,28.073113,41.218933
2;1547628.979108,39194452.642489,28.593726,42.555386,1547629.693312,39194477.766081,28.593728,42.555402;838722.310726,38019581.470165,28.687444,41.448388,838722.810449,38019594.639072,28.687446,41.448397;815357.12787,38514971.43341,28.073125,41.218952,815357.816817,38515024.625318,28.07313,41.218984
1;1547629.827081,39194492.881131,28.593734,42.555414,1547630.325467,39194506.615027,28.593737,42.555424;838723.042116,38019603.925459,28.687449,41.448404,838723.66376,38019614.082515,28.687449,41.44841;815357.932896,38515060.260685,28.07314,41.21901,815360.144371,38515134.966018,28.073138,41.219048
2;1547635.094452,39194559.186924,28.593745,42.555459,1547635.440301,39194571.889065,28.593748,42.555469;838725.08322,38019649.795551,28.687454,41.448434,838725.43425,38019659.522277,28.687456,41.448441;815364.284101,38515233.956545,28.073153,41.219113,815364.619381,38515271.73147,28.073158,41.219137
1;1547635.514112,39194591.769697,28.593756,42.555488,1547636.748951,39194613.376633,28.593764,42.555507;838725.576761,38019667.500119,28.687462,41.448451,838725.717338,38019680.687649,28.687465,41.448461;815367.591293,38515339.6431,28.073169,41.219185,815368.352352,38515394.931073,28.073179,41.219221
0;1547640.972681,39194639.594015,28.593767,42.555529,1547640.972681,39194639.594015,28.593767,42.555529;838726.634934,38019689.611242,28.687467,41.448468,838726.634934,38019689.611242,28.687467,41.448468;815369.060424,38515419.673821,28.073185,41.219242,815369.060424,38515419.673821,28.073185,41.219242
2;1547641.262843,39194652.34903,28.593773,42.555542,1547642.422328,39194684.249722,28.593775,42.555559;838726.726439,38019697.590583,28.687471,41.448476,838727.254314,38019712.042621,28.687473,41.448485;815369.126754,38515453.530664,28.073195,41.219269,815369.807956,38515529.252293,28.073199,41.219311
2;1547642.848961,39194704.729872,28.593777,42.555571,1547655.236391,39195456.989678,28.594235,42.556342;838727.478888,38019727.103781,28.687474,41.448493,838733.472757,38020034.634215,28.687666,41.448815;815378.361319,38515604.844469,28.073196,41.219351,815412.940642,38517047.509619,28.073868,41.220655
1;1547655.358483,39195474.418986,28.594238,42.556352,1547655.442351,39195506.356205,28.594244,42.556374;838733.593535,38020045.86069,28.687667,41.448822,838734.088198,38020059.711534,28.687671,41.448832;815413.971561,38517078.663704,28.073874,41.220675,815414.837325,38517147.430085,28.073885,41.220715
1;1547655.708093,39195536.789288,28.594251,42.556393,1547658.218919,39195564.153736,28.594263,42.556416;838734.409941,38020075.987745,28.687676,41.448843,838736.534038,38020094.884955,28.687683,41.448858;815416.135654,38517235.965092,28.073891,41.220765,815417.507375,38517281.372994,28.07392,41.220806
1;1547658.547302,39195577.070902,28.594266,42.556425,1547659.874444,39195604.934743,28.594269,42.556442;838736.747255,38020105.054467,28.687684,41.448865,838737.725066,38020119.867652,28.687685,41.448874;815417.945822,38517301.911196,28.073926,41.22082,815419.067975,38517342.436537,28.073933,41.220847
