Estimulo;C2;C4
0;881953.248641,41773322.954387,28.488075,43.279416,881953.248641,41773322.954387,28.488075,43.279416;963426.292477,38990566.551654,28.875867,42.239603,963426.292477,38990566.551654,28.875867,42.239603
2;881953.546586,41773342.68901,28.488084,43.279436,881972.443583,41775427.053641,28.488801,43.281156;963426.687172,38990573.883313,28.875869,42.23961,963429.893289,38990966.177755,28.876059,42.239982
2;881976.069279,41775482.074373,28.488812,43.281195,881976.069279,41775482.074373,28.488812,43.281195;963430.437739,38990979.304748,28.876062,42.239992,963430.437739,38990979.304748,28.876062,42.239992
2;883300.593161,41785220.591642,28.488082,43.286554,883300.948754,41785265.287661,28.488095,43.286586;963650.263367,38992955.460077,28.876012,42.241182,963650.400157,38992968.674282,28.876015,42.241191
0;883302.584382,41785361.312889,28.488118,43.286652,883302.584382,41785361.312889,28.488118,43.286652;963650.887313,38992995.610191,28.876021,42.241209,963650.887313,38992995.610191,28.876021,42.241209
2;883302.657722,41785426.067524,28.488127,43.286687,883328.802253,41786898.341755,28.488577,43.287843;963651.168575,38993010.1511,28.876023,42.241218,963655.647358,38993285.679671,28.876146,42.241467
2;883330.718094,41787118.146063,28.488555,43.287936,883334.1785,41787428.232212,28.48868,43.288194;963655.909978,38993320.763615,28.876144,42.241483,963657.13876,38993378.54853,28.876178,42.241541
2;883335.009932,41787468.322211,28.488693,43.288227,883370.476317,41788084.34984,28.488978,43.288841;963657.293984,38993385.855122,28.876182,42.241548,963663.660206,38993497.570492,28.876257,42.241682
2;883378.089514,41788305.359486,28.488959,43.288938,883434.958569,41789195.111721,28.48944,43.28985;963664.45964,38993550.539917,28.876252,42.241705,963676.216235,38993725.396075,28.876376,42.241907
1;883504.436943,41789976.529085,28.489443,43.290306,883515.436598,41790111.599741,28.489469,43.290423;963688.161251,38993860.816256,28.876385,42.241998,963689.438761,38993888.021553,28.876394,42.242023
0;883549.604471,41790270.053263,28.48947,43.290528,883549.604471,41790270.053263,28.48947,43.290528;963694.647179,38993930.164983,28.876395,42.24205,963694.647179,38993930.164983,28.876395,42.24205
2;883550.071408,41790309.320687,28.489476,43.290552,883574.724155,41790949.877003,28.489512,43.290907;963694.712865,38993942.333649,28.876397,42.242058,963697.603698,38994071.157887,28.876412,42.242135
2;883601.989458,41791245.464207,28.489469,43.291038,883606.297635,41791376.081361,28.489542,43.291175;963701.506016,38994120.264729,28.876406,42.242159,963703.91369,38994144.908498,28.876425,42.24219
1;883607.270015,41791428.589674,28.489552,43.291211,883637.546755,41791848.810048,28.48971,43.291573;963704.003027,38994154.605732,28.876428,42.242198,963709.422679,38994237.893508,28.876469,42.242278
0;883650.549721,41791940.366791,28.489713,43.291632,883650.549721,41791940.366791,28.489713,43.291632;963711.959914,38994280.235253,28.876468,42.2423,963711.959914,38994280.235253,28.876468,42.2423
2;883651.058312,41791985.609379,28.489728,43.291666,883652.094197,41792009.288587,28.489736,43.291689;963712.031344,38994294.888714,28.876472,42.242311,963712.379297,38994309.850479,28.876474,42.24232
2;883653.276888,41792045.487309,28.489739,43.291711,883668.201191,41793282.111007,28.490134,43.292651;963712.867726,38994319.255728,28.876474,42.242326,963714.383856,38994578.105882,28.876577,42.24254
1;883672.234,41793576.651945,28.490121,43.292791,883672.283406,41793840.707141,28.490184,43.292973;963714.770261,38994635.620978,28.876575,42.242568,963715.113119,38994698.322188,28.876591,42.242614
2;883672.831266,41793871.193478,28.490191,43.292996,883674.118769,41793911.547313,28.490213,43.293041;963715.159262,38994708.491576,28.876593,42.242621,963715.825194,38994718.786155,28.876599,42.242632
0;883674.382007,41793965.671545,28.49022,43.293072,883674.382007,41793965.671545,28.49022,43.293072;963715.952048,38994731.320586,28.876601,42.242641,963715.952048,38994731.320586,28.876601,42.242641
2;883675.355124,41793992.097742,28.490239,43.293106,883682.288671,41794723.779368,28.490499,43.293708;963716.144878,38994736.753482,28.876607,42.242649,963717.351085,38994885.182601,28.876675,42.242786
1;883691.042405,41794802.782487,28.490494,43.293749,883692.585059,41794901.010685,28.490547,43.293846;963719.012458,38994899.012369,28.876675,42.242795,963719.347741,38994919.754136,28.87669,42.242819
1;883692.666667,41794941.33429,28.490559,43.293879,883700.934914,41795249.557867,28.490618,43.294102;963719.460248,38994928.684899,28.876694,42.242827,963721.14153,38994986.434007,28.876711,42.242876
2;883705.844187,41795284.340859,28.490625,43.294129,883744.684625,41795728.810708,28.490561,43.294325;963721.827996,38994997.777652,28.876713,42.242885,963729.457191,38995090.153733,28.876699,42.242928
0;883781.967655,41797911.378098,28.491573,43.296312,883781.967655,41797911.378098,28.491573,43.296312;963739.666722,38995502.960505,28.876951,42.243357,963739.666722,38995502.960505,28.876951,42.243357
2;883785.069885,41797970.136445,28.491583,43.296351,883788.267236,41798492.562278,28.491809,43.296796;963740.628354,38995518.791555,28.876953,42.243367,963741.188602,38995625.600917,28.877011,42.243467
2;883789.640099,41798601.313664,28.491809,43.296847,883790.078576,41798638.066235,28.491827,43.296878;963741.530491,38995649.798215,28.877011,42.243479,963741.742249,38995660.302057,28.877016,42.243488
2;883790.457292,41798704.975048,28.491847,43.296925,883825.982606,41799250.164102,28.49226,43.297624;963741.856833,38995678.011916,28.877022,42.243501,963750.45154,38995793.105995,28.877116,42.243658
0;883998.783028,41799959.31371,28.492162,43.298031,883998.783028,41799959.31371,28.492162,43.298031;963783.222145,38995919.217088,28.8771,42.24374,963783.222145,38995919.217088,28.8771,42.24374
1;884000.029251,41800014.882746,28.492169,43.298063,884013.431771,41800150.496763,28.492172,43.298144;963783.396763,38995932.544204,28.877102,42.243748,963785.649114,38995959.455625,28.877104,42.243765
2;884013.76769,41800231.276595,28.492191,43.298197,884076.608957,41801905.30635,28.493003,43.299792;963785.743475,38995977.253447,28.87711,42.243779,963796.75786,38996287.386889,28.877324,42.244128
1;884125.38909,41802719.780503,28.492968,43.300217,884125.38909,41802719.780503,28.492968,43.300217;963806.543466,38996415.869342,28.877325,42.244207,963806.543466,38996415.869342,28.877325,42.244207
1;884125.769254,41802759.019952,28.492987,43.300255,884137.802857,41803018.679841,28.493128,43.300508;963806.704751,38996423.842847,28.87733,42.244216,963809.202948,38996471.801419,28.87737,42.244274
2;884141.258588,41803073.460879,28.49314,43.300551,884149.096979,41803136.06386,28.493145,43.300593;963809.560509,38996489.344845,28.877372,42.244285,963810.586218,38996502.923992,28.877374,42.244295
0;884172.502887,41804776.348025,28.493723,43.302,884172.502887,41804776.348025,28.493723,43.302;963813.768099,38996802.562232,28.877534,42.244601,963813.768099,38996802.562232,28.877534,42.244601
1;884178.854402,41804854.447115,28.493732,43.30205,884182.046883,41805281.626296,28.493939,43.302451;963814.5845,38996820.766782,28.877538,42.244614,963815.083947,38996900.44165,28.877593,42.244704
2;884183.388862,41805328.485279,28.493942,43.302477,884183.470561,41805370.634892,28.493958,43.302512;963815.365386,38996914.161518,28.877594,42.244712,963815.603284,38996924.23177,28.877599,42.244722
2;884184.420107,41805405.221062,28.49397,43.302544,884184.501083,41805472.670323,28.493991,43.302594;963816.291991,38996935.109424,28.877602,42.244731,963816.403632,38996949.287985,28.877608,42.244744
0;884185.141741,41805490.019816,28.493995,43.302606,884185.141741,41805490.019816,28.493995,43.302606;963816.486305,38996962.838423,28.877609,42.244751,963816.486305,38996962.838423,28.877609,42.244751
1;884185.420357,41805535.585183,28.494006,43.302635,884186.661961,41805559.763003,28.49402,43.30266;963816.627611,38996976.601557,28.877612,42.24476,963817.320904,38996982.581777,28.877617,42.244767
1;884187.208585,41805620.653325,28.49403,43.302696,884196.003902,41805851.212505,28.494065,43.302852;963817.667822,38996996.374946,28.877619,42.244776,963820.101509,38997045.942663,28.87763,42.244814
1;884197.486935,41805931.143115,28.494064,43.30289,884236.22007,41806628.344891,28.494277,43.30345;963821.067319,38997066.903933,28.877631,42.244826,963828.478254,38997199.969893,28.877686,42.244948
2;884239.703184,41806692.160048,28.494289,43.3035,884240.831351,41806725.551462,28.494296,43.303523;963829.981032,38997220.647402,28.877689,42.244963,963830.347285,38997227.716228,28.877691,42.244969
0;884242.022533,41806784.485972,28.494335,43.303584,884242.022533,41806784.485972,28.494335,43.303584;963830.702158,38997247.919885,28.877701,42.244987,963830.702158,38997247.919885,28.877701,42.244987
1;884242.439907,41806816.662648,28.49435,43.303612,884242.86586,41806854.851914,28.494357,43.303635;963831.007516,38997256.769312,28.877705,42.244995,963831.100546,38997268.592646,28.877707,42.245002
1;884243.551431,41806900.706563,28.494368,43.303667,884244.392172,41806933.927769,28.494374,43.30369;963831.347569,38997278.728776,28.87771,42.24501,963831.528968,38997288.777673,28.877712,42.245017
1;884245.27958,41806948.194275,28.494377,43.303701,884245.456168,41807000.999952,28.494388,43.303735;963831.796609,38997292.746629,28.877713,42.24502,963831.908526,38997305.727152,28.877716,42.245029
0;884246.39513,41807048.169027,28.494397,43.303764,884246.39513,41807048.169027,28.494397,43.303764;963832.516724,38997320.808996,28.877719,42.245039,963832.516724,38997320.808996,28.877719,42.245039
1;884259.185419,41807114.636258,28.494402,43.303823,884318.27849,41807721.370728,28.494509,43.304247;963834.794887,38997333.793393,28.877721,42.245052,963847.174527,38997455.698075,28.877753,42.245148
1;884318.898515,41807761.302478,28.494519,43.304274,884353.493248,41808498.185969,28.494608,43.304711;963847.446139,38997465.708553,28.877756,42.245156,963855.271043,38997603.907093,28.877784,42.245249
2;884354.449082,41808569.975912,28.494616,43.304751,884355.365592,41808618.32359,28.494639,43.304795;963855.527429,38997620.174957,28.877788,42.24526,963855.609102,38997631.732949,28.877795,42.245271
1;884355.786839,41808668.920911,28.494653,43.304833,884355.951335,41808704.461583,28.494663,43.30486;963855.643889,38997644.306564,28.877799,42.245282,963855.869644,38997655.250645,28.877801,42.24529
0;884356.038368,41808750.403842,28.49468,43.304896,884356.038368,41808750.403842,28.49468,43.304896;963855.896637,38997668.105067,28.877806,42.2453,963855.896637,38997668.105067,28.877806,42.2453
1;884356.514469,41808797.353307,28.494695,43.304931,884356.918782,41808830.135701,28.494699,43.304949;963855.961212,38997678.995797,28.877811,42.245309,963856.320078,38997687.41315,28.877812,42.245315
1;884357.086288,41808884.001397,28.49472,43.304996,884357.457049,41808925.792829,28.494731,43.305029;963856.382737,38997701.300162,28.877819,42.245328,963856.532203,38997712.669916,28.877821,42.245337
1;884357.953833,41809025.82308,28.49474,43.305085,884390.797182,41809531.352675,28.494896,43.305479;963856.657015,38997738.35668,28.877824,42.245352,963863.615197,38997833.751094,28.877867,42.245439
2;884394.756212,41809564.341549,28.494905,43.305509,884409.32066,41809750.589889,28.494897,43.305603;963865.248918,38997853.466138,28.877869,42.245452,963868.847224,38997890.155918,28.877868,42.245473
0;884420.331467,41810170.475792,28.495045,43.305951,884420.331467,41810170.475792,28.495045,43.305951;963872.018141,38997966.543004,28.87791,42.24555,963872.018141,38997966.543004,28.87791,42.24555
1;884420.406188,41810210.10548,28.495056,43.305978,884421.674924,41810379.955112,28.495098,43.306102;963872.033547,38997975.407329,28.877913,42.245557,963872.418573,38998013.210622,28.877925,42.245587
1;884422.108578,41810417.232566,28.495119,43.306137,884422.322386,41810474.95442,28.495132,43.306175;963872.454588,38998022.339093,28.877931,42.245597,963872.565086,38998040.433478,28.877934,42.245608
2;884422.49918,41810513.017884,28.495144,43.306203,884422.832489,41810551.262393,28.495153,43.306228;963872.5883,38998048.989525,28.877938,42.245616,963872.69901,38998058.619302,28.877941,42.245622
2;884423.684069,41810590.678022,28.495154,43.306248,884443.673705,41810984.596438,28.495143,43.306437;963872.793716,38998069.663284,28.877941,42.245628,963877.338513,38998149.950541,28.877939,42.245669
0;884491.396458,41812438.233752,28.495643,43.307639,884491.396458,41812438.233752,28.495643,43.307639;963886.718533,38998415.272112,28.87808,42.245933,963886.718533,38998415.272112,28.87808,42.245933
2;884491.865238,41812471.498016,28.495655,43.307667,884530.062955,41813699.284259,28.495969,43.308573;963886.858775,38998423.645052,28.878084,42.245941,963892.651689,38998635.67074,28.878176,42.246133
2;884530.43258,41813722.824063,28.495981,43.308596,884549.282105,41814039.979699,28.495978,43.308762;963892.7775,38998641.725118,28.878179,42.246139,963896.626394,38998707.621922,28.878181,42.246176
2;884566.598838,41814574.057403,28.49594,43.309009,884567.36808,41814860.184828,28.49604,43.309235;963899.410468,38998805.809531,28.878176,42.246225,963899.658773,38998868.172939,28.878203,42.246279
1;884567.586804,41814900.318509,28.49605,43.309266,884570.918346,41815004.003049,28.496065,43.309332;963899.84836,38998892.699077,28.878205,42.246293,963900.617777,38998913.797061,28.87821,42.246308
0;884576.31968,41815150.667806,28.496091,43.309424,884576.31968,41815150.667806,28.496091,43.309424;963902.24237,38998961.681206,28.878214,42.246335,963902.24237,38998961.681206,28.878214,42.246335
2;884577.120371,41815193.54655,28.496097,43.309452,884577.2936,41815229.005908,28.496101,43.309472;963902.606729,38998976.135287,28.878215,42.246343,963902.762493,38998987.564897,28.878216,42.24635
1;884577.936983,41815272.666331,28.49612,43.30951,884607.190455,41815701.842566,28.496308,43.309912;963903.002541,38998995.248317,28.878222,42.24636,963908.766846,38999090.736422,28.878273,42.246455
2;884608.768891,41815749.224668,28.496318,43.309946,884610.165758,41815815.836943,28.49633,43.309992;963909.41028,38999101.510091,28.878276,42.246464,963909.981225,38999123.292259,28.878278,42.246478
1;884610.800293,41815843.962789,28.496334,43.310008,884611.606262,41815905.348617,28.496347,43.310051;963910.110711,38999131.906533,28.878279,42.246483,963910.362017,38999152.292928,28.878281,42.246496
1;884611.938065,41815931.493778,28.496357,43.310075,884612.267843,41815961.132313,28.49637,43.310102;963910.628595,38999161.826471,28.878284,42.246504,963910.822975,38999170.980045,28.878287,42.246512
0;884612.516012,41815981.031766,28.496372,43.310114,884612.516012,41815981.031766,28.496372,43.310114;963910.981794,38999178.084538,28.878287,42.246516,963910.981794,38999178.084538,28.878287,42.246516
1;884612.719922,41816026.436527,28.49639,43.31015,884613.833243,41816052.655822,28.496428,43.310195;963911.132855,38999189.254602,28.878292,42.246526,963911.950959,38999201.230209,28.878302,42.246539
2;884613.922662,41816106.285145,28.496438,43.310229,884622.892341,41816957.177126,28.496833,43.311006;963912.051112,38999214.88061,28.878305,42.246548,963914.96208,38999372.784155,28.87841,42.246723
1;884623.309448,41817002.651444,28.49684,43.311033,884630.658425,41817187.727345,28.496836,43.311122;963915.143434,38999382.388786,28.878412,42.246729,963916.691414,38999425.608886,28.878413,42.246751
1;884631.196108,41817256.2791,28.49686,43.311168,884631.196108,41817256.2791,28.49686,43.311168;963917.341961,38999446.476346,28.878418,42.246765,963917.341961,38999446.476346,28.878418,42.246765
1;854670.289626,36636887.270834,28.786983,40.669934,854671.684579,36636982.617669,28.787038,40.67003;460051.845558,32079490.593476,30.460605,39.491435,460052.658939,32079509.905567,30.460618,39.491459
1;854671.806819,36637038.47411,28.787063,40.670076,854687.105463,36637166.276261,28.787082,40.670169;460052.876719,32079524.813014,30.460624,39.491472,460056.573926,32079553.062126,30.46063,39.491495
1;854687.515074,36637231.838885,28.78713,40.670247,854694.344731,36637285.692887,28.787137,40.670288;460056.6672,32079572.040275,30.460642,39.491518,460057.89228,32079586.115583,30.460644,39.491529
0;854694.906066,36637305.05821,28.787157,40.670318,854694.906066,36637305.05821,28.787157,40.670318;460058.237428,32079594.524754,30.460649,39.491538,460058.237428,32079594.524754,30.460649,39.491538
2;854694.951697,36637367.408729,28.787172,40.67036,854695.768487,36637436.536114,28.787189,40.670406;460058.287382,32079611.819528,30.460652,39.49155,460059.289172,32079636.993577,30.460655,39.491566
1;854696.852567,36637462.168527,28.787219,40.670449,854698.659513,36637489.212366,28.787226,40.670471;460059.712546,32079648.788859,30.460663,39.491582,460060.373128,32079656.466766,30.460665,39.491588
1;854699.532144,36637544.737005,28.787244,40.670513,854700.469858,36637603.180787,28.787258,40.670554;460060.64235,32079669.990097,30.460669,39.491599,460061.361063,32079687.107552,30.460671,39.491611
1;854700.93976,36637647.962166,28.787277,40.670596,854701.705539,36637691.708283,28.787299,40.670644;460061.696472,32079699.26861,30.460676,39.491623,460062.277337,32079710.780799,30.460682,39.491637
0;854702.166819,36637712.824003,28.787317,40.67067,854702.166819,36637712.824003,28.787317,40.67067;460062.865941,32079715.677622,30.460686,39.491644,460062.865941,32079715.677622,30.460686,39.491644
2;854702.428218,36637760.414405,28.787329,40.670705,854702.510602,36637801.60391,28.787339,40.670734;460062.907954,32079727.084444,30.46069,39.491653,460063.013398,32079745.160744,30.460691,39.491664
2;854702.981201,36637818.764856,28.787346,40.67075,854755.754535,36640114.905622,28.788419,40.672937;460063.179885,32079750.248446,30.460693,39.491669,460073.439682,32080205.52611,30.460965,39.492179
1;854757.594636,36640147.09352,28.788433,40.672968,854758.778345,36640331.99977,28.788547,40.67317;460073.810581,32080213.927155,30.460968,39.492187,460073.947842,32080252.957473,30.460996,39.492235
1;854760.42442,36640364.611423,28.788555,40.673195,854761.335118,36640375.846531,28.788557,40.673204;460075.102212,32080266.101166,30.460997,39.492244,460075.416831,32080270.820499,30.460997,39.492247
0;854762.23272,36640408.507349,28.78858,40.673242,854762.23272,36640408.507349,28.78858,40.673242;460075.908288,32080284.749327,30.461002,39.49226,460075.908288,32080284.749327,30.461002,39.49226
2;854762.743637,36640433.993236,28.788591,40.673266,854762.976583,36640461.274961,28.788601,40.673291;460075.997271,32080289.91307,30.461006,39.492267,460076.187798,32080298.91291,30.461008,39.492274
1;854763.129146,36640479.516275,28.788607,40.673308,854765.238618,36640568.026422,28.788636,40.673378;460076.234674,32080305.254667,30.461009,39.49228,460076.839061,32080322.437814,30.461016,39.492296
1;854765.923848,36640592.187922,28.788652,40.673404,854766.505338,36640652.479968,28.788672,40.673453;460077.222146,32080331.564948,30.461021,39.492306,460077.579942,32080348.52425,30.461025,39.49232
0;854766.762175,36640686.418938,28.788684,40.67348,854766.762175,36640686.418938,28.788684,40.67348;460077.651051,32080358.583662,30.461028,39.492328,460077.651051,32080358.583662,30.461028,39.492328
1;854767.037989,36640693.751264,28.788686,40.673487,854767.413,36640720.852144,28.788699,40.673512;460077.740875,32080361.456176,30.461028,39.49233,460078.127602,32080369.854727,30.461032,39.492338
2;854767.555615,36640775.250462,28.788722,40.673556,854767.897764,36640811.358602,28.788732,40.673581;460078.168259,32080383.403121,30.461038,39.49235,460078.365773,32080393.907563,30.46104,39.492357
1;854768.478123,36640828.828656,28.788736,40.673595,854780.681018,36641218.889483,28.788876,40.673942;460078.388613,32080406.275078,30.461041,39.492364,460080.052403,32080493.182976,30.461076,39.49245
2;854781.504464,36641255.738585,28.788888,40.673971,854782.413645,36641362.948668,28.788895,40.674036;460080.185637,32080511.605371,30.461077,39.492462,460080.332302,32080536.251427,30.461079,39.492478
0;854793.555688,36642185.260416,28.789224,40.674767,854793.555688,36642185.260416,28.789224,40.674767;460083.046743,32080710.811376,30.461158,39.492652,460083.046743,32080710.811376,30.461158,39.492652
2;854793.926138,36642199.962879,28.789227,40.674778,854797.056044,36642542.919943,28.789413,40.67511;460083.225843,32080717.92682,30.461158,39.492657,460084.376683,32080786.901802,30.461204,39.492735
2;854797.123912,36642569.232527,28.789429,40.675137,854803.906365,36642864.614314,28.789445,40.675314;460084.680088,32080794.388807,30.461209,39.492743,460085.950018,32080847.149612,30.461215,39.492781
1;854810.572426,36642934.432978,28.789446,40.67536,854811.990193,36642970.969724,28.789464,40.675394;460087.000669,32080863.139003,30.461216,39.492793,460087.220866,32080876.48914,30.461221,39.492804
2;854812.880227,36643006.316796,28.789481,40.675431,854813.125198,36643042.246749,28.789491,40.675458;460087.439534,32080897.150459,30.461224,39.492819,460087.595212,32080910.835564,30.461226,39.492828
0;854813.338515,36643071.178257,28.789504,40.675483,854813.338515,36643071.178257,28.789504,40.675483;460088.128899,32080923.389711,30.461228,39.492837,460088.128899,32080923.389711,30.461228,39.492837
2;854813.410054,36643099.297483,28.789512,40.675507,854840.683343,36644058.897207,28.790081,40.676534;460088.321732,32080933.792276,30.461229,39.492846,460093.338791,32081136.293425,30.461372,39.493093
2;854840.872716,36644115.865743,28.790091,40.676572,854938.001128,36646565.808652,28.791126,40.678822;460093.523375,32081154.407026,30.461373,39.493105,460113.240836,32081652.705432,30.461625,39.49363
2;854942.073443,36646605.004276,28.79113,40.678849,854950.930605,36646637.963521,28.791127,40.678872;460114.084197,32081667.4857,30.461625,39.493639,460116.763682,32081676.027894,30.461624,39.493646
2;854961.567829,36646885.941458,28.791111,40.679003,854963.301802,36647000.447723,28.791366,40.679241;460119.323192,32081725.892332,30.461621,39.493676,460119.859351,32081757.013954,30.461684,39.49374
0;854968.110961,36647230.846075,28.791412,40.679387,854968.110961,36647230.846075,28.791412,40.679387;460121.686594,32081803.5834,30.461691,39.49377,460121.686594,32081803.5834,30.461691,39.49377
1;854968.468805,36647261.488516,28.791425,40.679417,854968.516147,36647333.987957,28.791445,40.679471;460121.761686,32081814.394792,30.461694,39.49378,460121.871101,32081835.192967,30.461698,39.493796
1;854968.763249,36647364.919774,28.791457,40.679498,854974.114354,36647515.396213,28.791509,40.679613;460121.971615,32081843.68511,30.461702,39.493803,460125.114369,32081885.06643,30.461713,39.493836
1;854974.294881,36647531.557226,28.791514,40.679628,854974.817293,36647560.278439,28.791538,40.679666;460125.493106,32081893.924752,30.461713,39.493841,460125.555452,32081901.555414,30.461718,39.493851
2;854974.828265,36647594.02775,28.791546,40.67969,854994.821757,36647837.679866,28.791534,40.679822;460125.581733,32081910.191318,30.46172,39.493858,460128.25494,32081963.399044,30.461717,39.493888
0;855072.111064,36651058.756785,28.792686,40.682598,855072.111064,36651058.756785,28.792686,40.682598;460144.100248,32082646.32039,30.461997,39.494543,460144.100248,32082646.32039,30.461997,39.494543
1;855073.04821,36651071.167538,28.792689,40.682609,855078.890962,36651842.69174,28.7932,40.683446;460144.351245,32082651.582469,30.461998,39.494548,460145.759005,32082811.717639,30.462126,39.494751
2;855079.469843,36651875.852004,28.793211,40.683471,855080.54836,36651914.589721,28.793227,40.68351;460146.076304,32082820.845322,30.462129,39.494759,460146.761666,32082835.848611,30.462132,39.494772
1;855081.97346,36651925.131224,28.793229,40.683518,855083.199842,36651946.724401,28.793234,40.683537;460146.931219,32082842.194812,30.462132,39.494776,460147.359746,32082847.431202,30.462133,39.49478
1;855083.291731,36651995.055187,28.793256,40.683584,855093.924147,36652105.109194,28.793283,40.683669;460147.401766,32082857.590287,30.462139,39.494793,460149.473086,32082882.509103,30.462147,39.494814
0;855099.52321,36652417.773712,28.793293,40.683845,855099.52321,36652417.773712,28.793293,40.683845;460150.998599,32082950.72723,30.462149,39.494856,460150.998599,32082950.72723,30.462149,39.494856
2;855099.648359,36652429.563097,28.793294,40.683853,855122.892319,36654131.066951,28.793457,40.68485;460151.0396,32082956.365352,30.462149,39.49486,460154.586909,32083308.751611,30.462185,39.495085
1;855161.715308,36654322.372088,28.793432,40.68497,855177.261972,36655284.671725,28.793778,40.685767;460162.516332,32083345.752402,30.462179,39.495111,460164.939961,32083548.502811,30.462262,39.495297
1;855179.495104,36655305.728341,28.793777,40.685783,855220.818978,36655944.954857,28.793708,40.6861;460165.735551,32083557.286369,30.462261,39.495304,460175.440325,32083678.98475,30.462247,39.495372
2;855222.003335,36655981.841483,28.793724,40.686131,855231.117779,36656306.611524,28.793919,40.686479;460176.317449,32083691.208722,30.46225,39.495382,460177.819385,32083757.84793,30.462299,39.495465
1;855241.171148,36656393.567667,28.793926,40.686538,855251.306627,36656518.997103,28.79392,40.686604;460179.547176,32083782.404237,30.4623,39.495481,460182.138312,32083813.117012,30.462298,39.495499
0;855252.714942,36656679.44891,28.793966,40.686718,855252.714942,36656679.44891,28.793966,40.686718;460182.446622,32083854.093443,30.462307,39.495527,460182.446622,32083854.093443,30.462307,39.495527
1;855254.507929,36656727.322583,28.793986,40.686761,855275.316739,36657183.12877,28.793979,40.687032;460183.361259,32083864.79113,30.462312,39.495539,460188.066813,32083953.777833,30.46231,39.495598
1;855275.462233,36657193.509934,28.793988,40.687045,855278.622588,36657472.731763,28.794129,40.687319;460188.114008,32083958.996832,30.462313,39.495603,460189.150602,32084013.831373,30.462348,39.495666
1;855278.880153,36657515.708881,28.794136,40.687346,855284.784721,36657729.907649,28.794165,40.687485;460189.247402,32084025.855604,30.462349,39.495673,460190.196495,32084077.24384,30.462353,39.495707
2;855286.762096,36657775.654921,28.794188,40.687529,855304.934277,36657985.71743,28.794187,40.687663;460190.753457,32084090.957917,30.46236,39.495721,460195.079115,32084128.092085,30.462358,39.495748
0;855353.341518,36661702.83062,28.795379,40.690654,855353.341518,36661702.83062,28.795379,40.690654;460205.258125,32084881.089491,30.462658,39.496447,460205.258125,32084881.089491,30.462658,39.496447
1;855355.495199,36661753.87664,28.795392,40.690692,855358.313538,36662516.773479,28.795818,40.691477;460205.875451,32084896.430623,30.462662,39.496459,460206.148735,32085050.715039,30.462769,39.496645
2;855358.528339,36662546.5144,28.795832,40.691507,855454.877424,36665318.733177,28.796543,40.693728;460206.227277,32085058.392361,30.462773,39.496653,460228.582763,32085643.634279,30.462941,39.497179
2;855544.096626,36667264.123985,28.796359,40.694727,855555.350536,36668254.843128,28.79688,40.695707;460243.1225,32086019.678406,30.462895,39.497387,460245.719326,32086227.886706,30.463027,39.497625
1;855555.972708,36668290.288767,28.796887,40.695731,855556.520497,36668337.410884,28.796912,40.695776;460245.776871,32086243.723878,30.463028,39.497634,460245.946076,32086261.441493,30.463033,39.497648
0;855557.616805,36668391.485455,28.796921,40.695811,855557.616805,36668391.485455,28.796921,40.695811;460246.451555,32086275.926453,30.463034,39.497658,460246.451555,32086275.926453,30.463034,39.497658
2;855557.735094,36668424.699072,28.796933,40.695838,855607.466787,36670000.726275,28.797626,40.697289;460246.46948,32086286.780641,30.463037,39.497666,460256.850804,32086617.98099,30.463209,39.498015
1;855608.001401,36670016.326884,28.797629,40.6973,855610.600958,36670125.211667,28.7977,40.697433;460257.110247,32086622.557026,30.46321,39.498019,460257.347225,32086649.779731,30.463229,39.498054
2;855610.874053,36670163.013917,28.79772,40.697474,855612.437029,36670252.622156,28.797767,40.697565;460257.3901,32086660.842294,30.463234,39.498067,460258.249777,32086681.34713,30.463246,39.498091
0;855613.298393,36670305.884865,28.797785,40.69761,855613.298393,36670305.884865,28.797785,40.69761;460258.409076,32086698.19572,30.463251,39.498105,460258.409076,32086698.19572,30.463251,39.498105
2;855613.353786,36670315.490475,28.797787,40.697618,855643.396703,36671345.221571,28.798289,40.69861;460258.545889,32086702.521676,30.463251,39.498108,460263.824763,32086921.46371,30.463376,39.498346
2;855649.40488,36671513.116546,28.79827,40.698687,855688.544448,36672357.10887,28.798652,40.699479;460265.186056,32086953.173688,30.463372,39.498362,460275.849822,32087130.788491,30.46347,39.498557
1;855690.135998,36672474.81886,28.798662,40.699559,855693.786622,36672743.239426,28.7987,40.69974;460275.892694,32087157.154091,30.463471,39.498574,460276.315016,32087208.91787,30.463481,39.498614
2;855694.097931,36672775.746869,28.798712,40.699771,855696.64693,36672872.066587,28.798767,40.699874;460276.429774,32087222.286225,30.463484,39.498625,460277.301252,32087249.94376,30.463497,39.498654
0;855700.161384,36672947.444801,28.798764,40.699916,855700.161384,36672947.444801,28.798764,40.699916;460277.861105,32087270.109491,30.463496,39.498666,460277.861105,32087270.109491,30.463496,39.498666
1;855710.286062,36673054.000423,28.798769,40.699978,855720.393963,36673224.503942,28.798867,40.700143;460281.247618,32087299.187759,30.463495,39.498683,460282.930103,32087338.976536,30.463519,39.498724
2;855720.478402,36673292.170469,28.798883,40.70019,855721.201383,36673340.429999,28.798905,40.700236;460283.00326,32087355.909987,30.463523,39.498737,460283.516007,32087372.035901,30.463528,39.498752
