Estimulo;C2;C3;C4
0;165270.744244,11907032.04823,34.932232,26.780857,165270.744244,11907032.04823,34.932232,26.780857;173657.506095,12016662.81916,34.872521,26.865351,173657.506095,12016662.81916,34.872521,26.865351;775039.733741,21206551.31063,33.49545,35.102631,775039.733741,21206551.31063,33.49545,35.102631
0;165270.929463,11907045.073657,34.93223,26.780869,165270.929463,11907045.073657,34.93223,26.780869;173657.572093,12016674.321118,34.872518,26.86536,173657.572093,12016674.321118,34.872518,26.86536;775039.837972,21206564.21807,33.495448,35.102639,775039.837972,21206564.21807,33.495448,35.102639
0;165271.587582,11907064.719088,34.932221,26.780886,165271.587582,11907064.719088,34.932221,26.780886;173658.088245,12016685.559981,34.872514,26.865371,173658.088245,12016685.559981,34.872514,26.865371;775040.306019,21206573.287346,33.495448,35.102646,775040.306019,21206573.287346,33.495448,35.102646
0;165271.734894,11907071.195099,34.932222,26.780893,165271.734894,11907071.195099,34.932222,26.780893;173658.350621,12016692.051219,34.872514,26.865377,173658.350621,12016692.051219,34.872514,26.865377;775040.482595,21206578.992416,33.495448,35.10265,775040.482595,21206578.992416,33.495448,35.10265
0;165271.800271,11907073.68653,34.932221,26.780895,165271.800271,11907073.68653,34.932221,26.780895;173658.386056,12016694.236129,34.872514,26.865379,173658.386056,12016694.236129,34.872514,26.865379;775040.492023,21206581.006111,33.495448,35.102652,775040.492023,21206581.006111,33.495448,35.102652
0;165271.887123,11907079.288411,34.932222,26.780902,165271.887123,11907079.288411,34.932222,26.780902;173658.444323,12016698.893881,34.872514,26.865385,173658.444323,12016698.893881,34.872514,26.865385;775040.551169,21206585.996768,33.495448,35.102656,775040.551169,21206585.996768,33.495448,35.102656
0;165271.926056,11907082.342687,34.932221,26.780905,165271.926056,11907082.342687,34.932221,26.780905;173658.485129,12016701.310077,34.872513,26.865387,173658.485129,12016701.310077,34.872513,26.865387;775040.612642,21206589.042165,33.495447,35.102658,775040.612642,21206589.042165,33.495447,35.102658
0;165271.9351,11907085.672423,34.932221,26.780908,165271.9351,11907085.672423,34.932221,26.780908;173658.506455,12016703.995721,34.872512,26.865389,173658.506455,12016703.995721,34.872512,26.865389;775040.663413,21206591.661487,33.495447,35.102659,775040.663413,21206591.661487,33.495447,35.102659
0;165271.956207,11907088.708274,34.93222,26.780911,165271.956207,11907088.708274,34.93222,26.780911;173658.52792,12016707.119472,34.872511,26.865391,173658.52792,12016707.119472,34.872511,26.865391;775040.683356,21206594.018506,33.495446,35.102661,775040.683356,21206594.018506,33.495446,35.102661
0;165272.026363,11907091.161357,34.932219,26.780913,165272.026363,11907091.161357,34.932219,26.780913;173658.630015,12016708.49965,34.87251,26.865393,173658.630015,12016708.49965,34.87251,26.865393;775040.800111,21206594.889612,33.495446,35.102661,775040.800111,21206594.889612,33.495446,35.102661
2;165273.129829,11907101.94429,34.932215,26.780924,165273.513317,11907107.684261,34.932214,26.780929;173659.392547,12016717.072165,34.872507,26.8654,173659.797692,12016722.277145,34.872503,26.865404;775041.578658,21206602.385376,33.495444,35.102667,775042.112543,21206607.591775,33.495443,35.10267
0;165275.334123,11907130.652316,34.932207,26.78095,165275.334123,11907130.652316,34.932207,26.78095;173661.490071,12016741.207544,34.872496,26.865421,173661.490071,12016741.207544,34.872496,26.865421;775043.838807,21206625.603648,33.49544,35.102683,775043.838807,21206625.603648,33.49544,35.102683
2;165275.536934,11907136.163584,34.932205,26.780955,165276.355867,11907148.514447,34.932201,26.780966;173661.651763,12016746.106077,34.872495,26.865425,173661.975806,12016754.047314,34.872493,26.865433;775044.104221,21206631.155846,33.495439,35.102686,775044.389226,21206638.668096,33.495438,35.102691
1;165276.404538,11907153.246438,34.932198,26.78097,165277.224097,11907160.674501,34.932195,26.780976;173662.078601,12016757.034298,34.872492,26.865435,173662.484495,12016762.721158,34.872489,26.86544;775044.623539,21206641.834304,33.495437,35.102693,775044.911742,21206646.909939,33.495436,35.102696
2;165277.934733,11907174.203197,34.932192,26.780989,165278.022868,11907180.161047,34.93219,26.780993;173662.775073,12016772.374396,34.872488,26.865449,173662.928857,12016777.148724,34.872486,26.865453;775045.114729,21206656.185799,33.495436,35.102703,775045.442048,21206665.418642,33.495433,35.102708
2;165278.044367,11907184.763591,34.932189,26.780997,165278.125535,11907190.086727,34.932187,26.781001;173662.970569,12016778.85034,34.872486,26.865455,173663.033622,12016783.046015,34.872484,26.865458;775045.499456,21206667.412924,33.495433,35.102709,775045.545839,21206670.83061,33.495432,35.102711
0;165278.143737,11907194.283969,34.932186,26.781005,165278.143737,11907194.283969,34.932186,26.781005;173663.140654,12016784.536621,34.872484,26.865459,173663.140654,12016784.536621,34.872484,26.865459;775045.708643,21206672.406608,33.495432,35.102713,775045.708643,21206672.406608,33.495432,35.102713
1;165278.547571,11907197.318788,34.932185,26.781008,165278.857628,11907202.976207,34.932183,26.781012;173663.35352,12016787.432044,34.872483,26.865462,173663.745264,12016791.740846,34.87248,26.865465;775045.795306,21206674.380934,33.495432,35.102714,775046.234456,21206679.630583,33.49543,35.102717
0;165280.223912,11907232.533996,34.932174,26.781039,165280.223912,11907232.533996,34.932174,26.781039;173664.849342,12016813.789737,34.872474,26.865486,173664.849342,12016813.789737,34.872474,26.865486;775047.379313,21206701.414523,33.495428,35.102732,775047.379313,21206701.414523,33.495428,35.102732
1;165280.328634,11907235.475154,34.932174,26.781042,165280.459698,11907239.025423,34.932173,26.781045;173664.85683,12016815.234919,34.872474,26.865487,173664.89331,12016817.195534,34.872474,26.865489;775047.394501,21206702.434549,33.495428,35.102733,775047.441232,21206704.789073,33.495427,35.102734
2;165280.740563,11907242.179013,34.932172,26.781048,165280.790253,11907247.485702,34.932169,26.781052;173665.046616,12016820.273668,34.872472,26.865491,173665.12704,12016823.029551,34.872471,26.865493;775047.522944,21206707.469388,33.495427,35.102736,775047.561303,21206709.441124,33.495426,35.102737
1;165281.03048,11907255.970035,34.932167,26.781059,165281.060356,11907260.268569,34.932166,26.781063;173665.314234,12016831.113025,34.872467,26.865499,173665.331262,12016834.844539,34.872466,26.865502;775047.710876,21206716.921363,33.495424,35.102741,775047.725393,21206719.200233,33.495424,35.102742
0;165281.117212,11907264.978536,34.932165,26.781067,165281.117212,11907264.978536,34.932165,26.781067;173665.393877,12016837.746343,34.872465,26.865504,173665.393877,12016837.746343,34.872465,26.865504;775047.765413,21206721.324295,33.495424,35.102744,775047.765413,21206721.324295,33.495424,35.102744
2;165282.1397,11907280.782401,34.932159,26.781081,165282.15656,11907285.24331,34.932158,26.781085;173666.62337,12016847.892957,34.87246,26.865513,173666.642693,12016851.142295,34.872459,26.865516;775048.729439,21206729.417627,33.495422,35.10275,775048.763518,21206732.340507,33.495422,35.102751
0;165282.515966,11907298.043747,34.932153,26.781096,165282.515966,11907298.043747,34.932153,26.781096;173666.85439,12016858.808556,34.872456,26.865522,173666.85439,12016858.808556,34.872456,26.865522;775049.07112,21206739.704824,33.49542,35.102756,775049.07112,21206739.704824,33.49542,35.102756
1;165283.196628,11907306.414606,34.93215,26.781103,165283.437522,11907308.868614,34.932149,26.781105;173667.217758,12016863.930519,34.872454,26.865527,173667.525876,12016865.504097,34.872453,26.865528;775049.437598,21206744.725221,33.495419,35.102759,775049.669452,21206748.442277,33.495418,35.102762
1;165283.536974,11907311.788586,34.93215,26.781109,165283.763034,11907315.210448,34.932149,26.781112;173667.566384,12016867.242848,34.872453,26.86553,173667.904184,12016871.824081,34.87245,26.865533;775049.734833,21206749.895982,33.495418,35.102763,775049.988473,21206754.604795,33.495417,35.102765
2;165283.87228,11907321.390833,34.932147,26.781117,165284.689146,11907330.509236,34.932141,26.781125;173667.918616,12016878.24988,34.872448,26.865538,173668.472515,12016884.455784,34.872445,26.865544;775050.045013,21206761.22747,33.495415,35.102769,775050.294912,21206766.955914,33.495414,35.102773
0;165284.979425,11907335.160616,34.932139,26.781129,165284.979425,11907335.160616,34.932139,26.781129;173668.629475,12016887.721616,34.872443,26.865547,173668.629475,12016887.721616,34.872443,26.865547;775050.42189,21206769.270226,33.495414,35.102775,775050.42189,21206769.270226,33.495414,35.102775
2;165285.533111,11907351.53616,34.932132,26.781143,165286.474347,11907356.082737,34.932131,26.781149;173669.144992,12016900.304841,34.872438,26.865557,173669.940978,12016903.643591,34.872438,26.865561;775050.784509,21206782.57625,33.495411,35.102783,775051.201533,21206785.023033,33.495411,35.102785
0;165286.953483,11907376.075317,34.932127,26.781167,165286.953483,11907376.075317,34.932127,26.781167;173670.097319,12016914.967018,34.872436,26.865572,173670.097319,12016914.967018,34.872436,26.865572;775051.457673,21206797.81632,33.49541,35.102794,775051.457673,21206797.81632,33.49541,35.102794
2;165287.339555,11907384.372161,34.932127,26.781177,165287.415239,11907392.399148,34.932125,26.781184;173670.270281,12016921.289317,34.872436,26.865579,173670.305084,12016925.19011,34.872435,26.865583;775051.595,21206803.852352,33.49541,35.102799,775051.661259,21206806.335997,33.49541,35.102801
2;165289.129806,11907408.035897,34.932119,26.781198,165289.339144,11907413.316641,34.932119,26.781205;173671.16818,12016936.982076,34.872432,26.865594,173671.209557,12016939.037441,34.872433,26.865598;775052.175302,21206817.062337,33.495409,35.102809,775052.191351,21206819.455615,33.49541,35.102811
0;165289.615009,11907426.243473,34.932119,26.781218,165289.615009,11907426.243473,34.932119,26.781218;173671.421459,12016948.135874,34.872433,26.865607,173671.421459,12016948.135874,34.872433,26.865607;775052.449518,21206828.258068,33.49541,35.102818,775052.449518,21206828.258068,33.49541,35.102818
1;165289.950292,11907441.334765,34.932115,26.781232,165290.175462,11907448.261535,34.932113,26.781238;173671.584356,12016960.801109,34.872429,26.865618,173671.967497,12016965.385557,34.872427,26.865622;775052.657948,21206839.071016,33.495409,35.102826,775052.989548,21206842.421635,33.495408,35.102828
1;165290.381283,11907451.94642,34.932113,26.781242,165290.517762,11907459.133521,34.93211,26.781247;173672.049097,12016969.396775,34.872427,26.865626,173672.194777,12016975.607204,34.872424,26.865631;775053.0704,21206845.997429,33.495408,35.102831,775053.241031,21206849.194537,33.495408,35.102833
2;165290.637595,11907462.768094,34.932109,26.781251,165290.694706,11907465.692808,34.932109,26.781254;173672.232742,12016977.648733,34.872424,26.865633,173672.278368,12016981.805455,34.872422,26.865636;775053.478591,21206851.950702,33.495408,35.102835,775053.54712,21206855.834824,33.495407,35.102837
0;165291.339724,11907479.689528,34.932104,26.781266,165291.339724,11907479.689528,34.932104,26.781266;173672.613541,12016990.786767,34.87242,26.865645,173672.613541,12016990.786767,34.87242,26.865645;775053.890028,21206863.962245,33.495406,35.102844,775053.890028,21206863.962245,33.495406,35.102844
2;165291.952332,11907483.16248,34.932103,26.78127,165292.3408,11907490.592106,34.9321,26.781277;173672.953196,12016993.092422,34.872419,26.865647,173673.393331,12016998.547293,34.872417,26.865652;775054.172053,21206865.847605,33.495406,35.102845,775054.748627,21206870.611744,33.495405,35.102849
2;165293.215883,11907506.897858,34.932096,26.781291,165293.431436,11907514.196057,34.932093,26.781298;173673.832422,12017008.449551,34.872415,26.865661,173673.888501,12017012.018954,34.872414,26.865664;775055.009609,21206878.393795,33.495405,35.102855,775055.144428,21206883.144415,33.495404,35.102858
0;165293.663431,11907519.393654,34.932091,26.781302,165293.663431,11907519.393654,34.932091,26.781302;173674.323112,12017015.41093,34.872412,26.865668,173674.323112,12017015.41093,34.872412,26.865668;775055.603291,21206886.002864,33.495404,35.10286,775055.603291,21206886.002864,33.495404,35.10286
2;165293.968744,11907521.702091,34.932091,26.781305,165294.081126,11907527.6169,34.932089,26.781309;173674.427481,12017019.396761,34.872411,26.865671,173674.4388,12017022.762112,34.87241,26.865674;775055.647271,21206890.147925,33.495403,35.102863,775055.991523,21206902.960923,33.4954,35.102871
1;165294.330958,11907534.483702,34.932086,26.781316,165295.770576,11907552.094081,34.932078,26.78133;173674.578809,12017029.150251,34.872407,26.865679,173675.232659,12017038.570067,34.872403,26.865687;775056.073211,21206907.758861,33.4954,35.102874,775056.67089,21206915.612464,33.495398,35.10288
0;165297.275498,11907576.981851,34.932071,26.781354,165297.275498,11907576.981851,34.932071,26.781354;173676.697599,12017061.102153,34.872395,26.865708,173676.697599,12017061.102153,34.872395,26.865708;775058.429902,21206938.935689,33.495394,35.102895,775058.429902,21206938.935689,33.495394,35.102895
1;165297.679278,11907582.755279,34.932068,26.781359,165298.320444,11907589.648734,34.932065,26.781365;173676.960591,12017066.425803,34.872393,26.865712,173677.648458,12017069.857486,34.872391,26.865716;775058.563426,21206943.442576,33.495392,35.102898,775059.262219,21206945.719679,33.495392,35.1029
1;165298.438685,11907593.2222,34.932064,26.781368,165298.510891,11907599.651076,34.932061,26.781373;173677.70592,12017073.28012,34.87239,26.865719,173677.783245,12017077.566155,34.872387,26.865722;775059.293553,21206948.155685,33.495392,35.102901,775059.343188,21206951.832131,33.495391,35.102904
1;165299.085524,11907605.719822,34.932057,26.781378,165299.428596,11907611.896915,34.932055,26.781383;173677.963477,12017081.257241,34.872386,26.865725,173678.260712,12017086.476476,34.872383,26.865729;775059.431801,21206955.507775,33.49539,35.102906,775059.673402,21206960.037261,33.495389,35.102909
0;165299.777207,11907618.671999,34.932053,26.781389,165299.777207,11907618.671999,34.932053,26.781389;173678.53304,12017092.198957,34.872381,26.865734,173678.53304,12017092.198957,34.872381,26.865734;775059.912813,21206966.573492,33.495388,35.102912,775059.912813,21206966.573492,33.495388,35.102912
2;165299.859643,11907622.129901,34.932052,26.781392,165299.875286,11907628.124638,34.932051,26.781398;173678.651051,12017095.635421,34.87238,26.865737,173678.668734,12017098.609268,34.872381,26.865741;775060.060148,21206969.411356,33.495387,35.102915,775060.10013,21206971.531701,33.495388,35.102917
1;165300.488211,11907641.038479,34.932046,26.781409,165300.582921,11907642.964468,34.932046,26.781411;173679.509534,12017108.445116,34.872376,26.865749,173679.599767,12017109.848381,34.872375,26.865751;775060.782859,21206979.615605,33.495386,35.102922,775060.861813,21206980.9021,33.495386,35.102923
0;165301.43079,11907656.317129,34.932039,26.781423,165301.43079,11907656.317129,34.932039,26.781423;173680.170842,12017118.772472,34.872371,26.865758,173680.170842,12017118.772472,34.872371,26.865758;775061.431551,21206989.53265,33.495384,35.102929,775061.431551,21206989.53265,33.495384,35.102929
1;165301.875101,11907674.644436,34.932032,26.781439,165301.927627,11907679.332786,34.932031,26.781443;173680.850697,12017131.325647,34.872365,26.865769,173680.871095,12017134.230759,34.872364,26.865771;775061.87084,21207000.220476,33.495381,35.102936,775061.905867,21207003.086896,33.495381,35.102938
0;165303.425167,11907702.35425,34.932025,26.781466,165303.425167,11907702.35425,34.932025,26.781466;173681.89829,12017152.324688,34.872358,26.865788,173681.89829,12017152.324688,34.872358,26.865788;775062.700447,21207018.935219,33.495378,35.102948,775062.700447,21207018.935219,33.495378,35.102948
1;165303.916094,11907718.396925,34.932017,26.781478,165304.065963,11907726.603763,34.932015,26.781486;173682.445833,12017165.000412,34.872351,26.865798,173682.50312,12017171.195655,34.872349,26.865804;775063.200591,21207030.117584,33.495375,35.102955,775063.299981,21207035.282053,33.495374,35.102959
0;165304.218651,11907729.409422,34.932015,26.78149,165304.218651,11907729.409422,34.932015,26.78149;173682.564747,12017173.603184,34.872349,26.865806,173682.564747,12017173.603184,34.872349,26.865806;775063.315853,21207036.940964,33.495375,35.10296,775063.315853,21207036.940964,33.495375,35.10296
0;165405.254871,11909540.152814,34.931356,26.783111,165405.254871,11909540.152814,34.931356,26.783111;173747.142054,12018434.130511,34.871986,26.86698,173747.142054,12018434.130511,34.871986,26.86698;775126.557873,21208293.249176,33.495224,35.103845,775126.557873,21208293.249176,33.495224,35.103845
0;165405.748401,11909547.977859,34.931357,26.78312,165405.748401,11909547.977859,34.931357,26.78312;173747.504822,12018441.070493,34.871988,26.866989,173747.504822,12018441.070493,34.871988,26.866989;775127.170665,21208308.941082,33.495222,35.103856,775127.170665,21208308.941082,33.495222,35.103856
0;165405.841957,11909556.121996,34.931354,26.783126,165405.841957,11909556.121996,34.931354,26.783126;173747.55811,12018449.487019,34.871983,26.866995,173747.55811,12018449.487019,34.871983,26.866995;775127.236418,21208316.578468,33.49522,35.10386,775127.236418,21208316.578468,33.49522,35.10386
0;165406.098593,11909560.176028,34.931352,26.78313,165406.098593,11909560.176028,34.931352,26.78313;173747.655283,12018454.997545,34.871981,26.866999,173747.655283,12018454.997545,34.871981,26.866999;775127.336104,21208321.775231,33.495219,35.103863,775127.336104,21208321.775231,33.495219,35.103863
0;165406.255221,11909562.201914,34.931353,26.783133,165406.255221,11909562.201914,34.931353,26.783133;173747.727491,12018457.618115,34.871981,26.867002,173747.727491,12018457.618115,34.871981,26.867002;775127.457684,21208323.929193,33.49522,35.103865,775127.457684,21208323.929193,33.49522,35.103865
0;165406.311687,11909566.577859,34.931354,26.783139,165406.311687,11909566.577859,34.931354,26.783139;173747.82748,12018461.861019,34.871981,26.867006,173747.82748,12018461.861019,34.871981,26.867006;775127.497496,21208327.729481,33.49522,35.103868,775127.497496,21208327.729481,33.49522,35.103868
0;165406.442514,11909573.068897,34.931353,26.783145,165406.442514,11909573.068897,34.931353,26.783145;173747.905343,12018468.033833,34.871979,26.867012,173747.905343,12018468.033833,34.871979,26.867012;775127.601238,21208332.43905,33.49522,35.103872,775127.601238,21208332.43905,33.49522,35.103872
0;165406.490262,11909576.523154,34.931353,26.783149,165406.490262,11909576.523154,34.931353,26.783149;173747.926273,12018470.531272,34.871979,26.867015,173747.926273,12018470.531272,34.871979,26.867015;775127.871204,21208342.16223,33.495217,35.103877,775127.871204,21208342.16223,33.495217,35.103877
0;165406.559976,11909582.190972,34.931351,26.783154,165406.559976,11909582.190972,34.931351,26.783154;173747.933573,12018474.881784,34.871978,26.867019,173747.933573,12018474.881784,34.871978,26.867019;775127.904191,21208345.77658,33.495216,35.10388,775127.904191,21208345.77658,33.495216,35.10388
0;165407.697402,11909594.416244,34.931346,26.783163,165407.697402,11909594.416244,34.931346,26.783163;173748.825016,12018485.352006,34.871973,26.867027,173748.825016,12018485.352006,34.871973,26.867027;775128.635415,21208355.040924,33.495214,35.103885,775128.635415,21208355.040924,33.495214,35.103885
0;165408.471629,11909610.928538,34.93134,26.783178,165408.471629,11909610.928538,34.93134,26.783178;173749.063231,12018497.823941,34.871969,26.867037,173749.063231,12018497.823941,34.871969,26.867037;775129.250421,21208370.867725,33.49521,35.103895,775129.250421,21208370.867725,33.49521,35.103895
0;165409.244169,11909622.46859,34.931339,26.783191,165409.244169,11909622.46859,34.931339,26.783191;173749.981797,12018509.22864,34.871966,26.867049,173749.981797,12018509.22864,34.871966,26.867049;775130.08887,21208383.208766,33.49521,35.103905,775130.08887,21208383.208766,33.49521,35.103905
0;165409.666443,11909630.581224,34.931335,26.783198,165409.666443,11909630.581224,34.931335,26.783198;173750.665998,12018514.952288,34.871963,26.867054,173750.665998,12018514.952288,34.871963,26.867054;775130.948714,21208388.005858,33.495209,35.103908,775130.948714,21208388.005858,33.495209,35.103908
0;165409.731869,11909633.822635,34.931336,26.783202,165409.731869,11909633.822635,34.931336,26.783202;173750.699105,12018517.256874,34.871963,26.867057,173750.699105,12018517.256874,34.871963,26.867057;775130.967332,21208389.961859,33.495209,35.10391,775130.967332,21208389.961859,33.495209,35.10391
0;165410.707104,11909639.080895,34.931335,26.783208,165410.707104,11909639.080895,34.931335,26.783208;173751.411053,12018523.352832,34.87196,26.867062,173751.411053,12018523.352832,34.87196,26.867062;775131.447453,21208398.198272,33.495207,35.103915,775131.447453,21208398.198272,33.495207,35.103915
0;165410.936395,11909642.485455,34.931335,26.783211,165410.936395,11909642.485455,34.931335,26.783211;173751.738654,12018525.701913,34.87196,26.867065,173751.738654,12018525.701913,34.87196,26.867065;775131.710176,21208400.803972,33.495207,35.103917,775131.710176,21208400.803972,33.495207,35.103917
0;165411.105248,11909645.538067,34.931334,26.783214,165411.105248,11909645.538067,34.931334,26.783214;173751.807796,12018528.43331,34.871959,26.867067,173751.807796,12018528.43331,34.871959,26.867067;775131.795385,21208403.372242,33.495206,35.103918,775131.795385,21208403.372242,33.495206,35.103918
0;165411.292926,11909649.733277,34.931332,26.783218,165411.292926,11909649.733277,34.931332,26.783218;173751.921277,12018532.73184,34.871957,26.86707,173751.921277,12018532.73184,34.871957,26.86707;775131.852925,21208406.993427,33.495205,35.10392,775131.852925,21208406.993427,33.495205,35.10392
0;165411.347603,11909654.74454,34.93133,26.783221,165411.347603,11909654.74454,34.93133,26.783221;173751.966532,12018537.101041,34.871955,26.867073,173751.966532,12018537.101041,34.871955,26.867073;775131.890354,21208409.987527,33.495204,35.103922,775131.890354,21208409.987527,33.495204,35.103922
2;165411.794679,11909664.71617,34.931327,26.78323,165412.327359,11909668.509882,34.931326,26.783233;173752.132981,12018543.659038,34.871952,26.867079,173752.617622,12018545.766662,34.871951,26.867081;775132.053973,21208416.156279,33.495203,35.103926,775132.380659,21208418.060435,33.495203,35.103927
2;165412.388792,11909674.144697,34.931324,26.783238,165412.420321,11909675.565506,34.931324,26.78324;173752.640232,12018548.175299,34.871951,26.867083,173752.661133,12018549.475653,34.87195,26.867084;775132.398701,21208420.673184,33.495203,35.103929,775132.428059,21208421.665044,33.495202,35.10393
0;165412.464776,11909683.271317,34.931321,26.783245,165412.464776,11909683.271317,34.931321,26.783245;173752.665194,12018550.736012,34.87195,26.867085,173752.665194,12018550.736012,34.87195,26.867085;775132.432694,21208422.523084,33.495203,35.10393,775132.432694,21208422.523084,33.495203,35.10393
2;165413.102871,11909702.85051,34.931312,26.78326,165413.382144,11909707.157188,34.931311,26.783264;173753.130079,12018563.978892,34.871944,26.867096,173753.332818,12018565.681169,34.871943,26.867097;775132.94099,21208433.467846,33.4952,35.103937,775133.082906,21208435.747823,33.4952,35.103939
0;165415.351449,11909735.009874,34.931301,26.78329,165415.351449,11909735.009874,34.931301,26.78329;173754.341127,12018587.968751,34.871936,26.867117,173754.341127,12018587.968751,34.871936,26.867117;775133.743039,21208456.33749,33.495196,35.103952,775133.743039,21208456.33749,33.495196,35.103952
2;165415.506372,11909743.099774,34.9313,26.783298,165415.797706,11909748.588391,34.931298,26.783303;173754.485915,12018592.605194,34.871935,26.867122,173755.027691,12018595.098698,34.871933,26.867125;775133.865455,21208460.595868,33.495196,35.103956,775134.477855,21208463.506999,33.495195,35.103958
0;165416.62736,11909777.07791,34.931286,26.783326,165416.62736,11909777.07791,34.931286,26.783326;173755.752643,12018618.474124,34.871922,26.867143,173755.752643,12018618.474124,34.871922,26.867143;775135.311793,21208486.849788,33.495189,35.103971,775135.311793,21208486.849788,33.495189,35.103971
1;165417.755698,11909818.312028,34.93127,26.78336,165418.187858,11909822.199951,34.931271,26.783365;173756.718057,12018644.604109,34.871912,26.867165,173757.318055,12018647.754525,34.871912,26.867169;775136.656353,21208511.05847,33.495184,35.103987,775137.289498,21208513.546814,33.495184,35.103989
0;165418.576409,11909829.895326,34.931267,26.783371,165418.576409,11909829.895326,34.931267,26.783371;173757.435909,12018651.949409,34.87191,26.867172,173757.435909,12018651.949409,34.87191,26.867172;775137.335911,21208516.782351,33.495184,35.103991,775137.335911,21208516.782351,33.495184,35.103991
1;165418.719852,11909834.947449,34.931267,26.783377,165418.819825,11909839.451208,34.931267,26.783381;173757.665397,12018657.426305,34.871909,26.867177,173757.715061,12018659.135176,34.87191,26.867179;775137.552447,21208522.793073,33.495183,35.103995,775137.605664,21208525.675547,33.495183,35.103997
1;165420.588411,11909881.392671,34.931252,26.783416,165420.752678,11909892.868525,34.931245,26.783424;173759.286652,12018692.058878,34.871897,26.867207,173759.419671,12018703.209504,34.871891,26.867215;775139.711802,21208554.315911,33.495178,35.104016,775139.817322,21208563.665952,33.495175,35.104021
0;165421.082245,11909901.877689,34.931242,26.783431,165421.082245,11909901.877689,34.931242,26.783431;173759.675304,12018706.807418,34.871889,26.867218,173759.675304,12018706.807418,34.871889,26.867218;775139.958492,21208567.090729,33.495174,35.104023,775139.958492,21208567.090729,33.495174,35.104023
2;165421.54185,11909908.484498,34.93124,26.783438,165422.720492,11909921.102283,34.931235,26.783449;173759.838263,12018711.620949,34.871889,26.867223,173761.390138,12018724.864061,34.871882,26.867234;775140.018481,21208571.110801,33.495174,35.104027,775141.643719,21208584.156885,33.495171,35.104035
1;165422.787795,11909928.837611,34.931232,26.783456,165422.902421,11909940.098227,34.931227,26.783463;173761.436088,12018730.834423,34.87188,26.867239,173761.644324,12018740.481774,34.871875,26.867245;775141.664483,21208590.191319,33.49517,35.104038,775141.87604,21208599.248978,33.495168,35.104043
1;165424.869151,11909958.919402,34.931222,26.783483,165424.910236,11909964.070479,34.931221,26.783488;173763.306049,12018753.881872,34.871869,26.867258,173763.333386,12018758.77621,34.871867,26.867262;775143.695299,21208616.78315,33.495164,35.104054,775143.717986,21208621.454934,33.495163,35.104057
0;165425.261248,11909972.592158,34.931218,26.783495,165425.261248,11909972.592158,34.931218,26.783495;173763.627959,12018765.592749,34.871864,26.867267,173763.627959,12018765.592749,34.871864,26.867267;775143.847361,21208631.558763,33.49516,35.104062,775143.847361,21208631.558763,33.49516,35.104062
2;165426.143466,11909982.140315,34.931215,26.783504,165427.109977,11909986.940194,34.931212,26.783509;173764.848925,12018773.183474,34.87186,26.867274,173765.503091,12018776.635045,34.871857,26.867277;775145.06314,21208639.605795,33.495158,35.104068,775145.41088,21208642.577271,33.495157,35.10407
2;165427.156947,11909990.61571,34.931211,26.783512,165427.602321,11909997.165216,34.931207,26.783517;173765.601624,12018778.889644,34.871857,26.867279,173765.847283,12018783.493801,34.871854,26.867283;775145.547108,21208644.60008,33.495157,35.104071,775145.69832,21208648.264336,33.495156,35.104073
0;165429.315683,11910033.192601,34.93119,26.783547,165429.315683,11910033.192601,34.93119,26.783547;173767.234461,12018806.375771,34.871843,26.867302,173767.234461,12018806.375771,34.871843,26.867302;775147.051117,21208666.633374,33.495151,35.104086,775147.051117,21208666.633374,33.495151,35.104086
1;165431.253559,11910053.289623,34.931186,26.783568,165431.281114,11910056.510115,34.931186,26.783572;173768.478081,12018822.426823,34.871838,26.867318,173768.494681,12018825.230689,34.871838,26.867321;775148.287892,21208681.552669,33.49515,35.104097,775148.292145,21208684.658765,33.495149,35.1041
2;165432.036014,11910065.10945,34.93118,26.783578,165432.092248,11910068.883275,34.931178,26.783581;173769.349145,12018831.555799,34.871833,26.867326,173769.412,12018834.035752,34.871832,26.867328;775149.061585,21208691.400171,33.495147,35.104104,775149.125455,21208693.490113,33.495146,35.104105
0;165432.3148,11910072.807899,34.931177,26.783585,165432.3148,11910072.807899,34.931177,26.783585;173769.486596,12018836.900143,34.871831,26.86733,173769.486596,12018836.900143,34.871831,26.86733;775149.179101,21208696.146328,33.495146,35.104107,775149.179101,21208696.146328,33.495146,35.104107
1;165432.413525,11910075.579677,34.931177,26.783587,165433.041118,11910084.407928,34.931173,26.783594;173769.544434,12018840.120652,34.87183,26.867333,173769.859198,12018844.510469,34.871827,26.867336;775149.234379,21208699.543254,33.495145,35.104108,775149.56028,21208703.108726,33.495144,35.104111
2;165433.134521,11910087.135353,34.931173,26.783598,165433.324195,11910094.108102,34.93117,26.783605;173769.86446,12018847.359988,34.871827,26.867339,173770.184499,12018851.218659,34.871824,26.867342;775149.572436,21208705.03414,33.495144,35.104112,775149.929644,21208709.252496,33.495143,35.104115
1;165433.342994,11910101.517227,34.931168,26.783611,165433.909192,11910106.261327,34.931165,26.783615;173770.194776,12018853.864415,34.871824,26.867344,173770.631776,12018859.064406,34.87182,26.867348;775149.943806,21208711.720545,33.495143,35.104116,775150.215802,21208716.525134,33.495141,35.104119
