Start_time;End_time;C1;C2;C3;C4;C5
2025-04-08 15:52:31.965722;2025-04-08 15:52:33.019607;824030.548182,31566032.982177,31.534788,40.45883;165414.143743,11909715.915117,34.931307,26.783272;173753.694869,12018572.881534,34.871941,26.867104;775133.307621,21208441.136662,33.495199,35.103943;251256.060243,11191568.026562,34.463754,25.771037
2025-04-08 15:52:33.020604;2025-04-08 15:52:34.067673;824030.859569,31566036.036811,31.534788,40.458832;165414.26221,11909719.044543,34.931306,26.783275;173753.800747,12018575.591951,34.87194,26.867106;775133.398794,21208444.400997,33.495198,35.103945;251256.102023,11191570.659108,34.463754,25.771039
2025-04-08 15:52:34.068677;2025-04-08 15:52:35.148192;824031.420215,31566039.901445,31.534788,40.458834;165414.902588,11909722.525843,34.931305,26.783278;173754.068251,12018579.956521,34.871938,26.86711;775133.503095,21208448.609624,33.495197,35.103947;251256.458804,11191574.93013,34.463751,25.771043
2025-04-08 15:52:35.149189;2025-04-08 15:52:36.207300;824031.56046,31566042.410094,31.534788,40.458836;165415.131212,11909726.466677,34.931303,26.783282;173754.173011,12018581.390351,34.871938,26.867112;775133.619706,21208451.276133,33.495197,35.103949;251256.469894,11191578.445455,34.46375,25.771046
2025-04-08 15:52:36.207300;2025-04-08 15:52:37.263415;824031.679662,31566044.309284,31.534788,40.458838;165415.263995,11909730.126346,34.931303,26.783286;173754.312534,12018585.028838,34.871937,26.867115;775133.712237,21208454.61523,33.495196,35.103951;251256.679457,11191582.193088,34.463749,25.771049
2025-04-08 15:52:37.264426;2025-04-08 15:52:38.319790;824031.72627,31566049.222278,31.534788,40.458841;165415.351449,11909735.009874,34.931301,26.78329;173754.341127,12018587.968751,34.871936,26.867117;775133.743039,21208456.33749,33.495196,35.103952;251256.741636,11191590.230476,34.463746,25.771055
2025-04-08 15:52:38.319790;2025-04-08 15:52:39.369551;824031.754867,31566050.547094,31.534789,40.458842;165415.428557,11909737.074861,34.931302,26.783292;173754.366548,12018589.725994,34.871935,26.867119;775133.75769,21208458.037479,33.495196,35.103953;251256.782799,11191591.704687,34.463746,25.771057
2025-04-08 15:52:39.369551;2025-04-08 15:52:40.465930;824031.848311,31566053.261659,31.534789,40.458843;165415.470143,11909739.66176,34.931302,26.783295;173754.409462,12018590.808254,34.871935,26.86712;775133.764469,21208458.913188,33.495196,35.103954;251256.850077,11191594.183608,34.463745,25.77106
2025-04-08 15:52:40.467963;2025-04-08 15:52:41.501878;824031.878259,31566055.470423,31.534789,40.458845;165415.506372,11909743.099774,34.9313,26.783298;173754.485915,12018592.605194,34.871935,26.867122;775133.865455,21208460.595868,33.495196,35.103956;251256.91454,11191595.536844,34.463746,25.771061
2025-04-08 15:52:41.501878;2025-04-08 15:52:42.549081;824032.230077,31566062.498738,31.534788,40.458849;165415.797706,11909748.588391,34.931298,26.783303;173755.027691,12018595.098698,34.871933,26.867125;775134.477855,21208463.506999,33.495195,35.103958;251257.384614,11191600.314404,34.463743,25.771066
2025-04-08 15:52:42.550078;2025-04-08 15:52:43.614562;824032.334232,31566065.857392,31.534788,40.45885;165416.050051,11909751.808592,34.931296,26.783305;173755.114106,12018597.911514,34.871932,26.867127;775134.524368,21208465.53446,33.495195,35.103959;251257.425165,11191602.535574,34.463742,25.771068
2025-04-08 15:52:43.615556;2025-04-08 15:52:44.680597;824032.364706,31566068.198279,31.534788,40.458852;165416.093037,11909755.483989,34.931295,26.783309;173755.181338,12018600.542685,34.871931,26.867129;775134.735957,21208468.005238,33.495194,35.103961;251257.512225,11191606.147729,34.463741,25.771071
2025-04-08 15:52:44.681669;2025-04-08 15:52:45.746031;824032.381988,31566070.823205,31.534788,40.458854;165416.178875,11909758.961112,34.931295,26.783312;173755.193769,12018602.475043,34.871931,26.867131;775134.758986,21208470.077958,33.495194,35.103962;251257.576936,11191608.263679,34.463741,25.771074
2025-04-08 15:52:45.747032;2025-04-08 15:52:46.781210;824032.411515,31566073.501977,31.534788,40.458855;165416.204761,11909762.533229,34.931294,26.783315;173755.24653,12018605.205586,34.87193,26.867133;775134.7769,21208472.318016,33.495193,35.103964;251257.58465,11191610.720777,34.46374,25.771076
2025-04-08 15:52:46.781210;2025-04-08 15:52:47.857444;824033.001911,31566086.121389,31.534786,40.458862;165416.62736,11909777.07791,34.931286,26.783326;173755.752643,12018618.474124,34.871922,26.867143;775135.311793,21208486.849788,33.495189,35.103971;251258.315502,11191626.488754,34.46373,25.771087
2025-04-08 15:52:47.857444;2025-04-08 15:52:48.903858;824033.03301,31566088.403675,31.534786,40.458864;165416.654426,11909779.757658,34.931285,26.783329;173755.819026,12018620.704954,34.871921,26.867144;775135.40982,21208488.654366,33.495189,35.103972;251258.354983,11191629.004729,34.463729,25.771089
2025-04-08 15:52:48.903858;2025-04-08 15:52:49.974726;824033.099793,31566092.830739,31.534786,40.458866;165416.873043,11909785.243802,34.931283,26.783333;173755.888829,12018623.240328,34.871921,26.867146;775135.463109,21208491.604903,33.495188,35.103974;251258.426361,11191635.615302,34.463726,25.771094
2025-04-08 15:52:49.975720;2025-04-08 15:52:51.033223;824033.132331,31566097.397509,31.534786,40.458868;165416.904577,11909790.70733,34.931281,26.783338;173755.904168,12018627.79207,34.871919,26.86715;775135.47782,21208495.625434,33.495188,35.103977;251258.44722,11191639.176677,34.463726,25.771098
2025-04-08 15:52:51.033223;2025-04-08 15:52:52.092146;824033.188988,31566103.768953,31.534785,40.458872;165417.008177,11909796.892597,34.931279,26.783342;173755.926366,12018629.648087,34.871919,26.867152;775135.545137,21208497.91462,33.495188,35.103978;251258.475498,11191640.693519,34.463726,25.7711
2025-04-08 15:52:52.092146;2025-04-08 15:52:53.154108;824033.578727,31566113.880163,31.534784,40.458877;165417.485159,11909807.547301,34.931273,26.783351;173756.668964,12018639.436569,34.871913,26.86716;775136.604797,21208507.113513,33.495184,35.103984;251259.644257,11191654.868279,34.463718,25.771111
2025-04-08 15:52:53.155106;2025-04-08 15:52:54.222960;824033.672171,31566120.341476,31.534784,40.458881;165417.601714,11909812.489072,34.931272,26.783355;173756.706663,12018641.754538,34.871912,26.867162;775136.61968,21208509.075317,33.495184,35.103985;251259.817189,11191657.654192,34.463717,25.771114
2025-04-08 15:52:54.222960;2025-04-08 15:52:55.275841;824033.782631,31566125.846824,31.534783,40.458883;165417.755698,11909818.312028,34.93127,26.78336;173756.718057,12018644.604109,34.871912,26.867165;775136.656353,21208511.05847,33.495184,35.103987;251259.851831,11191659.949246,34.463718,25.771116
2025-04-08 15:52:55.275841;2025-04-08 15:52:56.356957;824034.192552,31566130.452167,31.534785,40.458888;165418.187858,11909822.199951,34.931271,26.783365;173757.318055,12018647.754525,34.871912,26.867169;775137.289498,21208513.546814,33.495184,35.103989;251260.366177,11191662.219718,34.463719,25.77112
