Estimulo;C1;C5
0;339207.536491,24416303.370047,32.5546,36.022743,339207.536491,24416303.370047,32.5546,36.022743;794930.884983,37138221.879278,29.942739,42.153277,794930.884983,37138221.879278,29.942739,42.153277
1;339211.409095,24416444.705746,32.554603,36.022849,339212.294604,24416476.663584,32.554596,36.022867;794938.135053,37138438.853489,29.942767,42.153431,794939.109455,37138466.147201,29.942771,42.15345
0;339213.568712,24416491.66063,32.554596,36.022878,339213.568712,24416491.66063,32.554596,36.022878;794940.117745,37138490.352057,29.942775,42.153467,794940.117745,37138490.352057,29.942775,42.153467
1;339213.703138,24416501.564936,32.554599,36.022889,339213.752915,24416512.00721,32.5546,36.022896;794940.339864,37138512.905043,29.942783,42.153488,794940.538572,37138528.690916,29.942786,42.153498
2;339218.7943,24416599.735534,32.554596,36.022962,339218.992849,24416615.562984,32.5546,36.022977;794946.290156,37138667.170153,29.942802,42.153594,794946.442796,37138693.165351,29.94281,42.153615
0;339220.852082,24416639.289997,32.554599,36.022994,339220.852082,24416639.289997,32.554599,36.022994;794948.59121,37138727.251794,29.942812,42.153637,794948.59121,37138727.251794,29.942812,42.153637
1;339222.915015,24416699.2197,32.554594,36.023033,339223.239062,24416709.538301,32.554597,36.023044;794950.971527,37138790.75047,29.94282,42.153679,794951.179371,37138806.851518,29.942826,42.153696
2;339224.878054,24416732.97238,32.554595,36.023064,339228.408191,24416741.014642,32.554594,36.023073;794953.952504,37138947.38477,29.942834,42.153781,794958.703672,37138971.7794,29.942833,42.153798
2;339229.04958,24416785.836057,32.554596,36.023109,339231.031226,24416803.113497,32.5546,36.023129;794960.174777,37139034.971232,29.942845,42.153847,794962.427271,37139070.37195,29.942855,42.15388
0;339231.924778,24416823.815709,32.554597,36.023141,339231.924778,24416823.815709,32.554597,36.023141;794962.741371,37139095.017589,29.942854,42.153892,794962.741371,37139095.017589,29.942854,42.153892
1;339242.402246,24416959.542945,32.554576,36.023233,339242.848909,24416976.966451,32.554575,36.023246;794984.344633,37139362.301995,29.942883,42.154092,794984.580153,37139447.917705,29.942887,42.154146
1;339242.917382,24416997.547496,32.554574,36.023259,339243.008953,24417010.498257,32.554574,36.02327;794984.890283,37139531.187183,29.942897,42.154196,794985.329227,37139580.335392,29.942907,42.154236
0;339244.840153,24417032.395738,32.554573,36.023286,339244.840153,24417032.395738,32.554573,36.023286;794987.452311,37139619.958333,29.942911,42.154265,794987.452311,37139619.958333,29.942911,42.154265
2;339244.900211,24417049.423293,32.554574,36.0233,339246.197914,24417087.242921,32.554569,36.023323;794988.142692,37139660.09445,29.94292,42.154294,794988.627061,37139740.764968,29.942925,42.154342
1;339248.267733,24417178.833898,32.554568,36.023391,339248.298171,24417197.029347,32.554569,36.023404;794992.60316,37139994.186415,29.94295,42.154506,794992.638953,37140035.073462,29.942956,42.154534
0;339249.638192,24417259.639115,32.554563,36.023445,339249.638192,24417259.639115,32.554563,36.023445;794995.106836,37140116.843544,29.942962,42.154585,794995.106836,37140116.843544,29.942962,42.154585
1;339250.792321,24417357.803785,32.554572,36.02353,339251.395766,24417382.891241,32.554568,36.023547;794997.372923,37140240.374971,29.942997,42.154697,794998.266433,37140289.076657,29.942996,42.154724
0;339252.252988,24417431.861642,32.554567,36.02358,339252.252988,24417431.861642,32.554567,36.02358;794999.395567,37140360.134623,29.943003,42.154768,794999.395567,37140360.134623,29.943003,42.154768
1;339255.872267,24417478.388698,32.554568,36.023619,339256.50338,24417492.508312,32.554568,36.023631;795004.615804,37140449.950123,29.943011,42.154828,795004.903852,37140472.645211,29.943015,42.154845
1;339257.440739,24417554.943358,32.554568,36.023678,339257.623799,24417564.440019,32.55457,36.023687;795006.727459,37140563.26267,29.943027,42.154912,795006.95312,37140585.948796,29.943031,42.154929
0;339258.9023,24417584.544661,32.554569,36.023703,339258.9023,24417584.544661,32.554569,36.023703;795007.999209,37140618.805152,29.943033,42.15495,795007.999209,37140618.805152,29.943033,42.15495
2;339258.937087,24417596.521031,32.554572,36.023716,339259.268558,24417643.946723,32.554568,36.023742;795008.194993,37140641.075789,29.943041,42.154971,795008.27083,37140664.617741,29.943045,42.154988
2;339261.133697,24417695.645407,32.554571,36.023786,339261.82479,24417719.001325,32.554572,36.023805;795011.154123,37140738.616053,29.943061,42.15505,795012.225633,37140769.534705,29.943068,42.155074
2;339262.197708,24417750.755026,32.554567,36.023822,339262.363344,24417765.370026,32.55457,36.023838;795012.620618,37140784.695149,29.94307,42.155085,795012.785879,37140818.467799,29.943077,42.155113
0;339262.396286,24417792.094316,32.554569,36.023853,339262.396286,24417792.094316,32.554569,36.023853;795013.078768,37140848.289181,29.94308,42.155131,795013.078768,37140848.289181,29.94308,42.155131
2;339262.639265,24417808.108601,32.55457,36.023866,339263.151818,24417830.155974,32.554572,36.023882;795013.867663,37140893.584582,29.943088,42.155165,795015.221574,37140922.727102,29.943094,42.15519
1;339264.344098,24417870.494339,32.554584,36.023922,339264.367936,24417885.606549,32.554585,36.023937;795017.787042,37140984.684166,29.943112,42.155242,795017.885583,37141013.985161,29.943115,42.155263
1;339265.506763,24417901.848031,32.554589,36.023953,339265.899095,24417926.683481,32.554587,36.023968;795018.217838,37141052.410023,29.94312,42.15529,795019.199089,37141093.516881,29.943121,42.155312
0;339266.341707,24417984.223403,32.554584,36.024008,339266.341707,24417984.223403,32.554584,36.024008;795020.516447,37141218.951973,29.943138,42.155401,795020.516447,37141218.951973,29.943138,42.155401
2;339266.658838,24418003.844704,32.554586,36.024024,339267.955789,24418026.849822,32.554584,36.024041;795020.849786,37141297.944623,29.943156,42.155467,795021.275284,37141330.410108,29.943165,42.155492
1;339268.428392,24418070.707468,32.554591,36.024079,339269.083303,24418095.680414,32.554589,36.024095;795022.156913,37141434.3413,29.943196,42.155582,795022.437201,37141477.837911,29.943201,42.155609
2;339269.090462,24418121.126072,32.554588,36.024113,339269.139901,24418135.1903,32.554591,36.024124;795022.487939,37141521.691302,29.943204,42.155636,795022.506329,37141547.260948,29.943209,42.155654
0;339269.404293,24418159.512269,32.554586,36.024138,339269.404293,24418159.512269,32.554586,36.024138;795022.83365,37141554.663216,29.943212,42.155662,795022.83365,37141554.663216,29.943212,42.155662
2;339274.057312,24418243.416766,32.554591,36.024205,339274.337989,24418267.633801,32.554591,36.024224;795026.154702,37141688.10287,29.943234,42.155757,795026.459614,37141723.049806,29.943237,42.155781
1;339274.467305,24418286.430771,32.554593,36.024239,339275.099484,24418296.641893,32.554596,36.024251;795026.602383,37141748.269383,29.943244,42.155801,795027.212138,37141766.127835,29.943249,42.155815
0;339275.418433,24418312.794481,32.554597,36.024264,339275.418433,24418312.794481,32.554597,36.024264;795027.408495,37141786.401549,29.943253,42.155832,795027.408495,37141786.401549,29.943253,42.155832
2;339275.648016,24418328.413629,32.554596,36.024275,339276.273786,24418349.297353,32.554598,36.024293;795027.54198,37141805.988163,29.943257,42.155848,795027.701065,37141839.725022,29.943264,42.155874
1;339276.322288,24418366.478455,32.554599,36.024306,339276.605418,24418376.785985,32.554601,36.024315;795027.749846,37141867.462467,29.943268,42.155892,795027.962618,37141889.032853,29.94327,42.155905
1;1547418.732759,39187632.513292,28.59024,42.548854,1547419.236733,39187649.511309,28.590241,42.548865;814916.582328,38501586.196746,28.067535,41.207253,814917.454388,38501598.105348,28.067538,41.207262
2;1547419.55532,39187682.256695,28.590245,42.548887,1547419.911135,39187698.058932,28.590253,42.548902;814918.26184,38501623.635634,28.067556,41.207296,814918.846687,38501660.7634,28.067573,41.207328
0;1547421.509401,39187735.621279,28.590258,42.548926,1547421.509401,39187735.621279,28.590258,42.548926;814919.731154,38501725.183643,28.067584,41.207371,814919.731154,38501725.183643,28.067584,41.207371
1;1547422.314777,39187746.461842,28.59026,42.548933,1547422.840498,39187768.319936,28.590259,42.548944;814921.528648,38501740.378209,28.067587,41.207382,814923.795237,38501765.676147,28.067587,41.207396
0;1547457.774377,39188655.587024,28.590801,42.549847,1547457.774377,39188655.587024,28.590801,42.549847;814998.018742,38503597.133868,28.068428,41.209027,814998.018742,38503597.133868,28.068428,41.209027
2;1547459.711529,39188766.413044,28.590841,42.549931,1547459.866248,39188793.871658,28.590846,42.549948;815001.975991,38503780.56001,28.0685,41.209171,815002.758043,38503831.612846,28.06851,41.209204
1;1547460.238171,39188808.705946,28.59085,42.549959,1547460.466659,39188827.375634,28.590852,42.54997;815003.114,38503889.552358,28.068515,41.209238,815003.798213,38503917.37018,28.068517,41.209254
0;1547460.70433,39188844.21482,28.590856,42.549982,1547460.70433,39188844.21482,28.590856,42.549982;815003.992748,38503952.110446,28.068525,41.209278,815003.992748,38503952.110446,28.068525,41.209278
2;1547460.838949,39188854.968971,28.590856,42.549988,1547461.365336,39188880.029416,28.59086,42.550004;815004.163715,38503966.160421,28.068526,41.209286,815004.946709,38503985.985875,28.068539,41.209307
1;1547461.454605,39188896.911327,28.590863,42.550014,1547462.650939,39188914.708437,28.590868,42.550028;815005.0243,38504019.36384,28.068544,41.209327,815005.206651,38504058.75126,28.068552,41.209351
1;1547462.734477,39188935.472435,28.590871,42.55004,1547462.922257,39188968.47664,28.590874,42.55006;815005.498153,38504104.276375,28.06856,41.20938,815005.923826,38504130.205353,28.068571,41.209404
0;1547465.579744,39189053.354431,28.590949,42.550172,1547465.579744,39189053.354431,28.590949,42.550172;815010.545974,38504302.876885,28.068706,41.209611,815010.545974,38504302.876885,28.068706,41.209611
1;1547467.482578,39189146.893408,28.590977,42.55024,1547468.545971,39189189.286169,28.590976,42.550262;815013.827267,38504480.261685,28.068758,41.209736,815015.713341,38504523.589896,28.068762,41.20976
0;1547524.064244,39190093.538627,28.591525,42.551238,1547524.064244,39190093.538627,28.591525,42.551238;815126.222368,38506228.144962,28.069654,41.211461,815126.222368,38506228.144962,28.069654,41.211461
0;1547534.994173,39190611.025663,28.591839,42.551767,1547534.994173,39190611.025663,28.591839,42.551767;815150.493001,38507244.906241,28.070152,41.212387,815150.493001,38507244.906241,28.070152,41.212387
2;1547535.038004,39190630.584502,28.591844,42.55178,1547535.472679,39190665.903428,28.591845,42.551798;815151.071913,38507272.493898,28.070162,41.212411,815153.767778,38507298.616601,28.070171,41.212431
1;1547539.634846,39191010.350807,28.591995,42.552112,1547539.844492,39191035.227238,28.591995,42.552125;815165.721923,38507990.199343,28.07039,41.212985,815165.925949,38508013.111777,28.070396,41.213
1;1547540.265637,39191065.928374,28.592003,42.552147,1547540.359643,39191083.486295,28.592006,42.552158;815166.038212,38508048.16702,28.070416,41.213038,815166.425892,38508070.638432,28.070425,41.213059
0;1547540.864686,39191117.833036,28.592009,42.55218,1547540.864686,39191117.833036,28.592009,42.55218;815169.084127,38508139.414453,28.070436,41.213106,815169.084127,38508139.414453,28.070436,41.213106
1;1547547.146786,39191488.166581,28.592226,42.552568,1547549.280009,39191524.975301,28.59223,42.55259;815185.985369,38508929.969127,28.070753,41.213804,815190.091496,38509000.485426,28.070764,41.213847
2;1547550.298745,39191549.030984,28.592235,42.552605,1547550.72406,39191560.955806,28.592237,42.552614;815190.752789,38509074.574446,28.070772,41.21389,815190.891842,38509105.316669,28.070774,41.213907
0;1547554.65708,39191905.104761,28.592435,42.552946,1547554.65708,39191905.104761,28.592435,42.552946;815197.717374,38509890.787332,28.071089,41.214559,815197.717374,38509890.787332,28.071089,41.214559
1;1547571.84634,39192782.306917,28.592879,42.553779,1547572.887939,39192794.925525,28.592884,42.553791;815231.134852,38511762.224122,28.071776,41.216099,815232.184043,38511798.831751,28.071786,41.216127
0;1547573.695781,39192812.06831,28.592888,42.553802,1547573.695781,39192812.06831,28.592888,42.553802;815232.787064,38511825.226747,28.071795,41.216148,815232.787064,38511825.226747,28.071795,41.216148
2;1547579.380067,39193066.814308,28.593044,42.55407,1547579.694485,39193099.82011,28.593053,42.554094;815253.208462,38512366.045773,28.072025,41.216631,815253.326386,38512434.135619,28.072042,41.216677
2;1547592.301451,39193701.952693,28.593387,42.554693,1547592.538127,39193711.301423,28.593391,42.554702;815289.254846,38513567.08509,28.072567,41.217723,815289.503094,38513597.047566,28.072575,41.217743
0;1547592.910588,39193737.612266,28.593394,42.554716,1547592.910588,39193737.612266,28.593394,42.554716;815290.070793,38513618.640663,28.072581,41.217759,815290.070793,38513618.640663,28.072581,41.217759
1;1547594.004626,39193781.908202,28.593419,42.554762,1547594.692911,39193804.402765,28.593419,42.554773;815291.218836,38513719.04951,28.072626,41.21785,815291.612739,38513751.230597,28.072627,41.217867
0;1547616.097861,39194138.885721,28.593643,42.555151,1547616.097861,39194138.885721,28.593643,42.555151;815338.863919,38514402.561003,28.072974,41.218526,815338.863919,38514402.561003,28.072974,41.218526
2;1547617.565302,39194192.098054,28.593663,42.555196,1547617.973278,39194228.355608,28.593667,42.555217;815340.036303,38514524.414677,28.073011,41.21862,815340.974426,38514584.706857,28.073019,41.218658
2;1547624.780957,39194370.759388,28.593707,42.555327,1547625.06484,39194387.586787,28.593708,42.555336;815353.23302,38514818.076922,28.073086,41.218843,815353.505237,38514837.405057,28.073088,41.218854
2;1547625.842728,39194408.950221,28.593715,42.555353,1547626.92822,39194433.505722,28.593717,42.555367;815355.158918,38514875.428565,28.073104,41.218886,815355.921471,38514912.411895,28.073108,41.218907
0;1547628.158885,39194444.662666,28.593719,42.555377,1547628.158885,39194444.662666,28.593719,42.555377;815356.836514,38514955.380232,28.073113,41.218933,815356.836514,38514955.380232,28.073113,41.218933
2;1547628.979108,39194452.642489,28.593726,42.555386,1547629.693312,39194477.766081,28.593728,42.555402;815357.12787,38514971.43341,28.073125,41.218952,815357.816817,38515024.625318,28.07313,41.218984
1;1547629.827081,39194492.881131,28.593734,42.555414,1547630.325467,39194506.615027,28.593737,42.555424;815357.932896,38515060.260685,28.07314,41.21901,815360.144371,38515134.966018,28.073138,41.219048
2;1547635.094452,39194559.186924,28.593745,42.555459,1547635.440301,39194571.889065,28.593748,42.555469;815364.284101,38515233.956545,28.073153,41.219113,815364.619381,38515271.73147,28.073158,41.219137
1;1547635.514112,39194591.769697,28.593756,42.555488,1547636.748951,39194613.376633,28.593764,42.555507;815367.591293,38515339.6431,28.073169,41.219185,815368.352352,38515394.931073,28.073179,41.219221
0;1547640.972681,39194639.594015,28.593767,42.555529,1547640.972681,39194639.594015,28.593767,42.555529;815369.060424,38515419.673821,28.073185,41.219242,815369.060424,38515419.673821,28.073185,41.219242
2;1547641.262843,39194652.34903,28.593773,42.555542,1547642.422328,39194684.249722,28.593775,42.555559;815369.126754,38515453.530664,28.073195,41.219269,815369.807956,38515529.252293,28.073199,41.219311
1;1547655.358483,39195474.418986,28.594238,42.556352,1547655.442351,39195506.356205,28.594244,42.556374;815413.971561,38517078.663704,28.073874,41.220675,815414.837325,38517147.430085,28.073885,41.220715
1;1547658.547302,39195577.070902,28.594266,42.556425,1547659.874444,39195604.934743,28.594269,42.556442;815417.945822,38517301.911196,28.073926,41.22082,815419.067975,38517342.436537,28.073933,41.220847
0;1547659.947117,39195644.221225,28.594278,42.556468,1547659.947117,39195644.221225,28.594278,42.556468;815420.230958,38517384.147538,28.07395,41.220883,815420.230958,38517384.147538,28.07395,41.220883
2;1547660.047595,39195662.74199,28.594282,42.556481,1547660.24822,39195675.285102,28.594284,42.556488;815421.194016,38517429.34307,28.073956,41.220911,815433.857768,38517488.720487,28.073949,41.220943
2;1547660.405934,39195686.405177,28.594288,42.556497,1547660.873894,39195727.760466,28.59429,42.556519;815436.10895,38517500.896785,28.073959,41.220961,815439.185727,38517581.051742,28.073961,41.221003
2;339328.465595,24419316.070614,32.554576,36.025039,339329.415429,24419340.860876,32.554572,36.025055;795114.531207,37144358.043528,29.943733,42.157832,795114.93472,37144398.166484,29.943732,42.157853
1;339329.886261,24419358.889624,32.554577,36.025072,339329.941324,24419370.802329,32.554584,36.025088;795115.449874,37144436.076848,29.943751,42.157891,795115.625744,37144497.50494,29.943773,42.157947
1;339330.929891,24419407.322356,32.55458,36.025112,339331.041246,24419415.366545,32.55458,36.025118;795117.264629,37144576.540319,29.943777,42.157994,795117.799533,37144598.428867,29.94378,42.158009
0;339331.418485,24419434.055258,32.554584,36.025136,339331.418485,24419434.055258,32.554584,36.025136;795119.294685,37144680.361079,29.943797,42.158074,795119.294685,37144680.361079,29.943797,42.158074
1;339332.728081,24419452.674019,32.554584,36.025151,339332.754615,24419465.832276,32.55459,36.025167;795120.506853,37144743.69075,29.943807,42.158118,795120.97007,37144792.490812,29.943833,42.15817
0;339337.038091,24419628.968313,32.55459,36.025286,339337.038091,24419628.968313,32.55459,36.025286;795136.155317,37145732.182399,29.943972,42.158819,795136.155317,37145732.182399,29.943972,42.158819
2;339338.311028,24419647.249417,32.554592,36.025304,339338.381379,24419668.70385,32.554594,36.025318;795138.780148,37145845.092835,29.944003,42.15892,795138.840791,37145977.245752,29.944026,42.159001
1;339338.654365,24419680.317,32.554594,36.025326,339339.548716,24419702.928142,32.554589,36.025339;795140.92178,37146051.230608,29.944031,42.159048,795143.329906,37146155.087503,29.944034,42.159109
0;339340.214094,24419753.280693,32.554595,36.025381,339340.214094,24419753.280693,32.554595,36.025381;795145.702512,37146512.899013,29.944137,42.159394,795145.702512,37146512.899013,29.944137,42.159394
2;339340.522679,24419770.003489,32.554596,36.025396,339340.594627,24419794.107029,32.554595,36.025414;795146.633112,37146626.278651,29.944169,42.1595,795148.000664,37146715.016297,29.944199,42.159588
2;339340.862571,24419811.058205,32.554596,36.025429,339342.064862,24419830.482168,32.554596,36.025444;795148.158265,37146770.539077,29.944203,42.159622,795149.560844,37146893.307366,29.944217,42.159703
0;339346.73264,24419901.896976,32.554601,36.025509,339346.73264,24419901.896976,32.554601,36.025509;795168.626217,37148229.964754,29.944417,42.160656,795168.626217,37148229.964754,29.944417,42.160656
0;339350.861585,24420028.229164,32.554621,36.02562,339350.861585,24420028.229164,32.554621,36.02562;795199.008062,37149000.954158,29.944593,42.161264,795199.008062,37149000.954158,29.944593,42.161264
2;339352.427944,24420087.253119,32.554617,36.025659,339353.494968,24420103.193244,32.554619,36.025675;795202.302373,37149238.531679,29.944616,42.16142,795203.90653,37149305.65189,29.944633,42.16148
2;339356.195935,24420176.787163,32.554614,36.025729,339356.435732,24420187.063133,32.554614,36.025736;795216.535141,37149996.83243,29.944726,42.161988,795217.549044,37150290.460808,29.944749,42.162176
0;339356.490321,24420209.395259,32.554614,36.025752,339356.490321,24420209.395259,32.554614,36.025752;795218.779609,37151006.197121,29.944796,42.16264,795218.779609,37151006.197121,29.944796,42.16264
1;339356.516366,24420221.867964,32.554616,36.025763,339356.743696,24420233.470164,32.554619,36.025773;795219.663063,37151521.750575,29.944878,42.162991,795225.215511,37151930.740105,29.944912,42.163232
2;339358.435556,24420281.387432,32.554625,36.025816,339358.663073,24420297.101011,32.554628,36.02583;795229.228256,37152339.85438,29.944991,42.163529,795231.241097,37152523.320297,29.945043,42.16367
1;339358.780325,24420333.409637,32.554627,36.025853,339358.934466,24420342.164617,32.554627,36.025859;795231.875938,37152779.637566,29.945071,42.163832,795233.496855,37152814.295013,29.945075,42.163856
0;339360.386787,24420352.088919,32.554628,36.02587,339360.386787,24420352.088919,32.554628,36.02587;795236.218624,37152858.633434,29.945088,42.163897,795236.218624,37152858.633434,29.945088,42.163897
1;339365.195046,24420489.087951,32.55462,36.025968,339365.488048,24420503.855575,32.554623,36.025983;795250.213515,37153616.120349,29.945148,42.16439,795250.490218,37153682.851259,29.945168,42.164447
0;339365.758091,24420516.421097,32.554624,36.025993,339365.758091,24420516.421097,32.554624,36.025993;795250.669566,37153813.95514,29.945194,42.164539,795250.669566,37153813.95514,29.945194,42.164539
1;339369.261984,24420575.444474,32.554627,36.026042,339369.931982,24420600.244039,32.554631,36.026062;795259.841408,37154535.05429,29.94526,42.165005,795260.049299,37154567.437792,29.945284,42.16505
1;339370.427124,24420608.147016,32.554632,36.02607,339371.235922,24420624.393712,32.554632,36.026084;795260.668839,37154619.382904,29.945289,42.165083,795264.330939,37154687.831231,29.945302,42.165138
0;339374.056881,24420706.987463,32.554641,36.026153,339374.056881,24420706.987463,32.554641,36.026153;795273.364701,37155053.45911,29.945379,42.165409,795273.364701,37155053.45911,29.945379,42.165409
2;339374.917729,24420744.081158,32.554652,36.026192,339376.169185,24420763.343377,32.554653,36.026208;795282.414224,37155437.244384,29.94547,42.165724,795282.814694,37155634.18271,29.945489,42.165847
0;339380.758504,24420865.298293,32.55465,36.026283,339380.758504,24420865.298293,32.55465,36.026283;795297.222175,37156048.469972,29.945524,42.166116,795297.222175,37156048.469972,29.945524,42.166116
2;339380.844077,24420880.713461,32.554649,36.026293,339382.341924,24420932.960331,32.554644,36.026329;795299.504807,37156388.530763,29.94553,42.166304,795311.201783,37157496.762777,29.945397,42.166776
2;339382.763709,24420983.25814,32.554643,36.026365,339382.996564,24421012.698165,32.554642,36.026383;795339.424637,37158518.692616,29.945383,42.167371,795340.337977,37158825.564011,29.945389,42.167533
0;339384.580411,24421065.802483,32.554643,36.026427,339384.580411,24421065.802483,32.554643,36.026427;795344.873708,37159130.391724,29.945438,42.167751,795344.873708,37159130.391724,29.945438,42.167751
2;339386.777024,24421117.478044,32.554647,36.026469,339389.21405,24421135.518661,32.554646,36.026484;795358.033089,37160269.936724,29.945485,42.168401,795360.265415,37160285.811611,29.945489,42.168419
1;339390.406647,24421218.110701,32.554644,36.026544,339390.978797,24421227.004288,32.554644,36.026551;795364.679659,37160649.806785,29.945544,42.168671,795365.613737,37160753.717186,29.945558,42.168734
0;339391.157626,24421240.201387,32.554647,36.026562,339391.157626,24421240.201387,32.554647,36.026562;795365.875646,37160785.839202,29.945564,42.168755,795365.875646,37160785.839202,29.945564,42.168755
1;339391.334326,24421264.760994,32.554649,36.026585,339391.646412,24421283.152634,32.554649,36.026597;795367.304592,37160871.596767,29.945577,42.16882,795367.460545,37160906.871299,29.945581,42.168842
2;339393.348586,24421345.454073,32.554657,36.026652,339394.464723,24421358.085841,32.554655,36.026661;795370.476103,37161120.323049,29.94562,42.168998,795372.615525,37161157.652552,29.94562,42.169019
0;339394.703366,24421390.809472,32.554655,36.026683,339394.703366,24421390.809472,32.554655,36.026683;795372.793328,37161267.022707,29.945636,42.169091,795372.793328,37161267.022707,29.945636,42.169091
2;339396.062505,24421410.31215,32.554654,36.026697,339396.452403,24421433.573172,32.554656,36.026717;795374.315598,37161307.139748,29.945637,42.169114,795376.498939,37161414.518028,29.945665,42.169203
2;339396.820841,24421448.825568,32.554656,36.026728,339397.355887,24421462.276456,32.554657,36.026739;795380.656475,37161479.258218,29.945663,42.169239,795381.157101,37161499.538141,29.945669,42.169257
1;339398.87618,24421502.919362,32.554664,36.026776,339399.74664,24421527.982263,32.55466,36.026793;795384.107514,37161628.883332,29.945703,42.169358,795386.832164,37161698.842859,29.945704,42.169402
0;339399.915554,24421553.432602,32.554661,36.02681,339399.915554,24421553.432602,32.554661,36.02681;795387.10763,37161806.922135,29.945718,42.169469,795387.10763,37161806.922135,29.945718,42.169469
1;339400.14988,24421570.574836,32.554661,36.026823,339402.132688,24421615.883548,32.554656,36.026853;795387.818586,37161845.541987,29.945722,42.169493,795390.720269,37161910.961587,29.945722,42.169532
1;339402.314474,24421623.695273,32.554657,36.02686,339403.644187,24421655.664175,32.554655,36.026885;795391.066565,37161923.718413,29.945725,42.169542,795393.007718,37161967.877108,29.945728,42.169572
1;339403.685607,24421674.425819,32.554657,36.0269,339403.92206,24421691.247326,32.554659,36.026916;795393.106035,37161983.289893,29.945734,42.169587,795393.22084,37162018.034489,29.945738,42.169611
0;339404.450485,24421745.433736,32.554662,36.026958,339404.450485,24421745.433736,32.554662,36.026958;795393.850435,37162094.786759,29.945753,42.169667,795393.850435,37162094.786759,29.945753,42.169667
2;339405.680498,24421836.07327,32.554666,36.027027,339405.680498,24421836.07327,32.554666,36.027027;795396.156406,37162236.010016,29.945774,42.169765,795396.156406,37162236.010016,29.945774,42.169765
2;1547904.547151,39206190.98228,28.594682,42.562231,1547906.866559,39206223.277514,28.59468,42.562246;815738.800233,38526709.752049,28.075316,41.227346,815741.35871,38526731.928256,28.075318,41.22736
2;1547922.555202,39206858.202465,28.595189,42.563031,1547923.676763,39206891.092006,28.595197,42.563055;815768.706071,38527598.325792,28.076015,41.228441,815769.080062,38527623.696525,28.076032,41.228469
0;1547924.333777,39206974.362741,28.595201,42.5631,1547924.333777,39206974.362741,28.595201,42.5631;815769.590931,38527682.348549,28.076048,41.228513,815769.590931,38527682.348549,28.076048,41.228513
1;1547924.795791,39206991.391626,28.595207,42.563114,1547925.812074,39207014.265123,28.595215,42.563134;815770.987676,38527720.728088,28.076059,41.228542,815776.114294,38527775.046626,28.076082,41.228594
2;1547932.852155,39207145.65139,28.595299,42.563277,1547933.464638,39207181.188949,28.595312,42.563305;815791.020793,38527976.516565,28.076195,41.228803,815791.432767,38528029.761878,28.076215,41.228845
0;1547934.25449,39207252.759942,28.595322,42.563349,1547934.25449,39207252.759942,28.595322,42.563349;815792.136447,38528113.250525,28.076237,41.228906,815792.136447,38528113.250525,28.076237,41.228906
1;1547934.644409,39207266.866608,28.595323,42.563357,1547935.912413,39207294.996971,28.595335,42.563387;815792.394343,38528129.793952,28.07624,41.228916,815793.022464,38528174.79823,28.076261,41.228964
1;1547936.250722,39207310.6795,28.595341,42.5634,1547936.302096,39207327.098807,28.595346,42.563412;815793.134423,38528209.848387,28.076272,41.22899,815793.291283,38528239.398219,28.076281,41.22901
1;1547936.996082,39207342.364364,28.595353,42.563427,1547937.495749,39207350.748327,28.595354,42.563433;815794.847256,38528282.352729,28.076292,41.229042,815795.812734,38528297.824434,28.076294,41.229052
1;1547938.326346,39207384.998622,28.595357,42.563452,1547938.374236,39207403.448051,28.595362,42.563465;815796.405614,38528346.492069,28.0763,41.229081,815796.509638,38528380.958503,28.07631,41.229105
0;1547939.957412,39207434.168902,28.595364,42.563485,1547939.957412,39207434.168902,28.595364,42.563485;815799.144067,38528423.786107,28.076315,41.229135,815799.144067,38528423.786107,28.076315,41.229135
1;1547940.213844,39207439.277628,28.595366,42.56349,1547940.660582,39207459.622152,28.595371,42.563504;815799.79212,38528432.017811,28.076319,41.229142,815799.886292,38528477.40045,28.076327,41.229169
2;1547942.561504,39207629.836329,28.595411,42.563621,1547942.763338,39207637.93566,28.595415,42.563629;815803.901072,38528745.96686,28.076388,41.229354,815804.281565,38528759.127324,28.076394,41.229367
0;1547943.208557,39207685.884465,28.595416,42.563652,1547943.208557,39207685.884465,28.595416,42.563652;815804.756419,38528798.053982,28.076402,41.229391,815804.756419,38528798.053982,28.076402,41.229391
2;1547946.226577,39207871.289778,28.595519,42.563838,1547946.503194,39207924.736964,28.595522,42.563868;815810.521608,38529104.489649,28.076548,41.22968,815810.833031,38529179.142519,28.076555,41.229722
1;1547955.177464,39208221.35725,28.595631,42.56411,1547957.414113,39208235.917621,28.595637,42.564125;815825.945657,38529633.57016,28.076706,41.230076,815829.55017,38529659.090992,28.076716,41.230102
0;1547958.411042,39208261.03698,28.595639,42.564141,1547958.411042,39208261.03698,28.595639,42.564141;815830.358865,38529693.652614,28.076721,41.230124,815830.358865,38529693.652614,28.076721,41.230124
2;1547958.455304,39208283.544014,28.595644,42.564155,1547958.641183,39208330.652651,28.595666,42.564199;815830.631605,38529726.547717,28.07673,41.230147,815830.935435,38529789.32912,28.076762,41.230208
1;1547958.918158,39208357.866261,28.595669,42.564215,1547959.313507,39208376.537817,28.595678,42.564234;815831.152381,38529810.939991,28.076771,41.230226,815831.730898,38529841.500388,28.076788,41.230259
2;1547959.620886,39208397.633905,28.595683,42.56425,1547960.07309,39208419.326095,28.595688,42.564264;815832.28486,38529879.45072,28.076797,41.230286,815832.681122,38529919.508623,28.076805,41.23031
