Estimulo;C1;C2;C3;C4;C5
1;1546796.568929,39164251.123485,28.586511,42.53353;878251.196628,41652387.713456,28.457355,43.189525;838413.237293,38010632.616248,28.684473,41.441051;962363.93019,38958774.869258,28.866808,42.214765;814087.533127,38477255.059209,28.063124,41.190547
0;1546798.882699,39164330.361449,28.586539,42.533595;878254.137537,41652484.157882,28.457405,43.189616;838413.644163,38010647.165541,28.684482,41.441066;962364.980502,38958805.760633,28.866827,42.214797;814090.013069,38477316.718644,28.063154,41.190604
0;1546799.15117,39164794.359662,28.586569,42.533832;878263.599127,41652756.195027,28.457484,43.189811;838414.588409,38010684.173058,28.684497,41.441097;962368.330084,38958890.667234,28.866857,42.214864;814097.296122,38477510.57008,28.063205,41.190739
2;1546800.840176,39164805.430628,28.586574,42.533846;878265.955079,41652775.130316,28.457492,43.189835;838415.014258,38010688.643133,28.684498,41.441101;962369.388175,38958898.522548,28.866859,42.214873;814099.151979,38477527.051042,28.06321,41.190756
0;1546805.811588,39165455.537327,28.586578,42.53417;878266.959006,41653017.862386,28.457571,43.190037;838415.943929,38010724.22718,28.684514,41.441137;962370.048533,38958984.232877,28.866891,42.214949;814099.700331,38477689.552548,28.063265,41.190892
3;1546810.828113,39165497.030474,28.586581,42.534195;878267.083031,41653056.069085,28.457573,43.190058;838416.076092,38010730.883264,28.684515,41.441141;962370.153874,38958996.910222,28.866892,42.214958;814099.746813,38477714.473907,28.063265,41.190906
0;1546811.049855,39165609.696875,28.586581,42.534249;878268.090094,41653148.400396,28.457584,43.190114;838416.4396,38010749.723925,28.684517,41.441152;962370.779967,38959029.454719,28.866896,42.214978;814101.177042,38477773.616508,28.063272,41.190944
4;1546811.867476,39165801.078222,28.586571,42.534329;878268.295982,41653215.630003,28.457598,43.190158;838416.486892,38010760.622822,28.68452,41.44116;962370.863084,38959056.342028,28.866901,42.214995;814101.721971,38477822.153896,28.063281,41.190975
0;1546812.489779,39165866.421586,28.58657,42.534361;878268.70367,41653255.28543,28.457603,43.19018;838416.509152,38010767.19571,28.684521,41.441164;962370.923272,38959066.607132,28.866903,42.215002;814101.914734,38477851.057576,28.063284,41.190992
3;1546812.89598,39165980.226924,28.586578,42.534423;878269.058638,41653351.275972,28.457627,43.190247;838416.568004,38010784.383883,28.684524,41.441175;962371.135041,38959099.125487,28.866916,42.215028;814103.151067,38477921.286238,28.063292,41.191035
0;1546812.948638,39166059.225741,28.586593,42.534471;878270.523431,41653401.970433,28.457647,43.190291;838416.979937,38010796.613573,28.684527,41.441184;962371.373502,38959122.06005,28.866923,42.215045;814103.329761,38477954.37444,28.063306,41.191064
0;1546815.388603,39166386.872677,28.586584,42.53461;878270.889324,41653494.403193,28.457664,43.190346;838417.186408,38010810.354413,28.68453,41.441194;962371.584645,38959155.540466,28.866928,42.215066;814104.318596,38478032.049739,28.063313,41.191106
