Estimulo;C1;C2;C3;C4;C5
0;1546966.005096,39171670.342725,28.588391,42.538921,1546966.005096,39171670.342725,28.588391,42.538921;878491.678992,41661598.274751,28.46016,43.196764,878491.678992,41661598.274751,28.46016,43.196764;838445.931262,38011867.213139,28.684991,41.442148,838445.931262,38011867.213139,28.684991,41.442148;962439.477527,38961649.075832,28.867843,42.217192,962439.477527,38961649.075832,28.867843,42.217192;814253.838884,38482888.703143,28.065028,41.195118,814253.838884,38482888.703143,28.065028,41.195118
0;1390559.680803,50964862.024782,27.586137,47.045909,1390559.680803,50964862.024782,27.586137,47.045909;2024903.860641,50390462.947516,27.778123,47.762336,2024903.860641,50390462.947516,27.778123,47.762336;3314852.653781,64204243.489262,27.706854,53.689326,3314852.653781,64204243.489262,27.706854,53.689326;9120081.851842,211357176.106265,27.448829,96.420997,9120081.851842,211357176.106265,27.448829,96.420997;1116185.259507,46325892.792035,28.220799,45.608304,1116185.259507,46325892.792035,28.220799,45.608304
1;1272590.357964,35570976.288492,28.648875,40.268596,1272596.953468,35570999.637969,28.648895,40.268628;1679516.290039,37784784.56912,28.027387,41.221765,1679520.842077,37784814.692177,28.027425,41.221813;1303629.002983,35762761.302029,28.595389,40.362224,1303630.95238,35762770.664449,28.5954,40.362239;1095151.01326,34522685.102015,29.605365,40.518808,1095153.078711,34522694.274253,29.605374,40.518822;730818.216305,32771700.604197,29.399777,39.099433,730822.010013,32771725.242694,29.399803,39.099469
1;704284.073513,36529715.787897,28.941905,40.831512,704284.177475,36529728.101382,28.941912,40.831525;1058737.992196,38409420.076671,28.613735,41.730781,1058738.1695,38409451.04797,28.613746,41.730806;1161161.342691,37182325.030241,28.761886,41.297063,1161161.466826,37182333.330644,28.76189,41.29707;819670.845918,32711345.340386,30.237115,39.790681,819670.981837,32711353.827412,30.237118,39.790689;1122747.110321,38409978.532574,28.197402,41.335511,1122747.29621,38410001.555429,28.197409,41.335529
1;1547617.991379,39194249.067843,28.593669,42.55523,1547624.177248,39194345.696408,28.593698,42.555308;879965.828356,41709965.525212,28.470916,43.23126,879979.828859,41710170.463593,28.470985,43.231433;838715.051664,38019471.627747,28.687413,41.448301,838718.434294,38019513.073152,28.687428,41.448337;962888.899822,38975284.671602,28.871202,42.227348,962893.694309,38975340.772788,28.871221,42.227396;815341.529286,38514646.216471,28.073021,41.218694,815352.086863,38514779.59957,28.073071,41.218813
1;998145.932295,35694375.864768,28.712368,40.220251,998152.591182,35694540.444929,28.712613,40.220569;1056286.485271,36693584.94431,28.479616,40.594762,1056295.005378,36693889.815129,28.479895,40.5952;1178443.316897,36872433.158791,28.406936,40.726306,1178445.848557,36872504.153299,28.407014,40.726416;1238875.899022,34717231.205604,29.44627,40.628416,1238877.682359,34717296.503617,29.446333,40.628512;1187411.670267,37219932.836463,28.325102,40.830362,1187416.333489,37220108.987525,28.325239,40.830588
0;1702192.102878,56771038.787078,27.470904,49.635522,1702192.102878,56771038.787078,27.470904,49.635522;2025068.4229,50395551.446548,27.780087,47.766409,2025068.4229,50395551.446548,27.780087,47.766409;3314912.508859,64205403.302073,27.706931,53.68988,3314912.508859,64205403.302073,27.706931,53.68988;9120193.952983,211360720.138203,27.449204,96.422451,9120193.952983,211360720.138203,27.449204,96.422451;1116335.787078,46330478.024003,28.222528,45.61197,1116335.787078,46330478.024003,28.222528,45.61197
0;7804002.182926,132781921.061893,28.368497,78.967749,7804002.182926,132781921.061893,28.368497,78.967749;1322085.618175,39633530.595152,31.159938,45.306247,1322085.618175,39633530.595152,31.159938,45.306247;1442221.95613,96589038.874061,30.090777,67.978496,1442221.95613,96589038.874061,30.090777,67.978496;1937254.001782,73705306.285176,30.415121,60.367301,1937254.001782,73705306.285176,30.415121,60.367301;14326652.549723,389105621.011624,29.877997,138.90294,14326652.549723,389105621.011624,29.877997,138.90294
1;1687447.627629,34503030.930756,28.595751,40.181852,1687449.216992,34503083.18446,28.595802,40.181922;1785138.246024,35442543.178958,28.34241,40.556657,1785141.190398,35442613.231921,28.342474,40.556747;863954.771995,33434611.036163,29.276569,39.346421,863955.485496,33434625.648985,29.276587,39.346445;1196688.880267,35006872.015282,29.357658,40.666352,1196689.788863,35006884.591831,29.357673,40.666371;1028361.397079,34087955.722373,29.064714,39.641282,1028362.883578,34087989.068919,29.064747,39.641327
1;1547942.561504,39207629.836329,28.595411,42.563621,1547942.763338,39207637.93566,28.595415,42.563629;880477.5288,41729420.017664,28.474992,43.245012,880478.12004,41729435.968611,28.475002,43.24503;838844.611335,38023176.088066,28.688363,41.451157,838844.713968,38023180.969839,28.688365,41.451161;963062.065756,38980321.118296,28.87237,42.231101,963062.182833,38980326.75819,28.872372,42.231106;815803.901072,38528745.96686,28.076388,41.229354,815804.281565,38528759.127324,28.076394,41.229367
0;26628966.677307,513011149.203921,26.490559,149.167702,26628966.677307,513011149.203921,26.490559,149.167702;10796858.583395,361337987.884904,27.279198,124.971625,10796858.583395,361337987.884904,27.279198,124.971625;14967892.790984,407632656.687106,27.152367,133.129899,14967892.790984,407632656.687106,27.152367,133.129899;16673820.130482,365651385.477934,26.703623,125.635078,16673820.130482,365651385.477934,26.703623,125.635078;16265627.864791,398189586.148295,26.760064,130.940224,16265627.864791,398189586.148295,26.760064,130.940224
1;1546825.843727,39166608.496009,28.586604,42.534734,1546831.713091,39166966.15009,28.586716,42.535011;878274.336347,41653696.539076,28.457714,43.190487,878285.799798,41654066.300544,28.457884,43.190836;838418.022987,38010843.49589,28.684539,41.441218,838419.561842,38010894.043762,28.68457,41.441271;962372.997543,38959224.072487,28.866946,42.215115,962376.499895,38959345.56606,28.867009,42.215236;814107.870029,38478159.236873,28.063345,41.191197,814115.266201,38478395.679154,28.063461,41.191421
0;1030833.534904,36061011.366567,28.836092,40.571225,1030833.534904,36061011.366567,28.836092,40.571225;856511.076067,36695960.140076,28.806192,40.719452,856511.076067,36695960.140076,28.806192,40.719452;816657.091097,35208986.595563,29.114379,40.238785,816657.091097,35208986.595563,29.114379,40.238785;460465.753176,32092405.894004,30.465298,39.503478,460465.753176,32092405.894004,30.465298,39.503478;1244464.277828,35490723.048389,28.684113,40.236926,1244464.277828,35490723.048389,28.684113,40.236926
0;1030641.232005,36055676.414618,28.833332,40.56585,1030641.232005,36055676.414618,28.833332,40.56585;856124.216609,36686242.379762,28.802409,40.710583,856124.216609,36686242.379762,28.802409,40.710583;816566.701993,35206904.245867,29.113366,40.2367,816566.701993,35206904.245867,29.113366,40.2367;460378.313701,32090306.214033,30.464362,39.501322,460378.313701,32090306.214033,30.464362,39.501322;1244250.730829,35485068.016183,28.681537,40.231512,1244250.730829,35485068.016183,28.681537,40.231512
1;863025.978909,36288049.103729,28.633556,40.438079,863028.138601,36288195.241145,28.633885,40.438404;1166515.060691,37292798.252528,28.279294,40.921489,1166520.333271,37293013.545766,28.279724,40.921918;1126170.995029,36759670.119768,28.443249,40.693355,1126172.92685,36759734.316749,28.443356,40.693471;763210.418854,36648169.45333,29.144932,41.07801,763212.493284,36648228.223803,29.145022,41.078114;881828.14994,35934832.243338,28.686824,40.313107,881830.775847,35934951.814012,28.687046,40.313335
