Estimulo;C1;C5
0;7774465.56063,196850667.783531,27.521688,92.829808,7774465.56063,196850667.783531,27.521688,92.829808;22044323.635714,487609730.471722,27.059858,147.224317,22044323.635714,487609730.471722,27.059858,147.224317
0;7774467.212828,196850731.341972,27.52169,92.829827,7774467.212828,196850731.341972,27.52169,92.829827;22044324.72391,487609751.218369,27.059858,147.224321,22044324.72391,487609751.218369,27.059858,147.224321
2;7774470.010259,196850757.501188,27.521692,92.829836,7774470.199069,196850768.768726,27.521692,92.829839;22044326.066429,487609762.210654,27.059859,147.224323,22044326.143773,487609768.050739,27.059859,147.224324
2;7774470.369261,196850774.865459,27.521692,92.829841,7774470.440815,196850781.041146,27.521692,92.829842;22044326.255346,487609771.406427,27.059859,147.224325,22044326.343338,487609775.829418,27.059859,147.224326
0;7774470.688269,196850797.650034,27.521693,92.829847,7774470.688269,196850797.650034,27.521693,92.829847;22044326.636777,487609785.251454,27.059859,147.224327,22044326.636777,487609785.251454,27.059859,147.224327
1;7774471.114623,196850832.532905,27.521694,92.829856,7774471.383919,196850839.737064,27.521694,92.829858;22044326.885499,487609807.270489,27.059859,147.224331,22044327.225363,487609812.531258,27.059859,147.224331
1;7774471.522014,196850843.68925,27.521694,92.829859,7774471.580042,196850849.722189,27.521694,92.829861;22044327.303825,487609815.54599,27.059859,147.224332,22044327.320864,487609818.918332,27.059859,147.224333
0;7774471.963809,196850855.481038,27.521694,92.829862,7774471.963809,196850855.481038,27.521694,92.829862;22044327.487995,487609821.451195,27.059859,147.224333,22044327.487995,487609821.451195,27.059859,147.224333
1;7774472.055128,196850859.114204,27.521695,92.829864,7774472.287285,196850864.625315,27.521695,92.829865;22044327.539663,487609824.382072,27.059859,147.224334,22044327.685036,487609826.967078,27.059859,147.224334
1;7774472.353107,196850866.974276,27.521695,92.829866,7774472.586264,196850873.660287,27.521695,92.829868;22044327.734073,487609828.612362,27.059859,147.224334,22044327.916238,487609832.984335,27.059859,147.224335
2;7774473.259682,196850895.734782,27.521696,92.829873,7774473.405087,196850900.291734,27.521696,92.829875;22044328.434737,487609844.208654,27.059859,147.224337,22044328.464662,487609848.650136,27.059859,147.224337
0;7774473.624153,196850906.088109,27.521696,92.829877,7774473.624153,196850906.088109,27.521696,92.829877;22044328.784658,487609851.673191,27.059859,147.224338,22044328.784658,487609851.673191,27.059859,147.224338
0;7774473.701153,196850911.882729,27.521696,92.829878,7774473.701153,196850911.882729,27.521696,92.829878;22044328.794061,487609855.360977,27.059859,147.224339,22044328.794061,487609855.360977,27.059859,147.224339
0;823925.276054,31563845.099343,31.534771,40.45744,823925.276054,31563845.099343,31.534771,40.45744;251160.554144,11189593.372668,34.464262,25.769099,251160.554144,11189593.372668,34.464262,25.769099
0;823926.350081,31563854.187957,31.534771,40.457447,823926.350081,31563854.187957,31.534771,40.457447;251161.707368,11189601.468314,34.46426,25.769109,251161.707368,11189601.468314,34.46426,25.769109
0;823926.551338,31563862.082119,31.534771,40.457452,823926.551338,31563862.082119,31.534771,40.457452;251161.910196,11189611.84623,34.464256,25.769118,251161.910196,11189611.84623,34.464256,25.769118
0;823926.693401,31563865.532356,31.534771,40.457454,823926.693401,31563865.532356,31.534771,40.457454;251162.002824,11189614.143876,34.464257,25.76912,251162.002824,11189614.143876,34.464257,25.76912
0;823926.794755,31563868.36898,31.534772,40.457456,823926.794755,31563868.36898,31.534772,40.457456;251162.241147,11189616.000143,34.464258,25.769123,251162.241147,11189616.000143,34.464258,25.769123
0;823926.959184,31563874.785852,31.534772,40.45746,823926.959184,31563874.785852,31.534772,40.45746;251162.598883,11189621.988844,34.464255,25.769128,251162.598883,11189621.988844,34.464255,25.769128
0;823927.30815,31563879.603169,31.534771,40.457463,823927.30815,31563879.603169,31.534771,40.457463;251162.966084,11189625.829714,34.464254,25.769132,251162.966084,11189625.829714,34.464254,25.769132
0;823928.141184,31563884.939282,31.534772,40.457468,823928.141184,31563884.939282,31.534772,40.457468;251163.756942,11189633.212543,34.46425,25.769139,251163.756942,11189633.212543,34.46425,25.769139
0;823928.194369,31563885.81231,31.534773,40.457469,823928.194369,31563885.81231,31.534773,40.457469;251163.784511,11189635.274986,34.46425,25.769142,251163.784511,11189635.274986,34.46425,25.769142
0;823928.339281,31563907.063338,31.534774,40.457482,823928.339281,31563907.063338,31.534774,40.457482;251163.850135,11189646.786112,34.464246,25.769151,251163.850135,11189646.786112,34.464246,25.769151
0;823928.91062,31563924.309812,31.534773,40.457492,823928.91062,31563924.309812,31.534773,40.457492;251164.447519,11189658.42881,34.464244,25.769162,251164.447519,11189658.42881,34.464244,25.769162
0;823929.056532,31563929.894549,31.534775,40.457497,823929.056532,31563929.894549,31.534775,40.457497;251164.617918,11189663.995623,34.464245,25.769169,251164.617918,11189663.995623,34.464245,25.769169
0;823929.116807,31563932.290814,31.534775,40.457499,823929.116807,31563932.290814,31.534775,40.457499;251164.626964,11189666.175888,34.464244,25.769172,251164.626964,11189666.175888,34.464244,25.769172
0;823929.148488,31563937.483939,31.534776,40.457503,823929.148488,31563937.483939,31.534776,40.457503;251164.689743,11189671.140923,34.464245,25.769177,251164.689743,11189671.140923,34.464245,25.769177
0;823929.20004,31563939.439131,31.534777,40.457505,823929.20004,31563939.439131,31.534777,40.457505;251164.71916,11189673.142538,34.464244,25.76918,251164.71916,11189673.142538,34.464244,25.76918
0;823929.213079,31563942.38011,31.534777,40.457506,823929.213079,31563942.38011,31.534777,40.457506;251164.738937,11189675.626496,34.464243,25.769182,251164.738937,11189675.626496,34.464243,25.769182
0;823929.247651,31563944.83532,31.534777,40.457508,823929.247651,31563944.83532,31.534777,40.457508;251164.759022,11189678.029724,34.464243,25.769184,251164.759022,11189678.029724,34.464243,25.769184
0;823929.408544,31563946.64906,31.534776,40.457509,823929.408544,31563946.64906,31.534776,40.457509;251164.887091,11189678.800069,34.464243,25.769185,251164.887091,11189678.800069,34.464243,25.769185
2;823929.49465,31563948.484732,31.534777,40.45751,823930.11817,31563951.64669,31.534776,40.457512;251164.917238,11189680.742883,34.464242,25.769187,251165.588443,11189683.121376,34.46424,25.769189
1;823930.615791,31563964.837716,31.534776,40.45752,823930.962259,31563968.58199,31.534775,40.457522;251166.248977,11189691.764398,34.464237,25.769198,251166.67551,11189699.856788,34.464233,25.769204
1;823931.072971,31563971.169896,31.534776,40.457524,823931.238854,31563973.263939,31.534776,40.457525;251166.751106,11189703.020329,34.464232,25.769207,251167.069019,11189705.654331,34.464231,25.76921
0;823931.501773,31563978.420897,31.534776,40.457528,823931.501773,31563978.420897,31.534776,40.457528;251167.466549,11189715.443227,34.464227,25.769218,251167.466549,11189715.443227,34.464227,25.769218
1;823933.055896,31564004.412615,31.534775,40.457543,823933.221194,31564010.665725,31.534775,40.457547;251173.223221,11189818.593262,34.464177,25.769309,251173.275525,11189821.471008,34.464178,25.769313
0;823933.86833,31564032.035035,31.534774,40.457559,823933.86833,31564032.035035,31.534774,40.457559;251174.016082,11189838.017735,34.464172,25.769328,251174.016082,11189838.017735,34.464172,25.769328
1;823934.580643,31564040.524806,31.534773,40.457564,823934.876264,31564046.005293,31.534773,40.457566;251174.61508,11189845.142787,34.464169,25.769335,251175.029057,11189850.324883,34.464166,25.769339
1;823934.949003,31564051.062742,31.534772,40.457569,823934.982362,31564052.814914,31.534773,40.45757;251175.22685,11189855.622792,34.464163,25.769343,251175.232474,11189856.999355,34.464164,25.769345
2;823935.070677,31564057.173673,31.534773,40.457573,823935.112084,31564058.279865,31.534773,40.457574;251175.281066,11189862.858608,34.464163,25.76935,251175.314682,11189864.36038,34.464163,25.769352
0;823935.458671,31564065.631466,31.534772,40.457578,823935.458671,31564065.631466,31.534772,40.457578;251175.886075,11189868.895593,34.46416,25.769356,251175.886075,11189868.895593,34.46416,25.769356
2;823935.882455,31564078.224593,31.534772,40.457585,823935.923803,31564082.378305,31.534772,40.457587;251176.214796,11189877.839262,34.464159,25.769364,251176.253259,11189880.003844,34.464158,25.769366
0;823936.171984,31564092.958891,31.534771,40.457593,823936.171984,31564092.958891,31.534771,40.457593;251176.387385,11189885.488873,34.464156,25.769371,251176.387385,11189885.488873,34.464156,25.769371
2;823936.517578,31564096.492178,31.534771,40.457595,823936.549069,31564099.614897,31.534771,40.457596;251176.734407,11189889.191603,34.464154,25.769374,251176.765977,11189890.836941,34.464154,25.769376
2;823936.807376,31564101.104093,31.534771,40.457597,823936.817911,31564105.013787,31.53477,40.4576;251176.91357,11189892.479585,34.464154,25.769378,251177.001402,11189893.78614,34.464154,25.769379
1;823936.929387,31564115.05419,31.53477,40.457605,823936.98468,31564118.975829,31.534769,40.457607;251177.056806,11189901.487654,34.464151,25.769385,251177.119118,11189905.955457,34.464149,25.769389
0;823937.273722,31564122.633754,31.534769,40.457609,823937.273722,31564122.633754,31.534769,40.457609;251177.407907,11189909.043045,34.464147,25.769392,251177.407907,11189909.043045,34.464147,25.769392
2;823937.589869,31564124.445123,31.534769,40.45761,823937.623391,31564126.424589,31.534769,40.457612;251177.783537,11189911.330306,34.464146,25.769394,251177.839136,11189912.27098,34.464146,25.769396
0;823938.939427,31564151.77853,31.534768,40.457627,823938.939427,31564151.77853,31.534768,40.457627;251178.992642,11189933.117955,34.464138,25.769416,251178.992642,11189933.117955,34.464138,25.769416
2;823938.962283,31564155.326074,31.534768,40.457629,823939.30145,31564164.39072,31.534766,40.457634;251179.002776,11189934.588491,34.464139,25.769417,251179.281855,11189941.156859,34.464136,25.769423
2;823940.191042,31564174.463195,31.534767,40.45764,823940.267934,31564182.320808,31.534766,40.457644;251179.875936,11189949.024559,34.464135,25.769431,251179.907316,11189951.105647,34.464135,25.769433
1;823940.28372,31564184.751672,31.534766,40.457646,823940.337263,31564187.923056,31.534766,40.457648;251179.93171,11189953.24837,34.464136,25.769436,251179.942271,11189957.698816,34.464134,25.769439
0;823940.412762,31564189.493634,31.534766,40.457649,823940.412762,31564189.493634,31.534766,40.457649;251179.96195,11189961.550058,34.464134,25.769443,251179.96195,11189961.550058,34.464134,25.769443
2;823940.492122,31564191.39112,31.534767,40.457651,823940.632742,31564193.261147,31.534767,40.457652;251179.974303,11189962.503774,34.464134,25.769444,251179.98615,11189964.497864,34.464135,25.769447
2;823940.69306,31564203.168663,31.534768,40.457659,823940.729485,31564208.281436,31.534768,40.457662;251180.197802,11189972.764254,34.464134,25.769456,251180.246485,11189976.795232,34.464134,25.76946
1;823941.685687,31564224.501551,31.534769,40.457673,823941.741283,31564228.130554,31.53477,40.457676;251180.883658,11189988.557195,34.464131,25.769472,251180.889613,11189991.442654,34.464131,25.769475
0;823941.778219,31564232.628462,31.53477,40.457679,823941.778219,31564232.628462,31.53477,40.457679;251180.966565,11189999.618767,34.464129,25.769482,251180.966565,11189999.618767,34.464129,25.769482
1;823941.794686,31564234.477012,31.534771,40.45768,823941.890538,31564241.789184,31.534771,40.457684;251181.020828,11190002.314066,34.464128,25.769484,251181.153838,11190010.049058,34.464126,25.76949
1;823942.561422,31564271.511717,31.53477,40.457701,823942.663379,31564273.829012,31.53477,40.457703;251181.831434,11190032.233407,34.46412,25.769512,251181.903479,11190035.677489,34.46412,25.769515
0;823942.842213,31564283.935477,31.534769,40.457708,823942.842213,31564283.935477,31.534769,40.457708;251182.023139,11190040.439188,34.464118,25.76952,251182.023139,11190040.439188,34.464118,25.76952
2;823943.49274,31564294.820352,31.534769,40.457715,823943.608315,31564297.142246,31.534769,40.457717;251182.582167,11190049.802148,34.464116,25.76953,251182.793364,11190051.411487,34.464116,25.769532
0;823944.155763,31564312.611129,31.534768,40.457725,823944.155763,31564312.611129,31.534768,40.457725;251183.427085,11190061.266926,34.464114,25.769542,251183.427085,11190061.266926,34.464114,25.769542
2;823945.090202,31564340.726213,31.534767,40.457741,823945.340271,31564346.151679,31.534767,40.457745;251184.122458,11190087.128702,34.464104,25.769564,251184.301132,11190091.670008,34.464104,25.769569
1;823945.349369,31564350.210804,31.534766,40.457746,823945.434494,31564354.633363,31.534766,40.457749;251184.313614,11190093.987733,34.464103,25.769571,251184.386371,11190098.260509,34.464101,25.769574
0;823946.16501,31564361.832512,31.534766,40.457754,823946.16501,31564361.832512,31.534766,40.457754;251185.649528,11190107.438671,34.464097,25.769583,251185.649528,11190107.438671,34.464097,25.769583
0;823947.749833,31564397.745023,31.534762,40.457774,823947.749833,31564397.745023,31.534762,40.457774;251187.54216,11190134.799097,34.464085,25.769608,251187.54216,11190134.799097,34.464085,25.769608
1;823947.937533,31564406.39314,31.534763,40.45778,823948.425559,31564414.965957,31.534761,40.457784;251187.752595,11190143.725841,34.464083,25.769617,251188.260411,11190147.575205,34.464081,25.76962
1;823948.711106,31564421.495497,31.534761,40.457788,823948.736665,31564423.421364,31.534761,40.457789;251188.694504,11190152.437188,34.46408,25.769626,251188.715223,11190154.899498,34.464079,25.769628
0;823949.187231,31564429.662963,31.53476,40.457793,823949.187231,31564429.662963,31.53476,40.457793;251189.222714,11190160.581636,34.464076,25.769633,251189.222714,11190160.581636,34.464076,25.769633
2;823949.251461,31564432.01875,31.534761,40.457794,823949.632756,31564444.263689,31.534759,40.457801;251189.352594,11190164.123046,34.464074,25.769636,251189.566305,11190170.970455,34.46407,25.769641
1;823949.839098,31564455.552663,31.534759,40.457807,823949.891602,31564458.150495,31.534759,40.457809;251189.743663,11190176.399937,34.46407,25.769647,251189.816847,11190179.21068,34.464069,25.76965
1;823950.329191,31564461.521595,31.534759,40.457811,823950.419616,31564463.180776,31.534759,40.457812;251190.400638,11190183.367558,34.464067,25.769654,251190.480262,11190185.280227,34.464067,25.769656
2;823950.456668,31564464.78583,31.534759,40.457813,823950.511887,31564467.782447,31.534759,40.457815;251190.509016,11190188.011219,34.464066,25.769658,251190.531881,11190189.650466,34.464066,25.76966
0;823950.587791,31564470.111136,31.534759,40.457817,823950.587791,31564470.111136,31.534759,40.457817;251190.56736,11190192.245112,34.464066,25.769662,251190.56736,11190192.245112,34.464066,25.769662
2;823950.605776,31564472.26565,31.534759,40.457818,823950.846583,31564480.003401,31.534757,40.457821;251190.577195,11190194.665945,34.464065,25.769665,251190.816603,11190200.301638,34.464062,25.769669
0;823951.2698,31564490.173461,31.534757,40.457828,823951.2698,31564490.173461,31.534757,40.457828;251191.069689,11190207.824967,34.464061,25.769677,251191.069689,11190207.824967,34.464061,25.769677
0;824023.296548,31565852.296244,31.534791,40.458723,824023.296548,31565852.296244,31.534791,40.458723;251248.833449,11191414.786927,34.46379,25.770888,251248.833449,11191414.786927,34.46379,25.770888
0;824023.684779,31565861.083432,31.534793,40.458729,824023.684779,31565861.083432,31.534793,40.458729;251249.079495,11191422.359451,34.463792,25.770897,251249.079495,11191422.359451,34.463792,25.770897
0;824023.724179,31565870.10575,31.534792,40.458734,824023.724179,31565870.10575,31.534792,40.458734;251249.164526,11191430.5568,34.463788,25.770904,251249.164526,11191430.5568,34.463788,25.770904
0;824023.880692,31565872.825929,31.534792,40.458736,824023.880692,31565872.825929,31.534792,40.458736;251249.339534,11191435.034348,34.463786,25.770908,251249.339534,11191435.034348,34.463786,25.770908
0;824024.173451,31565874.048919,31.534793,40.458738,824024.173451,31565874.048919,31.534793,40.458738;251249.534634,11191437.437446,34.463786,25.77091,251249.534634,11191437.437446,34.463786,25.77091
0;824024.200871,31565877.392952,31.534794,40.458741,824024.200871,31565877.392952,31.534794,40.458741;251249.600194,11191441.942473,34.463786,25.770915,251249.600194,11191441.942473,34.463786,25.770915
0;824024.331011,31565882.30019,31.534795,40.458744,824024.331011,31565882.30019,31.534795,40.458744;251249.74339,11191447.730911,34.463785,25.770921,251249.74339,11191447.730911,34.463785,25.770921
0;824024.347839,31565885.677946,31.534795,40.458747,824024.347839,31565885.677946,31.534795,40.458747;251249.746865,11191449.685134,34.463785,25.770923,251249.746865,11191449.685134,34.463785,25.770923
0;824024.361226,31565890.371808,31.534795,40.458749,824024.361226,31565890.371808,31.534795,40.458749;251249.77734,11191453.950047,34.463785,25.770928,251249.77734,11191453.950047,34.463785,25.770928
0;824025.146332,31565904.364025,31.534793,40.458756,824025.146332,31565904.364025,31.534793,40.458756;251250.455858,11191463.593345,34.46378,25.770935,251250.455858,11191463.593345,34.46378,25.770935
0;824025.838649,31565930.809151,31.53479,40.458769,824025.838649,31565930.809151,31.53479,40.458769;251251.329489,11191477.192104,34.463773,25.770948,251251.329489,11191477.192104,34.463773,25.770948
0;824026.965097,31565945.861708,31.534793,40.458781,824026.965097,31565945.861708,31.534793,40.458781;251252.110803,11191491.24465,34.463784,25.770969,251252.110803,11191491.24465,34.463784,25.770969
0;824027.517542,31565952.130534,31.534792,40.458785,824027.517542,31565952.130534,31.534792,40.458785;251252.964279,11191496.423457,34.463782,25.770975,251252.964279,11191496.423457,34.463782,25.770975
0;824027.529116,31565954.673678,31.534793,40.458787,824027.529116,31565954.673678,31.534793,40.458787;251253.001826,11191498.41923,34.463782,25.770977,251253.001826,11191498.41923,34.463782,25.770977
0;824028.102378,31565958.72634,31.534794,40.458791,824028.102378,31565958.72634,31.534794,40.458791;251253.784436,11191510.853084,34.463775,25.770987,251253.784436,11191510.853084,34.463775,25.770987
0;824028.337392,31565962.064736,31.534794,40.458793,824028.337392,31565962.064736,31.534794,40.458793;251254.075293,11191513.784354,34.463774,25.77099,251254.075293,11191513.784354,34.463774,25.77099
0;824028.385042,31565964.890425,31.534794,40.458794,824028.385042,31565964.890425,31.534794,40.458794;251254.153206,11191516.088626,34.463773,25.770992,251254.153206,11191516.088626,34.463773,25.770992
0;824028.556015,31565968.976725,31.534794,40.458797,824028.556015,31565968.976725,31.534794,40.458797;251254.166226,11191518.981383,34.463772,25.770995,251254.166226,11191518.981383,34.463772,25.770995
0;824028.664549,31565975.036637,31.534793,40.458799,824028.664549,31565975.036637,31.534793,40.458799;251254.196822,11191521.344654,34.463771,25.770996,251254.196822,11191521.344654,34.463771,25.770996
1;824028.721462,31565977.645563,31.534793,40.458801,824028.797086,31565981.254866,31.534793,40.458803;251254.252259,11191523.596811,34.463771,25.770999,251254.276226,11191526.202306,34.46377,25.771001
0;824029.381765,31566001.304927,31.534791,40.458813,824029.381765,31566001.304927,31.534791,40.458813;251254.92203,11191538.531023,34.463766,25.771013,251254.92203,11191538.531023,34.463766,25.771013
1;824029.467827,31566004.424041,31.534792,40.458815,824029.80125,31566015.050971,31.53479,40.45882;251254.972415,11191540.759694,34.463766,25.771015,251255.424907,11191552.600325,34.463759,25.771023
1;824030.061248,31566026.613576,31.534789,40.458827,824030.548182,31566032.982177,31.534788,40.45883;251255.62418,11191561.244473,34.463756,25.771031,251256.060243,11191568.026562,34.463754,25.771037
2;824030.859569,31566036.036811,31.534788,40.458832,824031.420215,31566039.901445,31.534788,40.458834;251256.102023,11191570.659108,34.463754,25.771039,251256.458804,11191574.93013,34.463751,25.771043
1;824031.56046,31566042.410094,31.534788,40.458836,824031.679662,31566044.309284,31.534788,40.458838;251256.469894,11191578.445455,34.46375,25.771046,251256.679457,11191582.193088,34.463749,25.771049
0;824031.72627,31566049.222278,31.534788,40.458841,824031.72627,31566049.222278,31.534788,40.458841;251256.741636,11191590.230476,34.463746,25.771055,251256.741636,11191590.230476,34.463746,25.771055
2;824031.754867,31566050.547094,31.534789,40.458842,824031.848311,31566053.261659,31.534789,40.458843;251256.782799,11191591.704687,34.463746,25.771057,251256.850077,11191594.183608,34.463745,25.77106
2;824032.334232,31566065.857392,31.534788,40.45885,824032.364706,31566068.198279,31.534788,40.458852;251257.425165,11191602.535574,34.463742,25.771068,251257.512225,11191606.147729,34.463741,25.771071
2;824032.381988,31566070.823205,31.534788,40.458854,824032.411515,31566073.501977,31.534788,40.458855;251257.576936,11191608.263679,34.463741,25.771074,251257.58465,11191610.720777,34.46374,25.771076
0;824033.001911,31566086.121389,31.534786,40.458862,824033.001911,31566086.121389,31.534786,40.458862;251258.315502,11191626.488754,34.46373,25.771087,251258.315502,11191626.488754,34.46373,25.771087
1;824033.03301,31566088.403675,31.534786,40.458864,824033.099793,31566092.830739,31.534786,40.458866;251258.354983,11191629.004729,34.463729,25.771089,251258.426361,11191635.615302,34.463726,25.771094
2;824033.132331,31566097.397509,31.534786,40.458868,824033.188988,31566103.768953,31.534785,40.458872;251258.44722,11191639.176677,34.463726,25.771098,251258.475498,11191640.693519,34.463726,25.7711
2;824033.578727,31566113.880163,31.534784,40.458877,824033.672171,31566120.341476,31.534784,40.458881;251259.644257,11191654.868279,34.463718,25.771111,251259.817189,11191657.654192,34.463717,25.771114
0;824034.39498,31566134.501064,31.534785,40.45889,824034.39498,31566134.501064,31.534785,40.45889;251260.392803,11191664.966836,34.463718,25.771122,251260.392803,11191664.966836,34.463718,25.771122
2;824034.738436,31566146.53687,31.534786,40.458898,824034.832232,31566149.95468,31.534786,40.4589;251260.856473,11191676.331134,34.463715,25.771133,251260.914402,11191679.343707,34.463715,25.771136
2;824034.87423,31566152.489824,31.534786,40.458902,824034.917393,31566157.938054,31.534786,40.458905;251260.980633,11191681.642533,34.463714,25.771139,251261.080245,11191684.19601,34.463714,25.771141
1;824035.702395,31566165.259386,31.534784,40.458909,824035.741292,31566172.882122,31.534784,40.458913;251262.617748,11191694.730354,34.463706,25.77115,251262.628822,11191704.204066,34.463703,25.771157
0;824036.17686,31566207.662236,31.53478,40.458929,824036.17686,31566207.662236,31.53478,40.458929;251263.209735,11191737.316183,34.463686,25.771181,251263.209735,11191737.316183,34.463686,25.771181
1;824036.20073,31566209.679714,31.53478,40.45893,824036.313351,31566212.662164,31.53478,40.458932;251263.25383,11191739.05713,34.463686,25.771183,251263.300823,11191742.654944,34.463685,25.771186
1;824038.093093,31566245.419889,31.534777,40.45895,824039.194526,31566253.666579,31.534776,40.458955;251265.185224,11191780.838584,34.463668,25.771218,251266.545781,11191789.559818,34.463664,25.771226
0;824039.712978,31566269.248781,31.534776,40.458964,824039.712978,31566269.248781,31.534776,40.458964;251267.028004,11191804.324031,34.463657,25.771238,251267.028004,11191804.324031,34.463657,25.771238
2;824039.829684,31566272.279666,31.534776,40.458966,824040.459483,31566275.137888,31.534775,40.458968;251267.071346,11191806.665429,34.463656,25.771241,251268.321368,11191811.852092,34.463653,25.771246
2;824041.614689,31566300.541941,31.534773,40.458981,824041.805525,31566309.743386,31.534772,40.458987;251269.205512,11191828.704549,34.463645,25.77126,251269.454061,11191831.260338,34.463643,25.771263
2;824042.564208,31566317.06984,31.534772,40.458992,824042.590002,31566319.156537,31.534772,40.458993;251270.262579,11191836.891106,34.46364,25.771268,251270.31558,11191837.90163,34.46364,25.771269
0;824043.160695,31566332.168518,31.534769,40.458999,824043.160695,31566332.168518,31.534769,40.458999;251270.771359,11191849.351065,34.463633,25.771278,251270.771359,11191849.351065,34.463633,25.771278
1;824043.343737,31566334.247126,31.53477,40.459001,824043.828882,31566342.014807,31.534769,40.459005;251270.90537,11191852.101034,34.463633,25.771281,251271.38125,11191857.516574,34.463632,25.771286
1;824043.943566,31566345.019065,31.53477,40.459008,824044.394007,31566351.915734,31.53477,40.459012;251271.508703,11191859.821708,34.463632,25.77129,251271.889676,11191866.682278,34.463629,25.771295
0;824045.815989,31566372.211561,31.534768,40.459023,824045.815989,31566372.211561,31.534768,40.459023;251273.729258,11191883.703636,34.463619,25.771311,251273.729258,11191883.703636,34.463619,25.771311
1;824046.838131,31566406.857195,31.534764,40.459041,824046.862059,31566410.595551,31.534764,40.459044;251274.661281,11191905.904586,34.463609,25.77133,251274.742913,11191909.885952,34.463608,25.771334
0;824047.818045,31566419.473327,31.534763,40.459048,824047.818045,31566419.473327,31.534763,40.459048;251275.44202,11191917.857065,34.463603,25.77134,251275.44202,11191917.857065,34.463603,25.77134
1;824047.836794,31566423.847889,31.534762,40.45905,824047.928504,31566428.489089,31.534763,40.459054;251275.498425,11191921.382652,34.463602,25.771343,251275.791171,11191928.968187,34.463599,25.77135
0;824049.501206,31566464.890187,31.534761,40.459075,824049.501206,31566464.890187,31.534761,40.459075;251277.445995,11191957.185711,34.463591,25.771378,251277.445995,11191957.185711,34.463591,25.771378
2;824050.40082,31566497.258146,31.534759,40.459092,824050.722931,31566501.929233,31.534759,40.459094;251277.986379,11191975.641862,34.463584,25.771395,251278.215318,11191979.246953,34.463583,25.771398
1;824050.99483,31566505.744729,31.53476,40.459098,824051.00997,31566515.103509,31.534759,40.459102;251278.312826,11191982.257708,34.463583,25.771402,251278.371687,11191991.382085,34.463579,25.771408
0;824052.655245,31566525.718275,31.534757,40.459108,824052.655245,31566525.718275,31.534757,40.459108;251279.58429,11192000.794355,34.463573,25.771416,251279.58429,11192000.794355,34.463573,25.771416
1;824052.722083,31566526.832449,31.534757,40.459109,824053.067032,31566532.820511,31.534756,40.459112;251279.669628,11192002.376322,34.463572,25.771418,251279.882995,11192013.802931,34.463566,25.771425
0;824053.827434,31566554.390237,31.534755,40.459123,824053.827434,31566554.390237,31.534755,40.459123;251281.030786,11192026.941283,34.463561,25.771438,251281.030786,11192026.941283,34.463561,25.771438
2;824054.105259,31566576.884811,31.534753,40.459134,824054.189704,31566582.199139,31.534752,40.459138;251281.363607,11192041.047909,34.463555,25.771449,251281.396857,11192044.250568,34.463554,25.771452
0;824054.407093,31566592.173065,31.534752,40.459143,824054.407093,31566592.173065,31.534752,40.459143;251281.558043,11192050.064084,34.463552,25.771457,251281.558043,11192050.064084,34.463552,25.771457
2;824054.820676,31566607.182115,31.534751,40.459152,824055.700256,31566613.207544,31.534751,40.459155;251281.846234,11192057.384628,34.46355,25.771465,251282.687192,11192064.746959,34.463546,25.771471
1;824055.722048,31566615.691414,31.534752,40.459158,824055.956268,31566624.033815,31.534751,40.459163;251282.712471,11192067.225363,34.463547,25.771475,251283.052659,11192071.96459,34.463546,25.771481
0;824056.063161,31566628.998081,31.53476,40.459174,824056.063161,31566628.998081,31.53476,40.459174;251283.231342,11192075.551629,34.463548,25.771486,251283.231342,11192075.551629,34.463548,25.771486
2;824056.37194,31566637.725613,31.53476,40.459179,824057.146584,31566647.803869,31.534759,40.459185;251283.387338,11192079.109653,34.463547,25.771489,251283.839057,11192083.556695,34.463546,25.771494
0;824057.160193,31566650.653798,31.534759,40.459187,824057.160193,31566650.653798,31.534759,40.459187;251283.858264,11192085.731323,34.463545,25.771496,251283.858264,11192085.731323,34.463545,25.771496
0;824166.780671,31568530.517843,31.534911,40.460521,824166.780671,31568530.517843,31.534911,40.460521;251369.745727,11193612.210286,34.463244,25.773073,251369.745727,11193612.210286,34.463244,25.773073
0;824166.796134,31568532.962847,31.534911,40.460523,824166.796134,31568532.962847,31.534911,40.460523;251369.751243,11193614.878753,34.463243,25.773076,251369.751243,11193614.878753,34.463243,25.773076
0;824166.844928,31568533.840016,31.534912,40.460524,824166.844928,31568533.840016,31.534912,40.460524;251369.830114,11193617.167579,34.463244,25.773078,251369.830114,11193617.167579,34.463244,25.773078
0;824166.982536,31568538.486674,31.534912,40.460527,824166.982536,31568538.486674,31.534912,40.460527;251370.144805,11193622.199727,34.463242,25.773083,251370.144805,11193622.199727,34.463242,25.773083
0;824167.086925,31568540.467351,31.534912,40.460528,824167.086925,31568540.467351,31.534912,40.460528;251370.248424,11193624.052554,34.463242,25.773085,251370.248424,11193624.052554,34.463242,25.773085
0;824167.099281,31568541.870986,31.534912,40.460529,824167.099281,31568541.870986,31.534912,40.460529;251370.259402,11193626.136126,34.463242,25.773087,251370.259402,11193626.136126,34.463242,25.773087
0;824167.201748,31568545.222865,31.534912,40.460531,824167.201748,31568545.222865,31.534912,40.460531;251370.294016,11193628.485302,34.463241,25.77309,251370.294016,11193628.485302,34.463241,25.77309
0;824167.35892,31568547.026945,31.534913,40.460534,824167.35892,31568547.026945,31.534913,40.460534;251370.48983,11193630.134889,34.463243,25.773093,251370.48983,11193630.134889,34.463243,25.773093
