Estimulo;C1;C2;C3;C4;C5
3;4103153.924834,164504419.12419,28.679927,86.164187;20597848.445059,444024901.121131,28.528185,143.513339;6529173.389094,266193555.990008,27.261045,106.777134;7604281.85974,303075210.137419,27.386699,113.610514;2506838.73922,56474926.432217,30.467916,53.096036
0;4103157.214126,164504431.845795,28.679927,86.164191;20597858.610133,444024984.379689,28.528186,143.513358;6529191.243047,266193920.346856,27.261051,106.777211;7604282.4533,303075214.90148,27.3867,113.610516;2506841.661577,56474939.12699,30.467915,53.096042
0;4103157.392791,164504460.760797,28.679927,86.164198;20597859.141858,444025378.071858,28.52819,143.513423;6529193.426378,266194990.195602,27.261067,106.777428;7604282.587035,303075261.127116,27.386703,113.610529;2506841.82504,56474968.166177,30.467915,53.096054
4;4103159.338299,164504482.467915,28.679928,86.164206;20597871.332247,444025662.183932,28.528198,143.51349;6529227.440737,266195794.476899,27.26109,106.77764;7604283.564443,303075292.09943,27.386707,113.610543;2506843.279647,56474989.391729,30.467917,53.096066
0;4103159.664541,164504509.615038,28.679929,86.164214;20597872.618224,444026150.872375,28.528208,143.513587;6529231.028783,266196977.113912,27.261127,106.777924;7604283.619024,303075333.857562,27.386712,113.610561;2506843.627433,56475014.692136,30.467919,53.096079
1;4103159.924255,164504515.597458,28.679929,86.164216;20597873.952987,444026231.215026,28.528209,143.513601;6529235.811712,266197175.917562,27.261132,106.777967;7604283.732089,303075339.154467,27.386713,113.610563;2506843.79471,56475020.662682,30.467919,53.096082
0;4103162.216835,164504562.870611,28.679929,86.164229;20597883.59094,444026668.242349,28.528214,143.513684;6529238.661475,266197976.912286,27.261155,106.778172;7604283.893227,303075367.038019,27.386715,113.610575;2506845.772017,56475066.453255,30.467918,53.096102
4;4103162.279727,164504590.230817,28.67993,86.164236;20597884.016196,444027181.780816,28.528221,143.513776;6529240.690665,266199302.920124,27.261181,106.778458;7604283.972403,303075412.198304,27.386719,113.61059;2506845.830783,56475095.251286,30.46792,53.096114
0;4103163.645775,164504614.876746,28.679931,86.164244;20597893.558084,444027573.602147,28.528227,143.513854;6529279.288396,266200320.098037,27.261202,106.77871;7604285.034893,303075443.426526,27.386722,113.610602;2506846.918514,56475118.963822,30.46792,53.096126
3;4103163.762222,164504617.460368,28.679931,86.164246;20597895.040177,444027610.250611,28.528233,143.513876;6529285.411165,266200433.756316,27.261222,106.778774;7604285.12153,303075450.893966,27.386723,113.610607;2506847.086116,56475121.685434,30.467921,53.096129
0;4103164.68359,164504628.879578,28.679931,86.164249;20597903.852278,444027686.090333,28.528236,143.513898;6529325.316532,266200743.015404,27.261232,106.778857;7604285.821795,303075457.36118,27.386724,113.61061;2506848.207514,56475132.266438,30.467921,53.096135
2;4103164.943538,164504662.217119,28.679932,86.164258;20597905.501138,444028206.465065,28.528243,143.513988;6529326.411537,266202148.365155,27.261254,106.779146;7604285.881149,303075497.138111,27.386727,113.610623;2506848.501282,56475164.08754,30.467922,53.096148
0;4103164.983097,164504684.68762,28.679933,86.164264;20597906.440737,444028546.017353,28.528249,143.514055;6529329.02455,266203032.46908,27.261277,106.779354;7604285.936469,303075523.167616,27.38673,113.610633;2506848.577268,56475185.475414,30.467923,53.096158
4;4103165.475508,164504729.646904,28.679934,86.164279;20597910.761896,444029425.884042,28.528262,143.514231;6529342.235857,266205057.919889,27.261316,106.779843;7604286.232843,303075575.394055,27.386737,113.610659;2506849.111336,56475229.917189,30.467925,53.096181
0;4103165.567168,164504733.441848,28.679934,86.16428;20597912.075433,444029497.756058,28.528264,143.514246;6529346.929523,266205211.712466,27.261322,106.779882;7604286.32607,303075580.021597,27.386738,113.610661;2506849.269925,56475233.742799,30.467926,53.096183
1;4103165.612613,164504754.009571,28.679936,86.164287;20597912.586828,444029949.378181,28.528272,143.514331;6529348.90835,266206215.037468,27.26135,106.780117;7604286.367881,303075611.071005,27.386741,113.610674;2506849.282115,56475253.265577,30.467928,53.096194
0;4103166.249231,164504776.927842,28.679936,86.164293;20597913.423487,444030311.422092,28.528277,143.514397;6529349.393427,266207121.913354,27.261369,106.780321;7604286.488927,303075637.893858,27.386744,113.610684;2506849.814293,56475276.096629,30.467928,53.096204
2;4103166.370326,164504797.866459,28.679936,86.164299;20597914.620665,444030732.087749,28.528282,143.514471;6529350.573965,266208155.412223,27.261384,106.780542;7604286.52698,303075662.590801,27.386746,113.610693;2506849.937533,56475296.347501,30.467929,53.096213
0;4103168.134676,164504823.269385,28.679937,86.164306;20597921.341285,444031172.050247,28.528286,143.514556;6529408.494447,266209297.037963,27.261396,106.780811;7604288.141172,303075690.690714,27.386749,113.610705;2506851.542131,56475319.876924,30.467929,53.096225
1;4103168.915335,164504828.260197,28.679938,86.164311;20597929.155957,444031342.02243,28.528289,143.51459;6529449.585447,266209715.912001,27.261402,106.780914;7604288.68041,303075711.596501,27.386751,113.610711;2506852.322982,56475324.315991,30.467932,53.096232
0;4103169.351494,164504848.489748,28.679939,86.164317;20597930.837842,444031677.060032,28.528297,143.514663;6529450.551846,266210617.965114,27.261431,106.781144;7604288.743017,303075736.123657,27.386754,113.610723;2506852.751949,56475343.232815,30.467933,53.096242
2;4103169.432652,164504873.760346,28.679939,86.164324;20597931.224454,444032083.771891,28.528301,143.514732;6529454.297251,266211641.80074,27.261448,106.78136;7604288.759063,303075770.076291,27.386756,113.610732;2506852.818961,56475368.65142,30.467933,53.096252
0;4103171.054714,164504898.780778,28.679939,86.164331;20597932.046029,444032441.314101,28.528308,143.514799;6529464.113514,266212535.074681,27.261471,106.781566;7604289.118202,303075792.788233,27.386758,113.610741;2506854.385792,56475391.204035,30.467934,53.096263
2;4103171.598063,164504944.805231,28.679939,86.164342;20597935.181331,444032690.570155,28.528313,143.514853;6529476.013362,266213021.824188,27.261492,106.781718;7604290.067246,303075819.476565,27.38676,113.61075;2506855.007714,56475437.197561,30.467932,53.096282
0;4103172.948608,164504964.318276,28.67994,86.164348;20597937.058348,444032995.578162,28.52832,143.514915;6529489.384884,266213747.302493,27.261519,106.781902;7604290.511955,303075841.743887,27.386763,113.61076;2506856.4717,56475456.208733,30.467933,53.096291
1;4103177.381958,164505032.030854,28.679939,86.164364;20597938.293571,444033487.536848,28.528327,143.515005;6529509.844529,266215100.821524,27.26154,106.782197;7604292.484226,303075914.712947,27.386765,113.610778;2506860.989223,56475518.798512,30.467929,53.096315
0;4103177.627787,164505052.803547,28.67994,86.16437;20597938.948703,444033892.792913,28.528334,143.51508;6529510.547491,266216011.990065,27.261563,106.782412;7604292.592605,303075937.812381,27.386768,113.610788;2506861.258826,56475539.13992,30.46793,53.096325
0;4103177.758318,164505082.993632,28.67994,86.16438;20597940.810738,444034342.361557,28.528344,143.515193;6529520.382782,266217093.238607,27.261599,106.782737;7604293.038522,303075967.006736,27.386772,113.610804;2506861.390977,56475566.204418,30.467932,53.09634
4;4103178.029572,164505090.233096,28.679941,86.164382;20597942.557097,444034411.206133,28.528345,143.515207;6529531.450208,266217439.130139,27.261597,106.782799;7604293.640248,303075973.91985,27.386773,113.610806;2506861.668377,56475573.89555,30.467932,53.096344
