Start_time;End_time;C1;C2;C3;C4;C5
2025-04-01 11:07:24.043548;2025-04-01 11:07:25.100470;920225.484082,41123424.280726,27.900919,42.406344;2023839.899721,50362846.77877,27.769859,47.742654;3178316.048996,60788519.658852,27.782987,52.365799;3491743.947519,91458932.505746,28.761323,64.940386;1043347.016356,43693009.127221,28.370251,44.416349
2025-04-01 11:07:25.112433;2025-04-01 11:07:26.179749;920226.057875,41123448.952541,27.900921,42.406357;2023841.446135,50362878.242225,27.769861,47.74267;3178316.704084,60788534.637573,27.782986,52.365805;3491744.394588,91458965.448114,28.761324,64.940399;1043347.434057,43693033.378099,28.370252,44.416361
2025-04-01 11:07:26.180752;2025-04-01 11:07:27.231577;920226.282923,41123456.028374,27.900922,42.406361;2023841.801619,50362891.061151,27.769862,47.742676;3178316.946009,60788539.802061,27.782986,52.365807;3491744.566804,91458974.031801,28.761325,64.940402;1043347.549719,43693038.923604,28.370252,44.416364
2025-04-01 11:07:27.232581;2025-04-01 11:07:28.311196;920226.513678,41123467.364072,27.900928,42.406371;2023841.901951,50362909.454761,27.769868,47.742689;3178317.33798,60788544.510966,27.782987,52.365809;3491744.808015,91458986.946902,28.761328,64.940411;1043347.792155,43693050.743372,28.370255,44.416372
2025-04-01 11:07:28.312166;2025-04-01 11:07:29.363088;920226.899501,41123477.274938,27.90093,42.406378;2023842.921869,50362920.400955,27.769871,47.742697;3178317.691632,60788550.293758,27.782987,52.365812;3491745.246421,91459001.275558,28.76133,64.940418;1043348.146368,43693060.845074,28.370257,44.416378
2025-04-01 11:07:29.364059;2025-04-01 11:07:30.421978;920226.991499,41123484.64937,27.900932,42.406383;2023843.10084,50362930.910052,27.769874,47.742705;3178317.721108,60788555.90373,27.782987,52.365814;3491745.347366,91459012.811914,28.761332,64.940424;1043348.181057,43693071.008534,28.370258,44.416384
2025-04-01 11:07:30.421978;2025-04-01 11:07:31.481208;920227.209713,41123494.366422,27.900935,42.406391;2023843.399198,50362945.036473,27.769878,47.742714;3178317.852738,60788559.442081,27.782987,52.365816;3491745.496063,91459023.190484,28.761334,64.940431;1043348.249011,43693076.98138,28.370261,44.416389
2025-04-01 11:07:31.482205;2025-04-01 11:07:32.540490;920227.628731,41123500.585397,27.900936,42.406395;2023844.464763,50362954.731218,27.769879,47.742719;3178318.114531,60788564.078704,27.782987,52.365818;3491745.889798,91459028.432163,28.761335,64.940433;1043348.544431,43693080.266438,28.370262,44.416392
2025-04-01 11:07:32.541488;2025-04-01 11:07:33.586275;920228.153912,41123511.957912,27.900941,42.406405;2023844.821614,50362965.436987,27.769885,47.74273;3178318.861513,60788573.873061,27.782988,52.365823;3491746.549673,91459044.312276,28.761338,64.940443;1043349.340231,43693096.949472,28.370264,44.416402
2025-04-01 11:07:33.586887;2025-04-01 11:07:34.652863;920228.67762,41123520.507868,27.900942,42.406411;2023845.981743,50362977.145261,27.769886,47.742737;3178319.251574,60788579.70422,27.782988,52.365826;3491746.909482,91459055.010557,28.761339,64.940448;1043349.747794,43693104.610425,28.370265,44.416407
2025-04-01 11:07:34.653894;2025-04-01 11:07:35.697625;920228.866034,41123539.999083,27.900943,42.406421;2023846.379295,50363004.869295,27.769888,47.74275;3178319.315183,60788586.790178,27.782988,52.365828;3491747.044839,91459080.548346,28.76134,64.940457;1043349.986839,43693120.595571,28.370266,44.416415
2025-04-01 11:07:35.698625;2025-04-01 11:07:36.767751;920228.995272,41123547.447557,27.900945,42.406426;2023846.612556,50363018.075751,27.76989,47.742757;3178319.402814,60788590.367123,27.782988,52.36583;3491747.324947,91459090.583455,28.761341,64.940462;1043350.144449,43693126.917033,28.370267,44.416419
2025-04-01 11:07:36.768717;2025-04-01 11:07:37.835895;920229.550983,41123561.171988,27.900957,42.406443;2023846.924237,50363037.176122,27.769903,47.742777;3178320.001003,60788595.438784,27.78299,52.365834;3491748.291351,91459110.689878,28.761348,64.940478;1043351.01831,43693138.045921,28.370273,44.41643
2025-04-01 11:07:37.836874;2025-04-01 11:07:38.902309;920230.785088,41123569.847139,27.900958,42.406449;2023848.577086,50363050.453457,27.769904,47.742785;3178321.59201,60788605.318381,27.782989,52.365838;3491749.991029,91459128.666656,28.761348,64.940485;1043352.438294,43693150.370844,28.370273,44.416436
2025-04-01 11:07:38.903306;2025-04-01 11:07:39.960110;920231.149779,41123578.660004,27.90096,42.406455;2023849.515587,50363062.456442,27.769906,47.742792;3178321.716778,60788608.33967,27.782989,52.36584;3491750.177166,91459137.802355,28.76135,64.94049;1043352.682373,43693156.981389,28.370275,44.416441
2025-04-01 11:07:39.960110;2025-04-01 11:07:41.026986;920231.649917,41123594.909415,27.900963,42.406465;2023849.784044,50363080.451953,27.76991,47.742803;3178321.986097,60788615.606433,27.78299,52.365843;3491750.924252,91459160.005972,28.761352,64.940499;1043353.494505,43693183.174249,28.370276,44.416454
2025-04-01 11:07:41.027982;2025-04-01 11:07:42.071655;920232.168359,41123600.759642,27.900966,42.40647;2023849.952803,50363090.23955,27.769913,47.742809;3178322.149555,60788618.425064,27.78299,52.365845;3491751.439406,91459167.37008,28.761354,64.940504;1043353.838441,43693190.229274,28.370277,44.416458
2025-04-01 11:07:42.071655;2025-04-01 11:07:43.148857;920232.418949,41123604.056355,27.900969,42.406474;2023850.252675,50363095.458827,27.769916,47.742815;3178322.37067,60788619.640614,27.782991,52.365846;3491751.733279,91459171.789376,28.761356,64.940508;1043354.036389,43693194.251287,28.370279,44.416462
2025-04-01 11:07:43.149856;2025-04-01 11:07:44.203244;920233.427807,41123622.921118,27.900969,42.406485;2023850.984482,50363122.356087,27.769917,47.742828;3178322.461674,60788622.470624,27.782991,52.365847;3491752.336619,91459192.274204,28.761357,64.940518;1043354.656597,43693204.321633,28.370281,44.416469
2025-04-01 11:07:44.204208;2025-04-01 11:07:45.265681;920233.929797,41123632.239855,27.900972,42.406492;2023851.789555,50363140.527828,27.76992,47.742839;3178322.583535,60788625.198374,27.782992,52.365849;3491752.608623,91459199.947046,28.761359,64.940523;1043354.907916,43693209.461702,28.370283,44.416473
2025-04-01 11:07:45.266679;2025-04-01 11:07:46.311258;920234.657265,41123643.11837,27.900972,42.406498;2023852.460772,50363150.568011,27.76992,47.742844;3178322.621373,60788630.965609,27.782992,52.365851;3491752.816106,91459212.592039,28.761359,64.940527;1043354.982307,43693218.004831,28.370283,44.416478
2025-04-01 11:07:46.311258;2025-04-01 11:07:47.361894;920235.165136,41123655.110593,27.900976,42.406508;2023853.389251,50363164.832607,27.769926,47.742856;3178323.181522,60788635.472526,27.782992,52.365854;3491753.618789,91459225.630815,28.761362,64.940536;1043356.124499,43693224.807782,28.370286,44.416484
2025-04-01 11:07:47.361894;2025-04-01 11:07:48.441284;920235.696894,41123665.733974,27.900977,42.406515;2023853.725289,50363180.162008,27.769928,47.742865;3178323.303323,60788638.230224,27.782992,52.365856;3491754.177652,91459237.378356,28.761364,64.940542;1043356.507754,43693232.965188,28.370287,44.416489
