Estimulo;C1;C2;C3;C4;C5
0;340202.032738,24442061.394704,32.555439,36.043205;829982.053507,35127604.730083,29.782888,40.809964;410272.315003,24404129.999174,33.003015,36.433061;932101.602709,33454225.475407,30.67363,40.766804;824446.254901,37436648.097285,29.936734,42.33758
3;340202.149846,24442085.927179,32.555444,36.043225;829982.508375,35127730.541676,29.782913,40.810053;410273.147403,24404360.666673,33.003026,36.433233;932102.58861,33454515.203508,30.673664,40.766998;824446.407111,37436698.583139,29.936742,42.337614
0;340202.695301,24442105.913787,32.555445,36.043241;829983.923815,35127812.986715,29.782928,40.810113;410275.60347,24404511.897713,33.003031,36.433346;932105.15542,33454698.845404,30.673687,40.767124;824446.784415,37436734.407735,29.936747,42.337638
3;340202.990203,24442117.371412,32.555446,36.04325;829983.967644,35127834.390453,29.782938,40.810133;410275.701306,24404554.487795,33.00304,36.433386;932105.238545,33454750.710545,30.673702,40.76717;824446.874503,37436745.295331,29.936751,42.337647
0;340203.022921,24442133.228358,32.555448,36.043263;829984.27272,35127908.64101,29.782953,40.810187;410276.388692,24404680.468812,33.003049,36.433485;932106.107815,33454908.364135,30.673725,40.767281;824447.087736,37436776.629664,29.936756,42.337667
2;340203.17831,24442147.104164,32.55545,36.043276;829984.861494,35127955.938505,29.782969,40.810232;410277.769153,24404778.904976,33.003058,36.433573;932107.890372,33455026.664835,30.673749,40.76738;824447.413352,37436803.766467,29.936759,42.337687
0;340203.699657,24442172.261301,32.555452,36.043296;829985.481166,35128061.859823,29.782984,40.810307;410278.793455,24404962.481221,33.003056,36.433712;932109.325122,33455260.355647,30.673763,40.767538;824448.327176,37436846.674338,29.936764,42.337716
0;340205.832675,24442191.420976,32.555455,36.043317;829996.606185,35128150.733558,29.783006,40.810395;410298.017415,24405116.551312,33.003065,36.433875;932134.49034,33455452.862481,30.673797,40.767724;824453.143545,37436880.065383,29.936771,42.337748
4;340206.208204,24442212.295751,32.555454,36.043333;829998.239136,35128249.195092,29.783008,40.810456;410301.381839,24405290.721735,33.003045,36.433991;932138.394917,33455672.432218,30.673791,40.767854;824453.803772,37436920.947106,29.936772,42.337773
0;340207.701254,24442229.222871,32.555456,36.043349;830000.41597,35128320.565277,29.783027,40.810518;410303.956967,24405416.634875,33.003055,36.434101;932141.209644,33455826.835614,30.673819,40.767979;824455.416871,37436948.657332,29.936777,42.337795
1;340207.903264,24442257.025238,32.555462,36.043377;830001.519783,35128452.503248,29.783065,40.81063;410305.634584,24405644.050879,33.003089,36.434305;932143.496341,33456116.124196,30.67388,40.768212;824455.765335,37437001.990901,29.936789,42.337835
0;340209.205272,24442276.268463,32.555468,36.043396;830005.585421,35128533.046767,29.783101,40.810704;410312.081466,24405781.598847,33.003131,36.43444;932151.363999,33456290.137691,30.673941,40.768366;824457.323918,37437033.438986,29.9368,42.337863
2;340209.306821,24442289.287228,32.555468,36.043406;830005.84437,35128570.175332,29.783107,40.810733;410312.641046,24405842.858154,33.003134,36.434491;932151.969193,33456367.814324,30.673952,40.768425;824457.48366,37437049.308085,29.936803,42.337874
0;340210.702209,24442311.535636,32.555468,36.043423;830014.478376,35128649.79524,29.783116,40.810793;410327.109904,24405968.457341,33.003129,36.434598;932170.544316,33456528.680286,30.67396,40.768547;824460.50928,37437074.849468,29.936806,42.337895
4;340212.312114,24442332.565735,32.555469,36.043443;830017.506474,35128730.648925,29.783137,40.810864;410331.299952,24406111.640543,33.003142,36.43473;932175.249965,33456704.864381,30.673993,40.768694;824462.094775,37437115.52432,29.936812,42.337926
0;340212.395315,24442351.735688,32.555474,36.043461;830018.332242,35128818.590432,29.783166,40.81094;410333.128016,24406258.49932,33.00317,36.434868;932177.531981,33456887.38237,30.674042,40.768851;824462.545058,37437149.429619,29.936822,42.337953
0;340213.484495,24442366.135943,32.555475,36.043476;830019.328082,35128892.392423,29.783182,40.811003;410334.17975,24406385.077195,33.00318,36.434984;932178.516216,33457049.379916,30.674068,40.768982;824462.862364,37437178.637593,29.936828,42.337977
1;340213.884728,24442375.978263,32.555476,36.043485;830020.929356,35128926.696571,29.78319,40.811032;410336.811072,24406444.763963,33.003185,36.435037;932181.675377,33457118.2045,30.67408,40.769039;824463.374588,37437188.909707,29.936831,42.337987
0;340214.759431,24442402.955299,32.555478,36.043507;830022.963538,35129024.240494,29.783215,40.811112;410339.821193,24406611.416679,33.003204,36.435184;932185.374549,33457329.185077,30.674119,40.769206;824464.396989,37437229.099903,29.936839,42.338019
2;340215.017677,24442422.334041,32.555484,36.04353;830023.398494,35129122.549885,29.783251,40.811212;410340.548921,24406786.495807,33.003233,36.435369;932186.095293,33457550.692808,30.674176,40.769419;824464.538067,37437267.184111,29.936851,42.338055
0;340215.513087,24442447.618824,32.555483,36.043549;830027.069892,35129210.826809,29.783263,40.81128;410347.994082,24406930.699698,33.003232,36.43549;932197.188366,33457722.121695,30.674192,40.769552;824466.747532,37437307.820315,29.936853,42.338083
4;340215.616383,24442459.297674,32.555484,36.043559;830027.278992,35129276.411284,29.783266,40.81132;410348.420257,24407056.941056,33.003217,36.435568;932197.532209,33457878.316138,30.674188,40.769641;824466.800039,37437333.65481,29.936854,42.338098
0;340217.134471,24442481.515785,32.555485,36.043577;830029.522425,35129366.624014,29.783285,40.811385;410350.942095,24407209.230335,33.00323,36.435687;932200.200505,33458065.191914,30.674218,40.769774;824468.390094,37437368.712532,29.936859,42.338123
3;340217.667136,24442504.366603,32.555488,36.043595;830030.633066,35129460.285433,29.783305,40.811458;410352.829787,24407372.549896,33.003239,36.43582;932202.686113,33458258.460445,30.674247,40.76992;824469.530742,37437404.070083,29.936865,42.338148
0;340218.386623,24442528.11776,32.55549,36.043619;830032.8114,35129531.62366,29.783333,40.81154;410356.25882,24407487.515754,33.003265,36.435967;932206.725863,33458405.144907,30.674294,40.770089;824470.882392,37437434.13696,29.936874,42.33818
0;340218.485568,24442541.571251,32.555493,36.043634;830033.037215,35129561.061712,29.783355,40.811591;410356.69103,24407537.99997,33.003292,36.436061;932207.312261,33458471.616538,30.674334,40.770196;824471.027844,37437445.611194,29.936881,42.338198
2;340218.856113,24442565.353609,32.55549,36.04365;830033.305697,35129647.392355,29.783362,40.811646;410357.122997,24407676.751827,33.003286,36.436159;932207.725885,33458639.463207,30.674343,40.770306;824471.259059,37437483.308796,29.936882,42.33822
0;340219.921791,24442599.677779,32.555487,36.043675;830040.482269,35129743.050257,29.783377,40.811724;410367.814929,24407826.697288,33.003294,36.436294;932221.240105,33458835.952589,30.674369,40.770465;824473.659753,37437535.323837,29.936885,42.338255
3;340220.102225,24442617.826476,32.555491,36.043693;830041.837493,35129837.768002,29.783398,40.8118;410370.313739,24407998.659811,33.003302,36.436436;932223.946193,33459046.189476,30.674396,40.770622;824473.927318,37437580.093233,29.936889,42.338285
0;340220.69049,24442676.327222,32.555489,36.043733;830043.684049,35129991.559534,29.783424,40.811911;410373.358276,24408251.132005,33.003309,36.43663;932227.622481,33459356.565888,30.674434,40.770842;824474.546833,37437663.712942,29.936893,42.338337
1;340220.910188,24442695.764668,32.555488,36.043747;830043.71913,35130025.747409,29.783434,40.81194;410373.372487,24408307.502528,33.003316,36.436681;932227.650473,33459427.629735,30.674449,40.770899;824474.649439,37437682.278617,29.936896,42.33835
0;340221.111314,24442721.520016,32.555498,36.043774;830043.94294,35130204.421701,29.783481,40.812074;410373.796555,24408643.91318,33.003351,36.43694;932228.118394,33459853.534694,30.674521,40.771193;824474.887302,37437747.784557,29.936911,42.338398
2;340221.208838,24442744.755887,32.555498,36.043789;830044.40737,35130300.861055,29.783493,40.812132;410374.477196,24408805.792772,33.003354,36.437046;932229.192707,33460066.431776,30.674538,40.771319;824475.245237,37437788.132515,29.936915,42.338421
0;340222.648296,24442778.972645,32.555497,36.043814;830047.24328,35130426.346753,29.783512,40.812219;410378.394651,24409018.09293,33.00336,36.437206;932233.159907,33460321.931643,30.674568,40.771495;824477.740229,37437842.055419,29.93692,42.338456
3;340222.950481,24442804.746739,32.555495,36.043831;830049.060263,35130528.399414,29.78352,40.812288;410382.401296,24409194.902427,33.003346,36.437335;932238.141851,33460552.534507,30.674572,40.771644;824478.289623,37437880.801288,29.936923,42.338481
0;340223.456624,24442813.964351,32.555496,36.04384;830051.418936,35130574.757797,29.783527,40.81232;410385.689003,24409277.958665,33.003346,36.437393;932242.134129,33460658.3214,30.674579,40.771711;824479.178974,37437900.864092,29.936925,42.338493
0;340223.898694,24442843.145159,32.555503,36.043867;830051.806046,35130660.928283,29.783558,40.812401;410386.342111,24409422.135875,33.003376,36.437536;932242.87145,33460847.674555,30.674627,40.771878;824479.758343,37437938.992631,29.936938,42.338528
1;340224.238916,24442858.248845,32.555506,36.04388;830051.982132,35130733.689399,29.78358,40.812454;410386.584252,24409549.495273,33.003396,36.437633;932243.04663,33461010.476516,30.674663,40.771991;824479.83698,37437967.202768,29.936944,42.338547
0;340224.326878,24442880.285009,32.555519,36.043907;830052.200025,35130820.098774,29.783647,40.812561;410387.026096,24409690.713975,33.003488,36.437821;932243.729132,33461193.015899,30.674783,40.772208;824479.947828,37438003.687088,29.936965,42.338585
4;340224.441445,24442895.54123,32.555519,36.043919;830052.412416,35130886.690427,29.783653,40.812609;410387.402653,24409800.087126,33.003482,36.437907;932244.142623,33461327.727749,30.67479,40.772305;824480.011714,37438024.14223,29.936967,42.338601
0;340226.094221,24442916.699264,32.555526,36.043943;830054.378255,35130984.72635,29.783692,40.812701;410389.893162,24409967.143739,33.003525,36.438075;932246.848748,33461537.714949,30.674855,40.772496;824481.595843,37438063.391457,29.93698,42.338636
