Estimulo;C2;C3;C4
2;20656480.180783,372414057.100422,26.382885,127.04818,20656483.65899,372414116.046242,26.382885,127.048189;19386306.69331,391095687.740177,24.688693,124.958815,19386308.184587,391095712.413377,24.688693,124.958819;32629258.398474,747722626.02372,26.149518,176.972348,32629259.768476,747722653.00444,26.149518,176.972351
2;20656483.858543,372414140.832375,26.382886,127.048194,20656484.683303,372414185.834213,26.382886,127.0482;19386308.333181,391095724.412105,24.688693,124.958821,19386309.594635,391095743.604568,24.688693,124.958824;32629259.895408,747722664.680779,26.149518,176.972353,32629261.03131,747722684.397429,26.149518,176.972355
1;20656484.820244,372414196.453619,26.382886,127.048204,20656488.359127,372414286.225219,26.382887,127.04822;19386309.764703,391095752.013113,24.688694,124.958826,19386310.554777,391095776.700971,24.688694,124.958831;32629261.119933,747722694.338633,26.149518,176.972357,32629262.336548,747722723.536741,26.149518,176.972361
0;20656489.627799,372414317.816643,26.382889,127.048229,20656489.627799,372414317.816643,26.382889,127.048229;19386312.030689,391095793.540089,24.688695,124.958835,19386312.030689,391095793.540089,24.688695,124.958835;32629263.800178,747722740.461772,26.149518,176.972364,32629263.800178,747722740.461772,26.149518,176.972364
0;20656492.245726,372414439.534629,26.382893,127.04826,20656492.245726,372414439.534629,26.382893,127.04826;19386314.16755,391095868.373653,24.688696,124.958851,19386314.16755,391095868.373653,24.688696,124.958851;32629266.061659,747722828.137423,26.149519,176.972377,32629266.061659,747722828.137423,26.149519,176.972377
2;20656492.38456,372414455.539124,26.382893,127.048263,20656493.616954,372414470.32502,26.382894,127.048267;19386314.197429,391095873.736545,24.688696,124.958852,19386315.30608,391095888.400656,24.688697,124.958855;32629266.102558,747722834.144747,26.149519,176.972378,32629267.372723,747722851.079716,26.149519,176.97238
1;20656494.517182,372414501.667657,26.382895,127.048274,20656498.452865,372414540.448341,26.382896,127.048283;19386316.092186,391095906.456725,24.688697,124.958859,19386318.035706,391095924.423189,24.688697,124.958862;32629268.154772,747722871.549267,26.149519,176.972383,32629270.428403,747722890.57873,26.14952,176.972386
0;20656499.861811,372414605.25279,26.382898,127.048299,20656499.861811,372414605.25279,26.382898,127.048299;19386319.095854,391095960.622867,24.688698,124.958869,19386319.095854,391095960.622867,24.688698,124.958869;32629271.517323,747722931.0619,26.14952,176.972392,32629271.517323,747722931.0619,26.14952,176.972392
1;20656501.841768,372414638.480737,26.382899,127.048306,20656507.201328,372414665.950082,26.3829,127.048313;19386319.632387,391095972.136604,24.688699,124.958872,19386321.711041,391095987.127452,24.688699,124.958875;32629272.337197,747722944.489977,26.14952,176.972394,32629274.386987,747722961.965294,26.14952,176.972396
0;20656509.663361,372414742.964859,26.382903,127.048334,20656509.663361,372414742.964859,26.382903,127.048334;19386324.244672,391096024.371015,24.6887,124.958884,19386324.244672,391096024.371015,24.6887,124.958884;32629277.15137,747723008.920644,26.149521,176.972404,32629277.15137,747723008.920644,26.149521,176.972404
2;20656509.712975,372414750.449611,26.382903,127.048335,20656511.245397,372414782.384957,26.382904,127.048342;19386324.319399,391096027.898192,24.6887,124.958885,19386324.654867,391096041.067962,24.688701,124.958887;32629277.19434,747723012.415616,26.149521,176.972404,32629277.578426,747723026.82989,26.149521,176.972406
2;20656511.92437,372414817.363778,26.382905,127.048351,20656516.833112,372414887.4567,26.382905,127.048362;19386325.295504,391096061.050314,24.688701,124.958892,19386327.309634,391096086.020454,24.688701,124.958896;32629278.533695,747723049.762791,26.149521,176.97241,32629280.441204,747723079.073089,26.149521,176.972413
0;20656518.059491,372414904.122469,26.382906,127.048366,20656518.059491,372414904.122469,26.382906,127.048366;19386327.573587,391096097.10217,24.688701,124.958898,19386327.573587,391096097.10217,24.688701,124.958898;32629280.822165,747723090.98454,26.149521,176.972415,32629280.822165,747723090.98454,26.149521,176.972415
1;20656518.39872,372414914.965387,26.382906,127.048369,20656520.279373,372414931.497543,26.382907,127.048374;19386327.772174,391096102.201293,24.688702,124.958899,19386328.125682,391096109.566945,24.688702,124.958901;32629281.059449,747723096.061934,26.149521,176.972416,32629281.556275,747723104.811858,26.149522,176.972418
0;20656523.785681,372415024.522617,26.38291,127.048395,20656523.785681,372415024.522617,26.38291,127.048395;19386331.564273,391096167.71387,24.688703,124.958913,19386331.564273,391096167.71387,24.688703,124.958913;32629284.700766,747723168.261379,26.149522,176.972427,32629284.700766,747723168.261379,26.149522,176.972427
1;877999.646154,41642507.844774,28.454076,43.181619,878005.306605,41642595.398187,28.454129,43.18172;838362.162296,38009223.266553,28.683928,41.439839,838362.697248,38009237.282488,28.683937,41.439856;962262.829473,38955352.696255,28.865548,42.21187,962264.706422,38955389.504374,28.86557,42.21191
0;878007.237735,41643081.831768,28.45441,43.182203,878007.237735,41643081.831768,28.45441,43.182203;838363.170162,38009280.857275,28.683962,41.439897,838363.170162,38009280.857275,28.683962,41.439897;962265.480285,38955515.485953,28.865649,42.21204,962265.480285,38955515.485953,28.865649,42.21204
2;878008.816728,41643213.474406,28.454458,43.182314,878031.841076,41644760.171605,28.454891,43.1835;838363.756028,38009305.056179,28.683971,41.439918,838367.200324,38009477.892131,28.684049,41.440078;962266.035167,38955573.299596,28.865668,42.212087,962274.763436,38956093.225208,28.865848,42.212525
2;878033.857508,41644869.795513,28.454938,43.183594,878068.491753,41645361.707108,28.455212,43.184113;838367.402624,38009495.647715,28.684058,41.440094,838372.591353,38009556.787014,28.684101,41.440167;962275.561534,38956134.624722,28.865869,42.212563,962288.757524,38956305.022938,28.865975,42.212756
0;878092.37432,41645693.635754,28.455267,43.184339,878092.37432,41645693.635754,28.455267,43.184339;838376.355358,38009612.551269,28.684111,41.440206,838376.355358,38009612.551269,28.684111,41.440206;962297.135531,38956432.428041,28.865996,42.212843,962297.135531,38956432.428041,28.865996,42.212843
1;878095.415362,41645906.946535,28.455311,43.184477,878096.462585,41646017.569186,28.455381,43.184586;838376.952123,38009647.636979,28.684119,41.44023,838377.483007,38009668.515355,28.684131,41.44025;962298.260162,38956513.830096,28.866013,42.212897,962299.121377,38956559.663724,28.866041,42.212942
2;878105.907968,41646173.844283,28.455417,43.184716,878106.533868,41646274.703546,28.455432,43.184776;838381.699966,38009699.296882,28.684138,41.440276,838382.117434,38009714.618616,28.68414,41.440286;962304.081784,38956611.110575,28.866059,42.212992,962304.71301,38956644.886316,28.866065,42.213015
0;878116.612435,41647128.674196,28.455672,43.185425,878116.612435,41647128.674196,28.455672,43.185425;838383.465676,38009807.756305,28.684184,41.440371,838383.465676,38009807.756305,28.684184,41.440371;962308.544212,38956912.896583,28.866167,42.213244,962308.544212,38956912.896583,28.866167,42.213244
2;878117.964462,41647200.717918,28.455685,43.18547,878121.72444,41647432.114209,28.45576,43.185657;838383.540348,38009817.592203,28.684187,41.440379,838384.141596,38009847.757152,28.684201,41.440406;962308.733187,38956936.136695,28.866173,42.21326,962310.191435,38957015.655637,28.866203,42.213329
2;878124.162897,41647537.773045,28.455789,43.185735,878158.07328,41648275.298379,28.456042,43.186326;838384.577983,38009864.607125,28.684207,41.440421,838388.878675,38009942.688319,28.684252,41.440499;962311.42866,38957058.5912,28.866214,42.213362,962323.145389,38957297.840549,28.866316,42.213574
1;878160.262665,41648350.048511,28.456055,43.186377,878162.163166,41648437.293686,28.456072,43.186433;838389.173293,38009960.502107,28.684253,41.440509,838389.225605,38009981.254906,28.684256,41.440521;962323.837696,38957331.143743,28.86632,42.213594,962324.079379,38957369.126254,28.866326,42.213618
0;878164.407156,41648670.122256,28.456164,43.186632,878164.407156,41648670.122256,28.456164,43.186632;838389.577534,38010015.293652,28.68427,41.440551,838389.577534,38010015.293652,28.68427,41.440551;962324.997417,38957454.245295,28.866359,42.213691,962324.997417,38957454.245295,28.866359,42.213691
0;878171.525206,41649195.885569,28.456278,43.187008,878171.525206,41649195.885569,28.456278,43.187008;838391.844531,38010123.582346,28.684289,41.440626,838391.844531,38010123.582346,28.684289,41.440626;962328.356415,38957671.839018,28.866402,42.213843,962328.356415,38957671.839018,28.866402,42.213843
0;878180.718705,41649627.867246,28.456392,43.187346,878180.718705,41649627.867246,28.456392,43.187346;838396.081094,38010222.646865,28.684306,41.440698,838396.081094,38010222.646865,28.684306,41.440698;962333.99923,38957847.79262,28.866443,42.213982,962333.99923,38957847.79262,28.866443,42.213982
1;878180.84757,41649693.9093,28.456415,43.187397,878189.476843,41650147.183077,28.456613,43.187772;838396.14328,38010234.314489,28.684311,41.440708,838398.152923,38010291.730917,28.684346,41.440765;962334.09433,38957869.575599,28.866452,42.214,962338.134584,38958008.398487,28.866529,42.21413
2;878191.198531,41650305.527626,28.456642,43.187874,878195.312877,41650682.598471,28.45678,43.18816;838398.831546,38010327.047967,28.68435,41.440786,838399.427392,38010373.950061,28.684374,41.440827;962339.015283,38958074.941183,28.866539,42.214172,962340.572243,38958192.91763,28.866592,42.214271
0;878206.018466,41650838.28863,28.456822,43.188286,878206.018466,41650838.28863,28.456822,43.188286;838402.998923,38010412.723095,28.684379,41.440856,838402.998923,38010412.723095,28.684379,41.440856;962345.934218,38958258.851637,28.866606,42.214324,962345.934218,38958258.851637,28.866606,42.214324
2;878206.605633,41650935.212705,28.456833,43.188344,878229.548773,41651702.827006,28.457108,43.188966;838403.266733,38010426.391974,28.684382,41.440866,838406.822085,38010517.960017,28.684428,41.440952;962346.109983,38958287.987434,28.866612,42.214345,962354.298002,38958534.860706,28.866714,42.21456
1;878230.140854,41651744.91076,28.457122,43.189,878233.103765,41651891.186214,28.457194,43.189136;838407.016672,38010525.836945,28.684431,41.440959,838407.258925,38010552.345063,28.684442,41.440983;962354.62142,38958552.403287,28.866719,42.214573,962355.43294,38958606.637139,28.866746,42.214625
1;878234.741759,41652142.118804,28.457249,43.189311,878247.494131,41652334.071447,28.457338,43.189484;838408.553,38010600.30468,28.684453,41.441017,838411.498668,38010626.253556,28.684469,41.441044;962356.695988,38958700.833925,28.866767,42.214691,962361.721738,38958758.45883,28.866801,42.21475
1;878251.196628,41652387.713456,28.457355,43.189525,878254.137537,41652484.157882,28.457405,43.189616;838413.237293,38010632.616248,28.684473,41.441051,838413.644163,38010647.165541,28.684482,41.441066;962363.93019,38958774.869258,28.866808,42.214765,962364.980502,38958805.760633,28.866827,42.214797
0;878263.599127,41652756.195027,28.457484,43.189811,878263.599127,41652756.195027,28.457484,43.189811;838414.588409,38010684.173058,28.684497,41.441097,838414.588409,38010684.173058,28.684497,41.441097;962368.330084,38958890.667234,28.866857,42.214864,962368.330084,38958890.667234,28.866857,42.214864
2;878265.955079,41652775.130316,28.457492,43.189835,878266.959006,41653017.862386,28.457571,43.190037;838415.014258,38010688.643133,28.684498,41.441101,838415.943929,38010724.22718,28.684514,41.441137;962369.388175,38958898.522548,28.866859,42.214873,962370.048533,38958984.232877,28.866891,42.214949
0;878270.889324,41653494.403193,28.457664,43.190346,878270.889324,41653494.403193,28.457664,43.190346;838417.186408,38010810.354413,28.68453,41.441194,838417.186408,38010810.354413,28.68453,41.441194;962371.584645,38959155.540466,28.866928,42.215066,962371.584645,38959155.540466,28.866928,42.215066
1;878274.336347,41653696.539076,28.457714,43.190487,878285.799798,41654066.300544,28.457884,43.190836;838418.022987,38010843.49589,28.684539,41.441218,838419.561842,38010894.043762,28.68457,41.441271;962372.997543,38959224.072487,28.866946,42.215115,962376.499895,38959345.56606,28.867009,42.215236
1;878293.724459,41654244.435881,28.457928,43.190977,878303.123064,41654332.046805,28.457959,43.191051;838421.503504,38010935.024456,28.684577,41.441299,838422.2288,38010949.01415,28.684585,41.441313;962379.608273,38959415.278847,28.867024,42.215287,962381.945856,38959444.792219,28.867038,42.215314
0;878305.631888,41654585.319696,28.458096,43.191305,878305.631888,41654585.319696,28.458096,43.191305;838422.489116,38010978.317782,28.68461,41.44135,838422.489116,38010978.317782,28.68461,41.44135;962382.542663,38959526.417567,28.867088,42.215401,962382.542663,38959526.417567,28.867088,42.215401
2;878306.69591,41654605.468679,28.458104,43.191323,878353.146248,41655830.551282,28.458416,43.192255;838422.829238,38010983.997485,28.684611,41.441354,838427.20525,38011126.13571,28.68467,41.441483;962382.988836,38959534.692475,28.867091,42.215409,962395.242608,38959907.018701,28.867205,42.215712
2;878354.089064,41655923.868111,28.458444,43.19233,878372.66208,41657067.995983,28.458631,43.193056;838427.411577,38011138.909997,28.684676,41.441496,838429.771423,38011274.840357,28.684712,41.441596;962395.685905,38959934.690058,28.867216,42.215737,962401.939626,38960279.876899,28.867288,42.215975
1;878375.571544,41657146.908052,28.458645,43.193109,878376.962196,41657191.350214,28.458686,43.193169;838430.98687,38011299.584317,28.684713,41.44161,838431.578638,38011309.478814,28.68472,41.441621;962403.683624,38960312.986969,28.867291,42.215995,962404.384668,38960330.66065,28.867305,42.216017
1;878377.242998,41657281.685048,28.458717,43.193239,878382.107167,41657382.338693,28.458749,43.193321;838431.700796,38011325.855738,28.684726,41.441635,838432.440114,38011338.795232,28.684733,41.441648;962404.506155,38960363.661326,28.867317,42.216043,962406.10627,38960393.824304,28.867329,42.216071
0;878382.839893,41657477.323416,28.458785,43.193396,878382.839893,41657477.323416,28.458785,43.193396;838432.835139,38011355.204913,28.684739,41.441661,838432.835139,38011355.204913,28.684739,41.441661;962406.525074,38960426.018385,28.867342,42.216097,962406.525074,38960426.018385,28.867342,42.216097
2;878392.991242,41657624.275116,28.458797,43.193502,878432.672346,41659259.187769,28.459348,43.194831;838433.583129,38011374.409481,28.684743,41.441677,838439.382424,38011558.684412,28.684842,41.441861;962408.779894,38960468.143475,28.867348,42.216131,962422.879182,38960939.978201,28.867547,42.216558
2;878433.364971,41659321.292762,28.459361,43.194876,878477.613954,41660976.180419,28.459953,43.196253;838439.705843,38011568.331505,28.684844,41.441868,838444.108048,38011780.147369,28.684952,41.442069;962423.340222,38960959.368272,28.867551,42.216573,962435.59074,38961453.011752,28.867768,42.217021
2;878478.065992,41661039.385064,28.45997,43.196299,878485.623134,41661343.992133,28.460044,43.196524;838444.17191,38011792.274474,28.684955,41.442077,838445.072649,38011821.343146,28.684969,41.442105;962435.742954,38961474.077501,28.867774,42.217037,962438.113583,38961552.748481,28.867802,42.217105
0;878491.678992,41661598.274751,28.46016,43.196764,878491.678992,41661598.274751,28.46016,43.196764;838445.931262,38011867.213139,28.684991,41.442148,838445.931262,38011867.213139,28.684991,41.442148;962439.477527,38961649.075832,28.867843,42.217192,962439.477527,38961649.075832,28.867843,42.217192
1;878501.867968,41661801.148953,28.460196,43.196904,878508.716852,41662118.432881,28.460345,43.197202;838447.89786,38011924.401695,28.684996,41.442183,838448.527516,38011965.672589,28.685024,41.442229;962442.969785,38961739.657991,28.867854,42.21725,962445.812547,38961835.209983,28.86791,42.217351
2;878509.073332,41662197.681113,28.460362,43.197251,878542.843263,41664211.523253,28.460939,43.198787;838448.612222,38011980.591097,28.685028,41.442239,838452.602407,38012207.356445,28.685136,41.442451;962446.015931,38961867.333035,28.867916,42.21737,962455.942827,38962445.686417,28.868126,42.217857
1;878543.025922,41664283.984909,28.460962,43.198841,878558.488002,41664596.442429,28.461047,43.19908;838452.653521,38012222.443597,28.685141,41.442463,838454.122846,38012264.610078,28.685156,41.442498;962455.994168,38962472.776079,28.868135,42.217878,962460.658024,38962563.542288,28.868165,42.217953
0;878565.564414,41664667.292245,28.461085,43.19916,878565.564414,41664667.292245,28.461085,43.19916;838455.049146,38012277.497421,28.685164,41.442512,838455.049146,38012277.497421,28.685164,41.442512;962463.181878,38962595.097907,28.868176,42.217983,962463.181878,38962595.097907,28.868176,42.217983
0;878576.768624,41665470.048274,28.461226,43.199673,878576.768624,41665470.048274,28.461226,43.199673;838457.7957,38012417.807258,28.685191,41.442608,838457.7957,38012417.807258,28.685191,41.442608;962467.804737,38962860.019814,28.868224,42.218156,962467.804737,38962860.019814,28.868224,42.218156
1;878577.311897,41665510.523292,28.461244,43.199708,878596.355189,41666033.360614,28.461468,43.200186;838457.982926,38012427.196992,28.685194,41.442615,838460.089251,38012490.393279,28.685237,41.442686;962467.916348,38962871.543449,28.868231,42.218168,962472.686838,38963025.324472,28.86831,42.218319
1;878598.039988,41666127.470851,28.461494,43.200258,878599.980724,41666235.578438,28.461571,43.200369;838460.413976,38012505.926691,28.685242,41.442699,838461.1704,38012524.629221,28.685257,41.442719;962473.572675,38963058.831721,28.868319,42.218346,962474.556767,38963093.165777,28.868346,42.218383
0;878600.632281,41666459.074203,28.461637,43.200542,878600.632281,41666459.074203,28.461637,43.200542;838461.34406,38012560.214168,28.685268,41.442748,838461.34406,38012560.214168,28.685268,41.442748;962474.977167,38963162.11331,28.868367,42.21844,962474.977167,38963162.11331,28.868367,42.21844
2;878603.782708,41666527.517984,28.461649,43.200599,878618.545682,41667409.599217,28.462042,43.201395;838461.925337,38012571.042087,28.68527,41.442757,838463.871084,38012678.517787,28.685342,41.442876;962475.991775,38963182.359824,28.868371,42.218457,962481.142719,38963428.834752,28.868509,42.218707
1;879350.274949,41689899.695654,28.463122,43.214059,879356.410813,41690052.326309,28.463217,43.214238;838601.951739,38016450.865722,28.685823,41.445329,838602.939495,38016476.164799,28.685842,41.44536;962726.929321,38970740.594782,28.869036,42.223054,962728.529093,38970776.083069,28.869063,42.223099
0;879360.963809,41690348.266318,28.463313,43.214475,879360.963809,41690348.266318,28.463313,43.214475;838606.115587,38016540.43505,28.68586,41.445412,838606.115587,38016540.43505,28.68586,41.445412;962731.571467,38970856.739708,28.86909,42.223166,962731.571467,38970856.739708,28.86909,42.223166
2;879362.671115,41690491.899665,28.46334,43.214568,879403.158181,41691971.340709,28.463995,43.215851;838607.243187,38016573.164444,28.685864,41.445434,838614.269677,38016759.114126,28.685998,41.445637;962732.990311,38970895.628698,28.869097,42.223194,962743.578046,38971200.782652,28.869286,42.223505
2;879403.270851,41692033.288868,28.464014,43.215897,879433.104096,41692429.882648,28.464208,43.216292;838614.320127,38016768.371296,28.686003,41.445646,838617.707395,38016814.664213,28.686044,41.445707;962743.707876,38971214.823803,28.869292,42.223517,962750.169589,38971292.395042,28.869349,42.223613
2;879447.466912,41692475.353517,28.464236,43.21636,879466.738914,41692671.931758,28.46425,43.216479;838621.623379,38016824.177313,28.68605,41.445721,838624.432135,38016852.637858,28.686054,41.445741;962755.744322,38971306.070606,28.869358,42.223633,962760.610712,38971351.128138,28.869362,42.223663
0;879476.907486,41693322.956929,28.464519,43.217015,879476.907486,41693322.956929,28.464519,43.217015;838626.366698,38016947.137463,28.686107,41.44583,838626.366698,38016947.137463,28.686107,41.44583;962763.309073,38971509.088662,28.869436,42.223801,962763.309073,38971509.088662,28.869436,42.223801
1;879479.336529,41693417.130066,28.464533,43.217069,879482.894442,41693554.931789,28.464605,43.217192;838627.018231,38016964.125405,28.686111,41.445841,838627.685388,38016990.493405,28.686125,41.445865;962764.176276,38971531.628753,28.869442,42.223816,962765.094815,38971570.330713,28.869461,42.22385
0;879486.498733,41693833.02984,28.464667,43.217381,879486.498733,41693833.02984,28.464667,43.217381;838629.074932,38017044.921465,28.686139,41.445905,838629.074932,38017044.921465,28.686139,41.445905;962766.041983,38971639.38885,28.869479,42.2239,962766.041983,38971639.38885,28.869479,42.2239
1;879492.258758,41694160.305536,28.464736,43.217603,879498.195269,41694286.288798,28.464873,43.217797;838631.294671,38017112.155248,28.686152,41.445952,838632.418616,38017127.998244,28.686178,41.445983;962768.304576,38971717.148921,28.869498,42.223958,962769.865341,38971744.51721,28.869535,42.224005
0;879500.75572,41694356.974051,28.464922,43.217882,879500.75572,41694356.974051,28.464922,43.217882;838632.808672,38017141.513588,28.686189,41.446,838632.808672,38017141.513588,28.686189,41.446;962770.239056,38971769.054944,28.869548,42.22403,962770.239056,38971769.054944,28.869548,42.22403
1;879502.467303,41694421.648377,28.464946,43.217933,879506.162535,41694578.452339,28.464979,43.218036;838633.259149,38017156.573568,28.686193,41.446012,838633.803283,38017182.115576,28.6862,41.44603;962770.875575,38971786.779778,28.869554,42.224044,962771.940097,38971825.808173,28.869563,42.224071
1;879509.272439,41694752.161328,28.465034,43.21817,879510.983843,41694917.064749,28.46507,43.218279;838634.103789,38017214.847345,28.686211,41.446057,838634.440973,38017241.345743,28.686219,41.446076;962772.449989,38971872.77993,28.869578,42.224107,962772.853756,38971913.81192,28.869588,42.224136
2;879511.668683,41694967.159945,28.46508,43.218312,879550.520522,41696353.845962,28.4657,43.219562;838634.54829,38017249.117639,28.686222,41.446082,838639.447264,38017432.271442,28.686345,41.446282;962773.103102,38971925.907144,28.869591,42.224144,962781.755187,38972211.865133,28.869765,42.224443
2;879555.320137,41696458.416394,28.4657,43.219615,879611.311582,41697030.59785,28.4663,43.220488;838639.834057,38017450.43769,28.686346,41.446293,838650.823246,38017542.192796,28.686446,41.446439;962782.486865,38972239.794924,28.869766,42.224458,962798.481306,38972375.982982,28.86991,42.224674
0;879684.841116,41697472.621992,28.46623,43.22072,879684.841116,41697472.621992,28.46623,43.22072;838661.826728,38017604.334443,28.686435,41.446475,838661.826728,38017604.334443,28.686435,41.446475;962817.454722,38972465.664644,28.869893,42.224725,962817.454722,38972465.664644,28.869893,42.224725
2;879685.461612,41697540.151692,28.466239,43.22076,879692.092135,41698133.195528,28.466508,43.221291;838662.320984,38017617.464525,28.686437,41.446483,838663.348159,38017690.858871,28.686494,41.446568;962817.949426,38972482.435712,28.869895,42.224736,962819.691727,38972605.582571,28.869971,42.224864
1;879693.614813,41698178.959297,28.466523,43.221326,879707.888803,41698603.400706,28.466733,43.221723;838663.714292,38017698.802016,28.686497,41.446575,838665.741424,38017759.496137,28.686542,41.446644;962819.870346,38972616.785939,28.869976,42.224874,962822.851447,38972711.477538,28.870036,42.224974
1;879708.592452,41698676.023976,28.466745,43.221765,879713.147853,41698801.253095,28.466798,43.221871;838665.822101,38017768.896075,28.686546,41.446651,838666.274614,38017789.581152,28.686555,41.446669;962823.101648,38972729.307687,28.87004,42.224985,962823.896497,38972759.170204,28.870053,42.225011
1;879714.264196,41698838.320247,28.466814,43.221904,879715.193258,41698967.588048,28.466912,43.222053;838666.546144,38017798.858847,28.686559,41.446677,838666.705625,38017818.16597,28.686579,41.446704;962824.201023,38972772.93876,28.870058,42.225022,962824.39906,38972803.162828,28.870085,42.225061
0;879719.76417,41699037.50924,28.466938,43.222119,879719.76417,41699037.50924,28.466938,43.222119;838667.170878,38017831.107582,28.686586,41.446717,838667.170878,38017831.107582,28.686586,41.446717;962825.332963,38972821.678604,28.870092,42.225078,962825.332963,38972821.678604,28.870092,42.225078
2;879720.297774,41699151.013385,28.466971,43.222205,879734.74862,41700083.385961,28.467263,43.222951;838667.553108,38017857.931093,28.686593,41.446737,838669.819124,38017985.163433,28.686652,41.446858;962825.689789,38972862.477333,28.870102,42.225106,962829.381485,38973057.207034,28.870183,42.225283
0;879739.610558,41700393.4784,28.467329,43.223169,879739.610558,41700393.4784,28.467329,43.223169;838671.588928,38018040.398788,28.686666,41.446901,838671.588928,38018040.398788,28.686666,41.446901;962831.09322,38973131.597474,28.8702,42.225339,962831.09322,38973131.597474,28.8702,42.225339
2;879743.322525,41700538.715147,28.467354,43.223272,879760.738087,41701543.869745,28.467756,43.224168;838672.112305,38018060.345647,28.686673,41.446918,838674.012317,38018181.892147,28.686758,41.447059;962831.677077,38973164.965918,28.870208,42.225365,962834.216536,38973358.918976,28.870325,42.225574
2;879768.788017,41701856.940463,28.467811,43.224367,879773.125897,41702126.670191,28.46781,43.224485;838678.019283,38018233.462594,28.686773,41.447099,838678.868235,38018276.462329,28.686773,41.44712;962838.766582,38973445.140676,28.870341,42.225633,962839.891136,38973506.173107,28.870342,42.225662
0;879776.724512,41702961.559021,28.468224,43.225255,879776.724512,41702961.559021,28.468224,43.225255;838679.275304,38018381.136595,28.686855,41.44724,838679.275304,38018381.136595,28.686855,41.44724;962840.410665,38973674.139105,28.870455,42.225842,962840.410665,38973674.139105,28.870455,42.225842
1;879777.594719,41703001.873076,28.46825,43.225292,879780.043777,41703141.441184,28.468302,43.225401;838679.394072,38018388.620509,28.686862,41.447248,838680.314368,38018410.009882,28.686874,41.447267;962840.596289,38973684.667372,28.870463,42.225852,962841.329547,38973717.9968,28.870478,42.22588
1;879780.17656,41703178.00667,28.468317,43.225434,879795.839624,41703325.599958,28.468352,43.225556;838680.343482,38018419.960556,28.686876,41.447275,838683.398504,38018449.892568,28.686882,41.447299;962841.421662,38973728.263807,28.870482,42.225889,962845.362521,38973771.35034,28.87049,42.225923
2;879796.155253,41703373.140903,28.468374,43.2256,879821.892106,41705656.121741,28.469159,43.227442;838683.426863,38018459.601927,28.686888,41.447309,838687.55426,38018784.524752,28.687051,41.447619;962845.447368,38973783.74911,28.870498,42.225936,962851.816808,38974277.346195,28.870719,42.226386
0;879824.107262,41705787.554808,28.469198,43.227543,879824.107262,41705787.554808,28.469198,43.227543;838688.403029,38018815.416667,28.687061,41.447643,838688.403029,38018815.416667,28.687061,41.447643;962852.798768,38974316.077673,28.870731,42.226417,962852.798768,38974316.077673,28.870731,42.226417
2;879825.190198,41705821.995119,28.469216,43.227577,879848.113858,41706604.871819,28.469499,43.228233;838688.885825,38018822.213365,28.687065,41.447651,838693.102757,38018935.086608,28.687123,41.44776;962853.215844,38974325.291689,28.870737,42.226428,962858.970671,38974496.791455,28.870815,42.226586
2;879850.374633,41706770.67465,28.469548,43.228358,879876.866676,41707932.920443,28.470032,43.229393;838693.678378,38018968.93992,28.687133,41.447786,838698.268405,38019134.030208,28.687232,41.447961;962859.870208,38974544.604149,28.870828,42.226622,962865.575781,38974793.394672,28.870961,42.226871
1;879880.901894,41707999.3992,28.470061,43.22945,879893.338766,41708374.277141,28.470241,43.229808;838698.704072,38019145.330051,28.687239,41.447972,838701.168425,38019197.159113,28.687278,41.448033;962866.556778,38974809.198032,28.87097,42.226886,962869.948432,38974884.727991,28.871022,42.226972
0;879898.447856,41708546.340979,28.470283,43.229932,879898.447856,41708546.340979,28.470283,43.229932;838702.690555,38019237.669728,28.687287,41.448063,838702.690555,38019237.669728,28.687287,41.448063;962871.743159,38974939.166906,28.871034,42.22701,962871.743159,38974939.166906,28.871034,42.22701
1;879899.374884,41708574.157204,28.470294,43.229956,879899.499271,41708631.230502,28.47033,43.230021;838702.8497,38019243.356774,28.687289,41.448068,838702.959969,38019252.23745,28.687298,41.448081;962872.031174,38974946.930215,28.871037,42.227018,962872.177977,38974963.337141,28.871047,42.227035
2;879901.211308,41708718.617763,28.470368,43.230103,879924.137008,41709479.08542,28.470839,43.230922;838703.92448,38019274.987763,28.687306,41.448101,838707.899917,38019384.881936,28.687396,41.448237;962873.231568,38974995.275486,28.871057,42.227062,962878.249563,38975158.005972,28.871182,42.227258
0;879962.792395,41709659.267972,28.47084,43.231036,879962.792395,41709659.267972,28.47084,43.231036;838713.701858,38019407.169198,28.687398,41.448254,838713.701858,38019407.169198,28.687398,41.448254;962887.541622,38975192.501914,28.871183,42.227283,962887.541622,38975192.501914,28.871183,42.227283
1;879964.148167,41709789.787877,28.470876,43.231127,879964.148167,41709789.787877,28.470876,43.231127;838714.491583,38019431.814295,28.687405,41.448272,838714.491583,38019431.814295,28.687405,41.448272;962888.277152,38975228.740897,28.871193,42.227308,962888.277152,38975228.740897,28.871193,42.227308
1;879965.828356,41709965.525212,28.470916,43.23126,879979.828859,41710170.463593,28.470985,43.231433;838715.051664,38019471.627747,28.687413,41.448301,838718.434294,38019513.073152,28.687428,41.448337;962888.899822,38975284.671602,28.871202,42.227348,962893.694309,38975340.772788,28.871221,42.227396
0;879986.557118,41710392.664062,28.471047,43.231594,879986.557118,41710392.664062,28.471047,43.231594;838722.076791,38019576.697858,28.68744,41.448382,838722.076791,38019576.697858,28.68744,41.448382;962897.759837,38975414.644805,28.871237,42.227449,962897.759837,38975414.644805,28.871237,42.227449
