Estimulo;C1;C2;C3;C4;C5
0;824178.949254,31568792.692773,31.534943,40.460708;165607.87303,11913209.353579,34.930231,26.78654;173875.808359,12020786.247706,34.871344,26.86921;775251.709281,21210577.652434,33.494939,35.105459;251378.187808,11193768.419217,34.463218,25.773238
3;824179.302584,31568795.677489,31.534943,40.46071;165608.32577,11913211.80044,34.93023,26.786543;173876.066463,12020788.489702,34.871344,26.869213;775251.866517,21210579.660772,33.494939,35.10546;251378.285241,11193770.28899,34.463218,25.773241
0;824179.850172,31568798.897419,31.534942,40.460711;165608.850344,11913216.648679,34.930227,26.786547;173876.557881,12020791.099639,34.871342,26.869215;775252.261385,21210582.323545,33.494938,35.105462;251378.871997,11193773.786652,34.463216,25.773244
2;824179.914547,31568801.403611,31.534942,40.460713;165608.863419,11913219.879891,34.930227,26.78655;173876.588353,12020793.690245,34.871341,26.869217;775252.295457,21210584.563402,33.494938,35.105464;251378.879686,11193776.432237,34.463215,25.773246
0;824179.973158,31568810.437729,31.534942,40.460717;165608.962724,11913229.739636,34.930223,26.786558;173876.745981,12020801.347205,34.871338,26.869223;775252.652144,21210591.812382,33.494937,35.105468;251379.000774,11193781.925433,34.463213,25.773251
4;824180.011543,31568814.655592,31.534942,40.46072;165609.078875,11913231.65078,34.930224,26.786561;173876.866231,12020803.315019,34.871338,26.869226;775253.124734,21210594.169558,33.494936,35.10547;251379.186843,11193783.128347,34.463214,25.773253
0;824180.221481,31568820.547982,31.534942,40.460724;165609.196892,11913236.892697,34.930223,26.786565;173877.123253,12020806.866516,34.871338,26.869229;775253.397713,21210597.194153,33.494936,35.105473;251379.607477,11193787.313443,34.463213,25.773257
1;824180.258662,31568825.03485,31.534942,40.460727;165609.21503,11913240.992307,34.930222,26.78657;173877.182035,12020812.526714,34.871336,26.869234;775253.476681,21210603.316981,33.494935,35.105477;251379.70272,11193792.333671,34.463211,25.773262
0;824180.51851,31568827.455288,31.534943,40.46073;165609.407928,11913245.058924,34.930224,26.786576;173877.33374,12020814.9192,34.871337,26.869238;775253.681821,21210605.687844,33.494935,35.105479;251379.930838,11193794.981286,34.463211,25.773265
0;824181.770714,31568836.895164,31.534942,40.460735;165610.458008,11913253.263573,34.930219,26.786583;173878.538031,12020821.599357,34.871332,26.869243;775254.770206,21210612.319041,33.494933,35.105483;251380.994144,11193800.712949,34.463207,25.77327
4;824182.023005,31568838.782102,31.534941,40.460736;165610.589477,11913256.710399,34.930218,26.786586;173878.708961,12020823.759724,34.871331,26.869246;775254.9461,21210614.220995,33.494932,35.105484;251381.068341,11193804.003487,34.463206,25.773273
0;824182.183994,31568850.295062,31.53494,40.460742;165610.827731,11913265.887519,34.930215,26.786594;173878.944314,12020834.511686,34.871326,26.869254;775255.227844,21210626.133909,33.494929,35.105492;251381.259532,11193815.084006,34.463199,25.773282
4;824182.246735,31568852.375088,31.53494,40.460743;165610.851302,11913269.424346,34.930214,26.786597;173878.969886,12020836.653225,34.871326,26.869257;775255.257049,21210627.808248,33.494929,35.105493;251381.361177,11193817.087236,34.463199,25.773285
0;824182.498081,31568857.02581,31.53494,40.460746;165611.037941,11913271.85516,34.930213,26.7866;173879.080766,12020839.938473,34.871324,26.869259;775255.451138,21210630.912028,33.494929,35.105495;251381.600325,11193821.345503,34.463197,25.773288
