Estimulo;C2;C3;C4
1;827917.609502,35036036.622114,29.762576,40.73763,827919.957515,35036123.814933,29.76263,40.737718;406643.355397,24221763.155882,32.990104,36.279639,406649.504929,24221968.64733,32.9902,36.279855;927400.384413,33206662.957012,30.640129,40.581079,927406.70431,33206882.152261,30.640249,40.581296
0;827920.612605,35036173.804631,29.762641,40.737757,827920.612605,35036173.804631,29.762641,40.737757;406650.862821,24222073.91096,32.99021,36.279949,406650.862821,24222073.91096,32.99021,36.279949;927408.284989,33206994.851763,30.64027,40.581389,927408.284989,33206994.851763,30.64027,40.581389
1;827923.005362,35036335.087236,29.762696,40.737904,827924.742768,35036447.581717,29.762737,40.738012;406654.084388,24222444.008821,32.990283,36.280306,406657.880228,24222666.848345,32.990343,36.280559;927411.001517,33207384.090504,30.640386,40.581738,927414.924498,33207623.904536,30.640476,40.581989
1;827926.669039,35036479.738092,29.762738,40.738033,827926.992173,35036583.620711,29.762772,40.738116;406662.676234,24222729.236904,32.99034,36.280608,406662.827398,24222978.64421,32.990385,36.280817;927420.428394,33207695.973436,30.640477,40.582039,927420.71602,33207964.028253,30.640547,40.582248
1;827927.95108,35036626.750856,29.762794,40.738166,827928.321399,35036705.210303,29.762831,40.738233;406664.049987,24223074.22703,32.99042,36.280938,406664.94597,24223287.917727,32.990473,36.281116;927422.029759,33208064.362796,30.640594,40.582368,927422.84204,33208288.236662,30.64067,40.582544
0;827928.836322,35036772.969259,29.762836,40.738277,827928.836322,35036772.969259,29.762836,40.738277;406666.717858,24223434.020103,32.990463,36.281221,406666.717858,24223434.020103,32.990463,36.281221;927424.614012,33208436.348921,30.640678,40.582645,927424.614012,33208436.348921,30.640678,40.582645
1;827929.459186,35036818.977151,29.762852,40.738319,827931.273158,35036925.414605,29.762873,40.738394;406667.762892,24223535.548094,32.990487,36.281323,406671.249688,24223755.284244,32.990509,36.281498;927425.718574,33208536.074943,30.640714,40.582742,927429.869199,33208763.078267,30.640761,40.582914
0;827934.731312,35037183.034738,29.762943,40.738612,827934.731312,35037183.034738,29.762943,40.738612;406679.535919,24224359.088216,32.990576,36.282031,406679.535919,24224359.088216,32.990576,36.282031;927439.121358,33209404.607946,30.640899,40.583441,927439.121358,33209404.607946,30.640899,40.583441
2;827936.541051,35037222.161209,29.762958,40.738645,827939.388677,35037398.361944,29.762955,40.738742;406682.300491,24224454.587144,32.990597,36.282115,406688.182781,24224842.816401,32.990538,36.282356;927442.327138,33209506.459813,30.640929,40.583524,927449.00173,33209928.512405,30.640907,40.58376
1;827940.878453,35037468.201566,29.762967,40.738795,827947.709483,35037547.416966,29.762991,40.738871;406691.640892,24225009.545585,32.990542,36.282492,406706.349625,24225208.131765,32.990557,36.282685;927453.338231,33210105.037429,30.640928,40.583892,927470.313015,33210324.889402,30.640968,40.58409
2;827948.145631,35037609.647293,29.763007,40.738924,827948.969549,35037661.978807,29.763014,40.738959;406708.332288,24225344.193105,32.99057,36.282815,406709.561263,24225475.810833,32.990567,36.282907;927472.367951,33210466.69696,30.640999,40.584217,927473.52558,33210606.896548,30.641008,40.584306
0;827952.709282,35037854.479947,29.76305,40.739104,827952.709282,35037854.479947,29.76305,40.739104;406717.616286,24225941.521836,32.99058,36.283273,406717.616286,24225941.521836,32.99058,36.283273;927481.708671,33211088.20969,30.641077,40.584661,927481.708671,33211088.20969,30.641077,40.584661
2;827953.709366,35038021.934119,29.763092,40.739231,827959.701552,35038106.76067,29.763089,40.739281;406720.789327,24226329.436977,32.990628,36.283594,406732.244084,24226492.750438,32.990603,36.283701;927484.981378,33211502.963613,30.641164,40.584978,927497.133426,33211685.3191,30.641155,40.585085
2;827960.647898,35038153.736345,29.763106,40.739328,827962.462995,35038190.374446,29.763113,40.739355;406734.348387,24226603.051744,32.990624,36.283818,406737.518228,24226685.53695,32.990628,36.283885;927499.363143,33211805.113329,30.64119,40.585204,927502.608558,33211898.840726,30.641202,40.585271
0;827966.763703,35038380.408354,29.763159,40.739506,827966.763703,35038380.408354,29.763159,40.739506;406744.953793,24227119.272112,32.990672,36.284256,406744.953793,24227119.272112,32.990672,36.284256;927510.310379,33212350.470288,30.641294,40.585633,927510.310379,33212350.470288,30.641294,40.585633
2;827969.86266,35038424.472665,29.763169,40.73954,827970.540013,35038489.3058,29.763173,40.739582;406749.482416,24227224.78431,32.990681,36.284341,406751.072822,24227360.728835,32.990673,36.28444;927514.77577,33212459.248273,30.641313,40.585714,927516.043202,33212600.498666,30.64132,40.585808
1;827978.103331,35038727.710503,29.763226,40.739776,827980.771923,35038795.364583,29.763254,40.739841;406759.957936,24227888.500113,32.990721,36.284909,406765.187458,24228038.377745,32.990759,36.285063;927524.809369,33213153.896485,30.641431,40.586267,927530.801107,33213316.491164,30.641487,40.586422
0;827987.094704,35039005.161032,29.763294,40.74001,827987.094704,35039005.161032,29.763294,40.74001;406776.397753,24228513.516382,32.99078,36.285475,406776.397753,24228513.516382,32.99078,36.285475;927541.637066,33213834.37005,30.641565,40.586836,927541.637066,33213834.37005,30.641565,40.586836
2;827987.392607,35039065.191092,29.763306,40.740055,827991.288312,35039146.785278,29.763313,40.740113;406776.908501,24228654.084551,32.990788,36.285587,406779.615682,24228800.473258,32.990792,36.285708;927542.144165,33213993.524456,30.641586,40.586951,927544.279784,33214149.484967,30.641609,40.587071
2;827992.487299,35039219.912784,29.763324,40.740166,827997.943386,35039274.57859,29.763337,40.740221;406781.874054,24228968.358417,32.990793,36.285835,406789.935362,24229080.307074,32.990803,36.285961;927547.655878,33214333.492308,30.641628,40.587201,927555.217617,33214469.442749,30.641654,40.587332
0;828007.802337,35039576.13017,29.763367,40.740432,828007.802337,35039576.13017,29.763367,40.740432;406807.384365,24229758.38684,32.990773,36.286468,406807.384365,24229758.38684,32.990773,36.286468;927573.891609,33215211.200332,30.641699,40.587842,927573.891609,33215211.200332,30.641699,40.587842
2;828009.338163,35039802.628095,29.763403,40.74059,828009.91829,35039867.121648,29.763422,40.740644;406810.535321,24230269.155154,32.990784,36.286849,406812.223332,24230445.365537,32.990795,36.286992;927577.174569,33215769.900803,30.641763,40.588226,927579.029996,33215966.693061,30.641795,40.588373
2;828010.20652,35039940.443218,29.763428,40.740693,828013.111184,35040070.051004,29.763428,40.740765;406812.514399,24230613.110021,32.990788,36.287113,406818.456503,24230884.664171,32.990758,36.287282;927579.420126,33216156.108448,30.641805,40.588498,927585.399328,33216453.671492,30.641802,40.588665
2;828014.77781,35040264.727042,29.763456,40.740901,828017.444747,35040366.339664,29.76346,40.740959;406821.236038,24231323.606483,32.990761,36.287614,406826.797097,24231558.028904,32.990742,36.287761;927588.131836,33216948.872575,30.641851,40.589008,927594.42356,33217210.188079,30.641856,40.589159
0;828018.975855,35040406.318282,29.763467,40.74099,828018.975855,35040406.318282,29.763467,40.74099;406828.283741,24231653.738105,32.990743,36.287836,406828.283741,24231653.738105,32.990743,36.287836;927596.144991,33217324.472099,30.641865,40.589237,927596.144991,33217324.472099,30.641865,40.589237
2;828019.904248,35040497.06191,29.763484,40.741066,828021.178324,35040535.708718,29.763497,40.741102;406830.261392,24231860.468786,32.990753,36.288025,406834.512556,24231950.164431,32.990767,36.288115;927598.749239,33217549.758054,30.641903,40.589431,927603.837784,33217647.052927,30.641929,40.589523
1;828023.42876,35040625.36264,29.763524,40.741181,828023.640146,35040683.303482,29.763565,40.741255;406840.148399,24232150.701662,32.9908,36.288312,406841.128365,24232276.996355,32.990869,36.288486;927609.378571,33217867.47154,30.641984,40.589719,927610.617742,33217998.98641,30.642072,40.589893
2;828025.979748,35040840.354814,29.76359,40.741371,828027.226533,35040900.432723,29.763599,40.741413;406844.858751,24232634.049664,32.990883,36.288769,406847.975363,24232777.257337,32.990884,36.28888;927614.08399,33218387.562979,30.64212,40.590171,927617.230616,33218552.99709,30.642135,40.590285
0;828027.514413,35041002.959098,29.76361,40.741475,828027.514413,35041002.959098,29.76361,40.741475;406848.533872,24233023.461883,32.990878,36.289038,406848.533872,24233023.461883,32.990878,36.289038;927617.619191,33218812.508787,30.642153,40.590439,927617.619191,33218812.508787,30.642153,40.590439
1;828030.56984,35041119.248254,29.763616,40.741543,828035.657752,35041167.980311,29.763635,40.741591;406854.683155,24233293.414955,32.990858,36.289209,406867.291335,24233404.452182,32.990882,36.289324;927623.297451,33219109.586138,30.642157,40.590609,927636.39294,33219227.74954,30.642196,40.590725
2;828037.28455,35041362.92921,29.763681,40.741761,828040.004437,35041473.491608,29.763686,40.741827;406870.932472,24233859.692929,32.990915,36.289744,406876.589029,24234099.654527,32.990897,36.289905;927640.705245,33219707.301885,30.642285,40.59114,927646.240143,33219963.034965,30.642291,40.591298
0;828042.228048,35041639.054358,29.763715,40.741952,828042.228048,35041639.054358,29.763715,40.741952;406880.835705,24234478.353496,32.990908,36.290215,406880.835705,24234478.353496,32.990908,36.290215;927650.266059,33220382.980377,30.642344,40.591612,927650.266059,33220382.980377,30.642344,40.591612
1;828043.672379,35041789.039805,29.763754,40.742076,828046.45969,35041869.633695,29.763781,40.742149;406884.333246,24234808.148754,32.990948,36.290513,406889.59414,24234982.347811,32.990985,36.290686;927653.904637,33220742.129768,30.642423,40.591914,927659.862341,33220930.483336,30.64248,40.592088
0;828049.459952,35042185.380707,29.763858,40.742408,828049.459952,35042185.380707,29.763858,40.742408;406895.737139,24235686.994918,32.991056,36.291314,406895.737139,24235686.994918,32.991056,36.291314;927666.064265,33221692.181783,30.642634,40.592718,927666.064265,33221692.181783,30.642634,40.592718
1;828053.894071,35042352.410624,29.763907,40.742557,828059.913263,35042410.443147,29.763937,40.742616;406906.12298,24236067.527062,32.991098,36.291673,406921.557599,24236203.166035,32.991148,36.291825;927676.496515,33222116.263215,30.642722,40.593085,927693.988918,33222278.158088,30.642786,40.593244
2;828063.111004,35042796.851016,29.763994,40.742883,828063.609237,35042885.941539,29.764005,40.742948;406927.615697,24237114.590069,32.991151,36.292489,406929.120447,24237310.336852,32.991149,36.292648;927699.184854,33223289.954432,30.642884,40.593922,927701.039267,33223505.930953,30.642906,40.594086
0;828064.626047,35042941.558939,29.764007,40.742982,828064.626047,35042941.558939,29.764007,40.742982;406931.775366,24237436.116122,32.991134,36.29273,406931.775366,24237436.116122,32.991134,36.29273;927704.009101,33223638.258827,30.642905,40.594167,927704.009101,33223638.258827,30.642905,40.594167
1;828067.277985,35043162.26517,29.764052,40.743151,828067.693571,35043219.67832,29.764084,40.743213;406934.397132,24237931.871405,32.99117,36.293145,406935.359501,24238064.259872,32.991222,36.293294;927707.062875,33224185.740317,30.642997,40.594591,927708.262472,33224333.671662,30.643069,40.594748
0;828069.614467,35043513.313542,29.764132,40.743424,828069.614467,35043513.313542,29.764132,40.743424;406939.331478,24238727.314596,32.991238,36.29381,406939.331478,24238727.314596,32.991238,36.29381;927712.09072,33225056.869788,30.643157,40.595266,927712.09072,33225056.869788,30.643157,40.595266
1;828071.050356,35043577.060376,29.764145,40.743473,828071.730309,35043661.333732,29.764166,40.743539;406941.335759,24238875.442813,32.991248,36.293932,406942.64965,24239061.375473,32.99127,36.294093;927714.030001,33225227.136934,30.643185,40.595396,927715.628824,33225439.551349,30.643227,40.595564
2;828071.992738,35043723.353472,29.764182,40.743583,828073.629671,35043830.211227,29.764202,40.74366;406943.107832,24239213.6344,32.991282,36.294203,406947.468418,24239436.90762,32.991302,36.294383;927716.18583,33225609.97987,30.643255,40.595678,927720.903711,33225872.443196,30.643297,40.595868
0;828078.936164,35044112.559584,29.764266,40.743887,828078.936164,35044112.559584,29.764266,40.743887;406955.387063,24240074.853304,32.991358,36.294929,406955.387063,24240074.853304,32.991358,36.294929;927728.920894,33226584.014447,30.643426,40.596428,927728.920894,33226584.014447,30.643426,40.596428
1;828081.250407,35044420.960971,29.76433,40.744116,828081.250407,35044420.960971,29.76433,40.744116;406960.561417,24240757.691955,32.991413,36.295482,406960.561417,24240757.691955,32.991413,36.295482;927734.793055,33227353.286867,30.643555,40.597002,927734.793055,33227353.286867,30.643555,40.597002
0;828173.600082,35047771.856708,29.765058,40.74681,828173.600082,35047771.856708,29.765058,40.74681;407114.770745,24248000.201397,32.991999,36.301806,407114.770745,24248000.201397,32.991999,36.301806;927899.678956,33235405.211647,30.645005,40.603483,927899.678956,33235405.211647,30.645005,40.603483
1;828176.235976,35047981.209708,29.765131,40.746989,828181.545855,35048057.522183,29.76515,40.747058;407119.350587,24248485.018619,32.99209,36.302234,407130.168619,24248655.040964,32.992107,36.302398;927903.985139,33235918.10152,30.645142,40.603902,927916.449637,33236105.702836,30.645175,40.604063
2;828182.035687,35048106.357878,29.765169,40.747104,828185.652697,35048536.26455,29.765129,40.747293;407131.147131,24248767.861031,32.99213,36.302509,407138.9214,24249732.590319,32.991926,36.30298;927917.334488,33236229.573089,30.64521,40.604174,927925.673652,33237303.250156,30.645088,40.604645
1;828186.202349,35048603.398025,29.765151,40.747352,828186.750869,35048683.832159,29.76516,40.747404;407140.503108,24249881.358122,32.99195,36.303117,407141.352929,24250060.447876,32.991948,36.303241;927927.148721,33237464.555116,30.645127,40.604779,927928.143262,33237654.043725,30.645142,40.604899
0;828188.07442,35048748.563949,29.765178,40.747458,828188.07442,35048748.563949,29.765178,40.747458;407143.510396,24250197.219307,32.991972,36.30337,407143.510396,24250197.219307,32.991972,36.30337;927930.155912,33237793.059745,30.645183,40.605024,927930.155912,33237793.059745,30.645183,40.605024
1;828194.874931,35049077.724981,29.765236,40.747699,828195.751998,35049138.070563,29.765265,40.747759;407155.548961,24250936.876454,32.991994,36.303943,407157.349025,24251071.921827,32.992033,36.304082;927941.6394,33238588.980729,30.645281,40.605589,927943.319614,33238735.057401,30.645335,40.605727
0;828196.204139,35049193.668835,29.765286,40.747807,828196.204139,35049193.668835,29.765286,40.747807;407158.003183,24251213.124737,32.992055,36.304199,407158.003183,24251213.124737,32.992055,36.304199;927943.960836,33238883.346083,30.645371,40.605841,927943.960836,33238883.346083,30.645371,40.605841
2;828198.89106,35049529.536849,29.765352,40.748071,828199.213228,35049600.451749,29.765369,40.748134;407162.892634,24251932.63388,32.992098,36.304809,407163.719676,24252101.016542,32.992105,36.304965;927949.231192,33239663.037906,30.645493,40.606448,927950.020397,33239848.209447,30.645519,40.606604
2;828200.396463,35049637.180559,29.765384,40.748173,828203.429592,35049726.769038,29.765394,40.748239;407165.124565,24252193.77065,32.992121,36.30506,407171.540418,24252386.356614,32.992116,36.305217;927951.635879,33239951.703977,30.645547,40.606702,927958.750189,33240158.66241,30.645564,40.606856
0;828209.021865,35049785.412599,29.765406,40.748285,828209.021865,35049785.412599,29.765406,40.748285;407180.831366,24252523.643673,32.992123,36.305328,407180.831366,24252523.643673,32.992123,36.305328;927968.684254,33240305.14231,30.645587,40.606966,927968.684254,33240305.14231,30.645587,40.606966
1;828209.938959,35049815.764353,29.765421,40.748316,828214.099249,35049946.455368,29.76546,40.748428;407183.497442,24252586.452795,32.992146,36.305397,407191.899078,24252859.242574,32.99219,36.305652;927971.661703,33240376.06711,30.645616,40.607036,927980.977838,33240679.501785,30.645691,40.607296
1;828214.286184,35049999.346723,29.765471,40.748463,828215.705265,35050078.61325,29.76551,40.748541;407192.322981,24252968.099065,32.992201,36.305729,407195.100488,24253171.312611,32.99226,36.305927;927981.392943,33240795.330776,30.645712,40.607371,927984.256463,33241009.226093,30.645795,40.60757
1;828217.251114,35050128.125432,29.765529,40.748587,828217.829381,35050213.730289,29.765556,40.748657;407198.334434,24253281.576875,32.992285,36.306034,407199.638013,24253479.360762,32.992317,36.306203;927987.561968,33241132.17362,30.645831,40.607679,927988.753648,33241348.563082,30.645886,40.60785
0;828219.383355,35050268.220996,29.765587,40.748724,828219.383355,35050268.220996,29.765587,40.748724;407201.450262,24253587.555884,32.992365,36.306354,407201.450262,24253587.555884,32.992365,36.306354;927990.695799,33241468.679689,30.645949,40.608002,927990.695799,33241468.679689,30.645949,40.608002
2;828221.244566,35050372.623667,29.765594,40.748787,828222.455862,35050421.704893,29.765604,40.748827;407204.434599,24253806.93782,32.992358,36.306505,407206.018672,24253909.513699,32.992364,36.306597;927993.954891,33241703.25698,30.645961,40.60815,927996.076228,33241812.979511,30.645979,40.60824
2;828226.315261,35050624.363757,29.765636,40.748977,828228.611432,35050698.617342,29.765645,40.749031;407211.880209,24254348.838339,32.992369,36.306941,407215.062376,24254485.70917,32.992373,36.307056;928001.488017,33242277.681696,30.646033,40.608579,928004.571165,33242412.818319,30.646055,40.608687
0;828230.744903,35050898.390795,29.765678,40.749183,828230.744903,35050898.390795,29.765678,40.749183;407218.374205,24254918.332498,32.992383,36.307413,407218.374205,24254918.332498,32.992383,36.307413;928007.887215,33242878.398921,30.646112,40.60904,928007.887215,33242878.398921,30.646112,40.60904
1;828231.46554,35051054.852204,29.765721,40.749308,828233.633187,35051129.343614,29.765755,40.749377;407220.163271,24255275.114277,32.992424,36.307712,407223.474935,24255436.551652,32.992468,36.307864;928009.667334,33243264.063888,30.646192,40.609339,928012.662439,33243444.943546,30.646255,40.609497
0;828240.076207,35051486.766837,29.765819,40.749648,828240.076207,35051486.766837,29.765819,40.749648;407234.698821,24256222.523147,32.992492,36.3085,407234.698821,24256222.523147,32.992492,36.3085;928024.413007,33244296.244877,30.646367,40.610131,928024.413007,33244296.244877,30.646367,40.610131
1;828240.502092,35051568.275109,29.765832,40.749706,828244.362935,35051691.014419,29.765855,40.749794;407235.779284,24256403.531524,32.992494,36.308634,407240.834491,24256619.979945,32.992523,36.308818;928025.665007,33244490.411317,30.646388,40.610264,928030.030603,33244730.202458,30.646442,40.610452
2;828244.807305,35051746.431774,29.76586,40.749831,828245.078168,35051816.973192,29.765879,40.749884;407241.521052,24256742.842542,32.992519,36.308907,407241.991649,24256894.844447,32.992538,36.309028;928030.874783,33244873.67791,30.646449,40.610544,928031.273684,33245044.803324,30.646481,40.610668
0;828248.218704,35051999.219083,29.765923,40.75004,828248.218704,35051999.219083,29.765923,40.75004;407247.781821,24257310.61299,32.992567,36.309395,407247.781821,24257310.61299,32.992567,36.309395;928037.112989,33245504.259619,30.646556,40.611038,928037.112989,33245504.259619,30.646556,40.611038
1;828250.341326,35052065.040871,29.765935,40.750088,828255.741751,35052148.053029,29.76595,40.750156;407251.546212,24257457.319802,32.992571,36.30951,407260.544126,24257623.18097,32.992575,36.309655;928040.555638,33245668.443243,30.646576,40.611154,928050.376882,33245849.892525,30.6466,40.611299
1;828261.039784,35052388.958549,29.766044,40.750389,828262.628592,35052490.381509,29.766065,40.750469;407269.886609,24258132.702596,32.992701,36.310189,407272.342219,24258357.52271,32.992717,36.310377;928059.835666,33246405.273644,30.646792,40.611841,928062.452392,33246656.12464,30.646833,40.612036
1;828263.363929,35052590.731753,29.76608,40.750538,828263.650514,35052657.026351,29.766088,40.750582;407273.467159,24258560.616581,32.992722,36.310534,407275.000358,24258710.46126,32.992716,36.310637;928063.683291,33246884.593046,30.646861,40.612198,928065.586057,33247054.23654,30.64687,40.612304
0;828263.980967,35052704.616832,29.766126,40.750641,828263.980967,35052704.616832,29.766126,40.750641;407275.403848,24258817.367799,32.992778,36.310771,407275.403848,24258817.367799,32.992778,36.310771;928066.230734,33247171.747865,30.646949,40.612444,928066.230734,33247171.747865,30.646949,40.612444
1;828265.422805,35052767.816126,29.766152,40.7507,828265.643385,35052801.43423,29.766177,40.750747;407278.828574,24258959.564454,32.992812,36.31091,407279.751498,24259020.968225,32.992854,36.311012;928070.292251,33247336.937927,30.646999,40.612592,928071.585612,33247413.721898,30.647053,40.612702
2;828269.032978,35053000.255432,29.766223,40.750908,828270.106288,35053068.108842,29.766238,40.75097;407284.271931,24259448.260379,32.992888,36.311384,407285.816515,24259590.772859,32.992899,36.311524;928076.578313,33247892.089566,30.64714,40.613088,928078.71766,33248057.236421,30.64717,40.613237
2;828271.241669,35053143.072839,29.766248,40.751017,828273.578484,35053204.193441,29.766259,40.751061;407287.997865,24259758.889574,32.9929,36.311635,407291.868402,24259886.574686,32.992904,36.311735;928081.485426,33248255.512212,30.647186,40.613356,928085.509225,33248403.595093,30.647205,40.613461
0;828279.53616,35053306.434507,29.766264,40.751126,828279.53616,35053306.434507,29.766264,40.751126;407303.188584,24260089.522941,32.992887,36.311879,407303.188584,24260089.522941,32.992887,36.311879;928097.830287,33248640.028682,30.647208,40.613613,928097.830287,33248640.028682,30.647208,40.613613
2;828281.421398,35053488.08443,29.766282,40.751249,828283.804348,35053586.036958,29.766297,40.751323;407306.248544,24260456.602546,32.992871,36.312143,407313.394157,24260623.7684,32.992885,36.312295;928101.74598,33249059.193348,30.647231,40.613889,928110.557903,33249257.205317,30.647266,40.614053
2;828285.257892,35053805.586239,29.766324,40.751462,828288.470085,35053839.7507,29.766337,40.751495;407316.867386,24261097.671942,32.992883,36.312621,407322.528805,24261168.296804,32.992904,36.312697;928114.520001,33249813.919435,30.647312,40.614403,928121.454678,33249895.513976,30.647343,40.614485
0;828290.136172,35053939.02517,29.766358,40.751581,828290.136172,35053939.02517,29.766358,40.751581;407326.130029,24261372.52903,32.992917,36.312889,407326.130029,24261372.52903,32.992917,36.312889;928125.66945,33250141.279715,30.647381,40.614693,928125.66945,33250141.279715,30.647381,40.614693
1;828291.112804,35053988.433963,29.76637,40.751619,828295.664074,35054116.97538,29.766394,40.751715;407327.160636,24261471.092877,32.992929,36.312974,407334.129347,24261757.875418,32.992935,36.313197;928126.772357,33250252.734028,30.647407,40.614783,928134.634453,33250593.610977,30.647444,40.615023
1;828300.138874,35054292.191227,29.766423,40.751852,828301.515756,35054444.629063,29.766439,40.751949;407344.257536,24262122.893571,32.99294,36.313506,407347.08934,24262444.273509,32.992932,36.313727;928146.441235,33251005.031794,30.647497,40.615348,928149.702506,33251390.933135,30.647521,40.61559
0;828302.973843,35054600.944895,29.76648,40.752073,828302.973843,35054600.944895,29.76648,40.752073;407349.747978,24262778.750171,32.992971,36.314011,407349.747978,24262778.750171,32.992971,36.314011;928152.515493,33251782.355875,30.647597,40.615891,928152.515493,33251782.355875,30.647597,40.615891
2;828304.876001,35054825.477958,29.766526,40.75225,828305.609875,35054873.127316,29.766534,40.75229;407354.026724,24263270.208802,32.992995,36.314424,407354.967422,24263368.266174,32.992998,36.314514;928157.060367,33252347.76531,30.647683,40.61633,928157.865509,33252458.783378,30.647701,40.616426
2;828306.687847,35054957.307385,29.766553,40.752349,828307.352454,35055032.910182,29.766575,40.752414;407356.620298,24263551.012834,32.993016,36.314652,407357.643045,24263731.709018,32.993034,36.314807;928159.700406,33252676.898408,30.64774,40.616577,928160.903552,33252890.315187,30.647779,40.616745
0;828310.423915,35055278.5855,29.766607,40.752574,828310.423915,35055278.5855,29.766607,40.752574;407363.173108,24264273.887587,32.993032,36.315181,407363.173108,24264273.887587,32.993032,36.315181;928167.138352,33253528.774038,30.647837,40.61715,928167.138352,33253528.774038,30.647837,40.61715
2;828316.041211,35055588.324924,29.766671,40.752815,828316.915744,35055639.728947,29.766692,40.752866;407372.91665,24264928.449411,32.993068,36.315721,407373.522261,24265052.319551,32.993093,36.315843;928177.198326,33254300.392714,30.647949,40.617729,928177.797352,33254442.915287,30.647991,40.61786
0;828319.417558,35055889.248001,29.766725,40.753029,828319.417558,35055889.248001,29.766725,40.753029;407377.049235,24265562.658052,32.993096,36.316202,407377.049235,24265562.658052,32.993096,36.316202;928181.556599,33255026.825637,30.648049,40.618238,928181.556599,33255026.825637,30.648049,40.618238
1;828329.980789,35056408.27437,29.766824,40.753425,828330.365182,35056447.641303,29.766838,40.75346;407395.10237,24266622.230773,32.993154,36.317069,407395.565608,24266704.751942,32.99317,36.317145;928201.83839,33256254.774175,30.648239,40.619169,928202.442296,33256348.638069,30.648268,40.61925
0;828330.668561,35056506.005925,29.766855,40.753505,828330.668561,35056506.005925,29.766855,40.753505;407396.386216,24266843.512648,32.993186,36.317254,407396.386216,24266843.512648,32.993186,36.317254;928203.496196,33256503.877092,30.648301,40.619366,928203.496196,33256503.877092,30.648301,40.619366
2;828332.00881,35056584.40447,29.766865,40.753554,828332.816302,35056657.776036,29.766869,40.753602;407398.92524,24267014.121218,32.993184,36.317369,407400.817972,24267169.74051,32.993173,36.317478;928206.415017,33256706.311914,30.648318,40.61949,928208.63666,33256893.425325,30.648325,40.619611
2;828334.105356,35056731.843946,29.766898,40.753675,828335.253135,35056788.126895,29.766906,40.753714;407403.450131,24267334.671871,32.993203,36.317646,407405.965026,24267477.249517,32.9932,36.317748;928212.158859,33257092.958018,30.648376,40.619794,928215.094019,33257267.616571,30.648387,40.619907
2;828570.900394,35065180.187015,29.768446,40.760282,828574.66041,35065330.017239,29.768425,40.760352;407799.169797,24284657.662707,32.993843,36.332168,407806.853751,24284966.270942,32.993755,36.332325;928690.595669,33278165.643981,30.651247,40.635943,928700.349695,33278546.686793,30.651181,40.636117
1;828575.811071,35065418.596677,29.768444,40.760419,828576.625329,35065488.544825,29.76849,40.760489;407808.70871,24285165.84643,32.993765,36.33248,407810.602053,24285316.176825,32.993833,36.332631;928702.618637,33278788.901169,30.651216,40.636292,928704.844576,33278980.874033,30.651312,40.636469
0;828582.092267,35065661.835295,29.768548,40.760648,828582.092267,35065661.835295,29.768548,40.760648;407818.400403,24285695.680986,32.993895,36.33299,407818.400403,24285695.680986,32.993895,36.33299;928715.496318,33279450.513492,30.651431,40.63688,928715.496318,33279450.513492,30.651431,40.63688
1;828582.823521,35065757.934259,29.768578,40.760717,828604.70872,35066294.300847,29.76855,40.760993;407819.502532,24285895.101954,32.993929,36.333139,407865.71869,24287012.423287,32.993721,36.333772;928716.913003,33279699.08673,30.651487,40.63705,928773.516797,33281146.434434,30.65136,40.637782
1;828606.707112,35066613.37764,29.768593,40.761217,828608.105417,35066676.767031,29.768645,40.761289;407868.574174,24287605.040118,32.99373,36.33423,407871.366314,24287728.256394,32.99381,36.334379;928777.187379,33281878.460874,30.651439,40.638301,928780.70913,33282049.640604,30.651543,40.638479
1;828608.392092,35066740.018561,29.768669,40.761347,828615.466789,35066841.777691,29.768692,40.761421;407872.536705,24287856.345798,32.993839,36.3345,407886.648162,24288071.697821,32.993852,36.334664;928781.934149,33282211.539455,30.65159,40.638617,928798.219638,33282489.79458,30.651629,40.638806
0;828618.007007,35066910.228506,29.7687,40.761472,828618.007007,35066910.228506,29.7687,40.761472;407891.341366,24288209.954293,32.99385,36.334778,407891.341366,24288209.954293,32.99385,36.334778;928804.214677,33282659.557354,30.651646,40.638937,928804.214677,33282659.557354,30.651646,40.638937
1;828618.329207,35066964.494789,29.768715,40.761512,828619.940258,35067080.676965,29.768737,40.761602;407891.853708,24288326.88534,32.993863,36.334866,407895.792197,24288554.55207,32.993876,36.33506;928804.491246,33282809.594631,30.651672,40.639039,928807.845337,33283101.316926,30.651715,40.639264
1;828622.340623,35067257.293816,29.768783,40.761743,828624.1955,35067333.429488,29.768809,40.761806;407899.787922,24288953.774338,32.993908,36.335384,407902.502399,24289112.401961,32.993937,36.335519;928812.757919,33283610.680853,30.651796,40.639637,928816.474886,33283803.62385,30.651849,40.639791
1;828625.676449,35067408.576636,29.768829,40.761867,828635.778454,35067488.410178,29.768842,40.761933;407904.629204,24289280.091579,32.993957,36.33566,407920.967675,24289449.31992,32.993957,36.335804;928818.929513,33284018.560532,30.65189,40.639956,928840.222273,33284239.91034,30.651908,40.640122
0;828637.84239,35067544.988232,29.768856,40.761979,828637.84239,35067544.988232,29.768856,40.761979;407925.049902,24289553.922377,32.993973,36.335902,407925.049902,24289553.922377,32.993973,36.335902;928844.54802,33284373.21618,30.651939,40.640235,928844.54802,33284373.21618,30.651939,40.640235
