Estimulo;C1;C2;C3;C4;C5
0;3319397.016858,82660902.382302,27.202719,60.295817;2129752.720407,52942413.620257,27.73152,48.869044;7743479.809151,167745771.708449,27.120306,86.933027;11087533.078154,254509985.407236,27.366118,105.752731;6272888.864033,165485009.754975,27.334981,86.327118
2;3319397.289923,82660910.141437,27.20272,60.295821;2129754.042208,52942427.834325,27.731524,48.869055;7743479.890364,167745774.829064,27.120306,86.933028;11101710.587859,256412458.918955,27.341188,106.072535;6272889.466632,165485035.247419,27.334981,86.327124
0;3319397.987901,82660920.86433,27.202722,60.295827;2129754.627922,52942448.99987,27.731533,48.869073;7743480.000964,167745777.5022,27.120307,86.933029;11102740.644843,256470005.424021,27.341374,106.084722;6272889.817653,165485046.617745,27.334981,86.327128
1;3319398.631913,82660945.78305,27.202722,60.295837;2129755.196863,52942467.204336,27.73154,48.869089;7743480.463535,167745784.443188,27.120307,86.933031;11104200.887457,256521766.925119,27.34186,106.095997;6272890.363427,165485068.027141,27.334982,86.327133
0;3319399.410708,82660961.098265,27.202723,60.295843;2129755.636731,52942495.27265,27.731542,48.869102;7743480.516155,167745787.38528,27.120307,86.933032;11104439.386169,256538274.449915,27.341784,106.099343;6272890.98682,165485082.013511,27.334982,86.327137
0;3319406.870782,82661237.677785,27.20279,60.296013;2129763.305231,52942858.585259,27.731706,48.869413;7743481.020391,167745798.452762,27.120307,86.933035;11108457.231933,256598567.140924,27.341572,106.111281;6272894.200082,165485215.827451,27.334994,86.327189
2;3319407.137543,82661251.768573,27.202791,60.296019;2129763.34765,52942883.373266,27.731711,48.869427;7743481.076437,167745803.067676,27.120307,86.933036;11119175.255767,256657856.465723,27.340781,106.123746;6272894.320929,165485224.30892,27.334994,86.327192
0;3319407.707275,82661263.136434,27.202793,60.296025;2129763.64593,52942893.769282,27.731717,48.869437;7743481.339011,167745808.507928,27.120307,86.933038;11120977.668197,256789843.818262,27.3414,106.149532;6272894.682701,165485241.786693,27.334995,86.327197
1;3319407.777687,82661268.894958,27.202795,60.29603;2129764.429341,52942907.81706,27.731724,48.869451;7743481.500512,167745811.521117,27.120307,86.933038;11133473.90158,256837679.721216,27.341105,106.161052;6272895.226692,165485244.753397,27.334995,86.327199
0;3319407.895507,82661339.928582,27.202814,60.296076;2129765.053857,52943006.66079,27.731772,48.869537;7743481.68534,167745815.195884,27.120307,86.93304;11136180.09616,257056497.113428,27.338379,106.198077;6272895.281413,165485278.404067,27.334999,86.327213
1;3319408.11708,82661346.227351,27.202816,60.29608;2129765.141907,52943022.169903,27.731777,48.869549;7743481.725922,167745820.164758,27.120307,86.933041;11137844.89624,257133331.615717,27.338868,106.215456;6272895.58642,165485284.54646,27.335,86.327215
0;3319420.406411,82661979.934371,27.203133,60.296643;2129780.127548,52943936.644925,27.732512,48.870596;7743482.140818,167745827.412983,27.120309,86.933045;11146123.925598,257402613.950312,27.335041,106.263346;6272900.322412,165485496.960575,27.335067,86.32737
1;3319420.63082,82661996.632622,27.203133,60.296649;2129781.117336,52943953.133599,27.732515,48.870607;7743482.16674,167745831.745021,27.120309,86.933047;11146261.82419,257462013.98765,27.33625,106.276402;6272900.504628,165485517.002235,27.335067,86.327375
0;3319423.500516,82662051.783795,27.203155,60.296692;2129783.017892,52944026.911577,27.732567,48.870685;7743482.52201,167745835.741552,27.120309,86.933048;11146744.726957,257503259.276163,27.336635,106.284823;6272902.078223,165485549.620599,27.335071,86.327391
0;3319426.073429,82662083.136021,27.203155,60.296703;2129785.787618,52944063.391042,27.732568,48.870703;7743483.564788,167745850.401439,27.120309,86.933051;11147100.628282,257527544.195917,27.336512,106.289323;6272904.247067,165485582.85785,27.335071,86.327398
2;3319426.183894,82662091.099479,27.203157,60.296708;2129785.878947,52944074.108628,27.732575,48.870715;7743483.614512,167745857.551296,27.120309,86.933053;11147129.104378,257529733.47217,27.336543,106.289853;6272904.325889,165485593.089546,27.335071,86.327402
0;3319427.227291,82662116.618433,27.20316,60.296721;2129786.805521,52944112.226475,27.732585,48.870739;7743483.910005,167745863.71962,27.120309,86.933054;11147330.702714,257534170.629567,27.336515,106.290666;6272905.06978,165485617.674228,27.335072,86.327408
1;3319427.509323,82662123.943992,27.203161,60.296725;2129786.898817,52944122.32676,27.732588,48.870746;7743483.928707,167745868.419664,27.120309,86.933055;11147403.448484,257537564.420796,27.336513,106.291358;6272905.336794,165485624.82058,27.335072,86.32741
0;3319430.176161,82662173.446162,27.203168,60.296751;2129789.310448,52944182.601361,27.732609,48.870795;7743484.465757,167745883.322433,27.120309,86.933059;11147415.342334,257538411.35109,27.336518,106.291542;6272907.131463,165485656.352689,27.335074,86.327421
1;3319430.716795,82662188.455498,27.203169,60.296757;2129789.782897,52944205.486898,27.732613,48.870808;7743484.513069,167745888.170276,27.120309,86.93306;11147419.471702,257538730.943273,27.336516,106.291603;6272907.31276,165485666.152421,27.335074,86.327424
0;3319431.817197,82662300.717568,27.203226,60.296858;2129791.550781,52944338.627842,27.732738,48.870977;7743484.693268,167745892.762265,27.120309,86.933062;11147453.5072,257539382.194094,27.336536,106.29177;6272907.938703,165485710.327253,27.335089,86.327459
1;3319433.782187,82662344.659471,27.203226,60.296873;2129794.500824,52944392.286718,27.732739,48.871003;7743484.771453,167745899.731902,27.12031,86.933064;11147671.106722,257548125.995821,27.336397,106.293241;6272908.65564,165485739.555056,27.33509,86.327466
