Estimulo;C1;C2;C3;C4;C5
4;339248.267733,24417178.833898,32.554568,36.023391;828014.003433,35040141.006243,29.763438,40.740813;406820.295096,24231052.445914,32.99076,36.287402;927587.285782,33216644.82066,30.641819,40.58879;794992.60316,37139994.186415,29.94295,42.154506
0;339248.298171,24417197.029347,32.554569,36.023404;828014.040864,35040218.83824,29.76345,40.740868;406820.487517,24231231.287995,32.990758,36.287539;927587.500135,33216841.764502,30.641839,40.588931;794992.638953,37140035.073462,29.942956,42.154534
2;339248.928161,24417218.97994,32.554566,36.023419;828014.77781,35040264.727042,29.763456,40.740901;406821.236038,24231323.606483,32.990761,36.287614;927588.131836,33216948.872575,30.641851,40.589008;794993.429398,37140061.003363,29.942957,42.154549
0;339249.272942,24417248.986648,32.554562,36.023436;828017.444747,35040366.339664,29.76346,40.740959;406826.797097,24231558.028904,32.990742,36.287761;927594.42356,33217210.188079,30.641856,40.589159;794994.593238,37140098.966008,29.942959,42.154573
0;339249.638192,24417259.639115,32.554563,36.023445;828018.975855,35040406.318282,29.763467,40.74099;406828.283741,24231653.738105,32.990743,36.287836;927596.144991,33217324.472099,30.641865,40.589237;794995.106836,37140116.843544,29.942962,42.154585
2;339249.988612,24417280.775601,32.554562,36.023463;828019.904248,35040497.06191,29.763484,40.741066;406830.261392,24231860.468786,32.990753,36.288025;927598.749239,33217549.758054,30.641903,40.589431;794995.676785,37140147.823448,29.942968,42.154613
0;339250.117731,24417301.111112,32.554561,36.023476;828021.178324,35040535.708718,29.763497,40.741102;406834.512556,24231950.164431,32.990767,36.288115;927603.837784,33217647.052927,30.641929,40.589523;794996.642083,37140159.500566,29.942972,42.154625
1;339250.562576,24417320.608011,32.554565,36.023495;828023.42876,35040625.36264,29.763524,40.741181;406840.148399,24232150.701662,32.9908,36.288312;927609.378571,33217867.47154,30.641984,40.589719;794997.146765,37140190.60087,29.942981,42.154651
0;339250.720425,24417346.62613,32.55457,36.02352;828023.640146,35040683.303482,29.763565,40.741255;406841.128365,24232276.996355,32.990869,36.288486;927610.617742,33217998.98641,30.642072,40.589893;794997.319168,37140223.176074,29.942993,42.154683
4;339250.792321,24417357.803785,32.554572,36.02353;828023.951138,35040727.513941,29.763577,40.741293;406841.625673,24232384.495679,32.990883,36.28858;927611.07266,33218118.949308,30.642095,40.589986;794997.372923,37140240.374971,29.942997,42.154697
0;339251.395766,24417382.891241,32.554568,36.023547;828025.143019,35040810.795026,29.763585,40.741349;406843.765994,24232567.064708,32.990881,36.288718;927613.050944,33218318.487573,30.642111,40.590122;794998.266433,37140289.076657,29.942996,42.154724
